sit,Mid,Mid,North,North,South,South
pro,gas,photovoltaics,gas,photovoltaics,gas,photovoltaics
timeindex,,,,,,
2019-10-27 11:00:00,41121.9918974,14754.6311428,11634.5227629,269.931059213,1614.3092487,3518.38907749
2019-10-27 12:00:00,39345.8453965,15101.0740054,11553.0748123,274.856808469,1504.08489891,3557.64596973
2019-10-27 13:00:00,39978.7967457,13974.2599747,11547.1419724,230.525065168,1449.27261128,3441.03037287
2019-10-27 14:00:00,42137.4460017,11588.8566471,11909.901144,77.8268382404,1792.14537426,3099.07926519
2019-10-27 15:00:00,47642.6025279,8117.76100941,12507.6961822,53.1980919618,2329.35065085,2401.50596764
2019-10-27 16:00:00,54337.0124793,4748.75716836,12750.6993421,0.0,3537.81147973,1139.58913176
2019-10-27 17:00:00,57877.055147,0.0,12364.3372474,0.0,4524.50466062,209.11692375
2019-10-27 18:00:00,54193.2623048,0.0,11876.6957687,0.0,5326.23781534,5.53805412474
2019-10-27 19:00:00,51999.7049082,0.0,11353.79406,0.0,5765.87551242,0.0
2019-10-27 20:00:00,51143.6122054,0.0,10962.9306593,0.0,5573.2495562,0.0
2019-10-27 21:00:00,47823.0102069,0.0,10402.5180676,0.0,5319.79435065,0.0
2019-10-27 22:00:00,44604.2553761,0.0,9907.3744123,0.0,4934.54243822,0.0
2019-10-27 23:00:00,42117.6471665,0.0,9678.55802613,0.0,4544.68224932,0.0
2019-10-28 00:00:00,40876.2647064,0.0,9484.2516523,0.0,4150.21378396,0.0
2019-10-28 01:00:00,40689.8651729,0.0,9480.500564,0.0,3856.20574552,0.0
2019-10-28 02:00:00,40598.5870508,0.0,9424.98445719,0.0,3691.22944809,0.0
2019-10-28 03:00:00,40721.57231,0.0,9454.24294592,0.0,3532.70473771,0.0
2019-10-28 04:00:00,39931.7763486,0.0,9637.29605485,0.0,3531.78308242,0.0
2019-10-28 05:00:00,40043.2317397,0.0,9998.15074911,0.0,3532.70473771,0.0
2019-10-28 06:00:00,42317.0111323,12.9777707537,10163.1986342,0.0,3480.24109756,12.8324625576
2019-10-28 07:00:00,44564.4597527,1488.71570841,10650.0898953,0.0,3052.20413657,356.998791892
2019-10-28 08:00:00,42482.8353318,5970.47432847,11029.7752197,37.4356943435,2181.49947431,1433.23258447
2019-10-28 09:00:00,40573.2195886,9745.04622888,11193.654731,124.128881244,1364.969134,2655.29125366
2019-10-28 10:00:00,39398.1985959,12937.7941305,11266.3491159,184.223022164,1003.38568346,3326.55088261
2019-10-28 11:00:00,35428.3699559,15305.9319337,11308.308057,197.029970229,922.572220454,3547.45595014
2019-10-28 12:00:00,31345.1042605,17403.1778574,11294.2058382,174.371523652,1069.82155891,3597.44084437
2019-10-28 13:00:00,30994.7688836,16148.9399306,11209.5972735,217.718117103,1105.51058832,3452.0748351
2019-10-28 14:00:00,33356.6350468,13389.2933197,11614.0052654,41.376293748,1188.81626144,3122.68719877
2019-10-28 15:00:00,37866.084867,9908.884223,12183.7540701,30.5396453855,1818.80864768,2410.66749146
2019-10-28 16:00:00,48567.2960026,5047.551255,12809.9665372,0.0,2966.0562732,1155.58619668
2019-10-28 17:00:00,55981.352675,0.0,12669.6758348,0.0,3975.74813142,203.958621908
2019-10-28 18:00:00,54712.1063671,0.0,12444.610537,0.0,4847.45175338,5.06336377119
2019-10-28 19:00:00,52396.5245336,0.0,12116.0152021,0.0,5305.96952126,0.0
2019-10-28 20:00:00,51780.6374152,0.0,11542.0986925,0.0,5275.55489659,0.0
2019-10-28 21:00:00,52215.8899341,0.0,10928.420647,0.0,5148.36646617,0.0
2019-10-28 22:00:00,48142.0032229,0.0,10397.266544,0.0,4928.09085117,0.0
2019-10-28 23:00:00,46317.4016039,0.0,10087.4266506,0.0,4597.21660102,0.0
2019-10-29 00:00:00,45067.3717428,0.0,9964.39095443,0.0,4113.34757224,0.0
2019-10-29 01:00:00,45017.4089812,0.0,9885.61810017,0.0,3846.0675373,0.0
2019-10-29 02:00:00,45712.0835313,0.0,9930.63115974,0.0,3697.68103514,0.0
2019-10-29 03:00:00,47112.9624994,0.0,10025.9088025,0.0,3614.73205878,0.0
2019-10-29 04:00:00,50723.7328439,0.0,10630.5842361,0.0,3580.63081294,0.0
2019-10-29 05:00:00,58239.2851682,0.0,11983.976894,0.0,3594.45564233,0.0
2019-10-29 06:00:00,63696.2539709,88.897729663,13149.0649193,0.0,3755.05652557,13.5919671233
2019-10-29 07:00:00,64890.0935026,958.904579044,13548.6959997,0.985149851144,3721.30515158,381.904212442
2019-10-29 08:00:00,62563.3076187,3693.07913406,13596.0192473,69.9456394312,3259.29859086,1526.8573452
2019-10-29 09:00:00,60235.528602,7114.27397084,13541.4021959,242.346863381,2820.56989873,2797.84076683
2019-10-29 10:00:00,58830.029353,9437.35855228,13486.5282715,365.490594774,2489.90069261,3437.26449607
2019-10-29 11:00:00,57192.9996484,10392.2043971,13450.3956747,422.629286141,2382.88291634,3721.24008857
2019-10-29 12:00:00,56135.1956899,11100.2690248,13172.1307453,573.357213366,2416.74820728,3788.75687986
2019-10-29 13:00:00,56930.052653,9646.28793811,13201.9279998,527.055170362,2099.8337896,3671.57165458
2019-10-29 14:00:00,58839.9078578,7239.68758488,13562.1498779,290.619206087,2653.89611935,3330.41169749
2019-10-29 15:00:00,60830.3137808,5152.23860575,13869.7171775,240.376563679,3584.60817194,2541.63456001
2019-10-29 16:00:00,65819.8009076,3488.1575892,14339.660345,0.0,4913.29560268,1175.15926226
2019-10-29 17:00:00,69799.8995336,0.0,14008.8143572,0.0,5872.87487346,198.990196208
2019-10-29 18:00:00,67313.2913241,0.0,13650.9605336,0.0,6323.21175346,4.87348762977
2019-10-29 19:00:00,63421.960857,0.0,13157.3173136,0.0,6601.81686309,0.0
2019-10-29 20:00:00,60652.8708802,0.0,12517.3816499,0.0,6365.8731081,0.0
2019-10-29 21:00:00,58576.5338087,0.0,11707.1465776,0.0,6055.27527439,0.0
2019-10-29 22:00:00,52718.4000167,0.0,10857.1499693,0.0,5724.40102424,0.0
2019-10-29 23:00:00,48632.9834374,0.0,10223.216047,0.0,5353.89559649,0.0
2019-10-30 00:00:00,46404.8364366,0.0,10011.654667,0.0,4741.916482,0.0
2019-10-30 01:00:00,45844.6770138,0.0,9958.38921315,0.0,4418.41547419,0.0
2019-10-30 02:00:00,46437.5043961,0.0,9953.13768953,0.0,4176.02013216,0.0
2019-10-30 03:00:00,48171.7887154,0.0,10112.1838334,0.0,4072.79473935,0.0
2019-10-30 04:00:00,51091.7277992,0.0,10756.6208029,0.0,3978.78589948,0.0
2019-10-30 05:00:00,58251.7758586,0.0,12089.0073663,0.0,4037.77183822,0.0
2019-10-30 06:00:00,63917.9398638,17.1001214637,13158.0675312,0.0,4115.34056885,16.4401092446
2019-10-30 07:00:00,65673.7727278,433.686562658,13482.6768456,0.985149851144,3895.06012791,454.231199311
2019-10-30 08:00:00,64534.6632515,2010.9310249,13372.1427244,131.024930202,3278.23912675,1705.15104199
2019-10-30 09:00:00,63413.7596855,3995.61387228,13108.1382178,363.520295072,2856.69577173,2918.39629362
2019-10-30 10:00:00,63084.7195031,5575.64473824,12872.446184,518.188821702,2490.09684818,3583.61153207
2019-10-30 11:00:00,61224.8826479,6452.56034206,12741.543403,592.075060537,2322.25332147,3879.5651445
2019-10-30 12:00:00,60464.9163509,7053.99095336,12565.4004571,651.184051606,2284.48504204,3988.30088148
2019-10-30 13:00:00,60023.5565583,6169.41592014,12587.3321663,581.238412175,1918.02163611,3900.388228
2019-10-30 14:00:00,61212.0651866,4633.08960569,12950.5846826,379.28269269,2411.72422111,3591.01670158
2019-10-30 15:00:00,62462.3766776,2831.26609289,13482.8460846,321.158851473,3300.58539155,2818.28409805
2019-10-30 16:00:00,66113.1626177,2995.90565519,14464.1964765,0.0,4811.98015535,1294.90781545
2019-10-30 17:00:00,69841.2148941,0.0,14281.8935853,0.0,5894.05684103,206.379542711
2019-10-30 18:00:00,67835.9786757,0.0,13940.5445502,0.0,6352.02041272,4.63614245299
2019-10-30 19:00:00,63620.8510809,0.0,13477.6602542,0.0,6631.30983246,0.0
2019-10-30 20:00:00,60589.4566059,0.0,12878.9865619,0.0,6431.3106339,0.0
2019-10-30 21:00:00,58825.3867941,0.0,12224.7967627,0.0,6136.38094017,0.0
2019-10-30 22:00:00,53941.5268524,0.0,11412.3110374,0.0,5812.87993236,0.0
2019-10-30 23:00:00,50130.9054617,0.0,10987.6878421,0.0,5408.27325877,0.0
2019-10-31 00:00:00,47914.2883289,0.0,10818.8888687,0.0,4740.07317142,0.0
2019-10-31 01:00:00,47380.0711092,0.0,10734.8644908,0.0,4438.69189064,0.0
2019-10-31 02:00:00,47692.338369,0.0,10791.1308153,0.0,4204.59144624,0.0
2019-10-31 03:00:00,48801.1273465,0.0,10999.6913246,0.0,4056.20494408,0.0
2019-10-31 04:00:00,51125.356581,0.0,11695.1430951,0.0,3981.55086535,0.0
2019-10-31 05:00:00,56969.078038,0.0,13219.5853793,0.0,3971.41265713,0.0
2019-10-31 06:00:00,61663.6559793,0.0,14178.3635482,0.0,4120.44341987,13.1805688169
2019-10-31 07:00:00,63220.1249243,461.257963858,14416.1825463,0.0,3916.42231842,403.376039434
2019-10-31 08:00:00,60507.028722,3270.43639985,14196.580224,46.3020430038,3364.82264724,1618.56752151
2019-10-31 09:00:00,57220.5257639,7087.31328826,13986.5631608,146.78732782,2941.83379065,2876.57607347
2019-10-31 10:00:00,54849.6009784,10834.1356612,13809.435065,206.88146874,2483.24745212,3538.84823173
2019-10-31 11:00:00,51066.2980153,13426.9797481,13613.1505647,224.614166061,2380.6847674,3794.40569507
2019-10-31 12:00:00,48666.805692,14974.2226579,13604.8981705,224.614166061,2390.57819548,3885.89434921
2019-10-31 13:00:00,48445.8148111,14133.5048559,13741.0822426,185.208172015,1993.83095074,3791.39932283
2019-10-31 14:00:00,50799.3779559,11118.8959428,14064.4730145,90.6337863052,2509.41143469,3496.09445389
2019-10-31 15:00:00,54137.1802314,8050.12392184,14384.1111585,93.5892358587,3370.70192082,2726.96949704
2019-10-31 16:00:00,63610.5703875,3340.49091531,14792.7918114,0.0,4783.29570589,1253.54646264
2019-10-31 17:00:00,68153.0500471,0.0,14398.9275402,0.0,5825.19790523,201.506055081
2019-10-31 18:00:00,65708.7180203,0.0,13960.0502093,0.0,6284.07108923,4.38297426443
2019-10-31 19:00:00,61853.8988021,0.0,13410.8908825,0.0,6496.74815969,0.0
2019-10-31 20:00:00,59018.512084,0.0,12723.6915063,0.0,6344.67503637,0.0
2019-10-31 21:00:00,57417.7820696,0.0,11797.9229144,0.0,5987.99443801,0.0
2019-10-31 22:00:00,52903.8387278,0.0,10969.6826183,0.0,5714.26281602,0.0
2019-10-31 23:00:00,48823.2262602,0.0,10410.7704619,0.0,5364.03380471,0.0
2019-11-01 00:00:00,46778.5963259,0.0,10130.1890572,0.0,4737.30820554,0.0
2019-11-01 01:00:00,45778.3802726,0.0,10042.413591,0.0,4412.88554243,0.0
2019-11-01 02:00:00,45775.4978055,0.0,10017.6564083,0.0,4123.48578046,0.0
2019-11-01 03:00:00,45992.6436538,0.0,10110.683398,0.0,3931.78147954,0.0
2019-11-01 04:00:00,46259.7522637,0.0,10600.5755297,0.0,3893.99361253,0.0
2019-11-01 05:00:00,46532.6258075,0.0,11870.6940274,0.0,3871.8738855,0.0
2019-11-01 06:00:00,49347.8352566,0.0,12801.7141429,0.0,3814.83753551,13.7185512176
2019-11-01 07:00:00,50688.8047614,1258.05491822,13129.8396134,1.97029970229,3263.29525092,450.0539242
2019-11-01 08:00:00,46357.0263627,7188.64168658,13212.6282557,35.4653946412,1997.51550703,1666.98593757
2019-11-01 09:00:00,43050.4598304,12351.516975,13236.7997121,176.341823355,1119.94601647,2895.70609472
2019-11-01 10:00:00,40844.0633154,15718.5868738,13067.4526067,335.93609924,867.433382186,3488.30953209
2019-11-01 11:00:00,38870.2679773,17388.7623533,12862.2015492,469.916478996,815.719968697,3743.70876531
2019-11-01 12:00:00,36652.4057998,18087.5644151,12587.2710917,609.807757858,788.939997791,3861.73261021
2019-11-01 13:00:00,36836.3610537,16360.5284871,12569.7216182,541.832418129,765.413428455,3826.2732408
2019-11-01 14:00:00,39575.1947049,13402.6273429,12868.0074922,392.089640755,950.151729995,3519.8764406
2019-11-01 15:00:00,43805.8537463,9866.64285152,13199.1557741,444.302582866,1589.84209162,2734.5645427
2019-11-01 16:00:00,54418.9336832,3729.07336295,14261.6377084,0.0,2974.15792091,1244.25835472
2019-11-01 17:00:00,60458.784768,0.0,14058.3287227,0.0,3999.10205337,202.724426989
2019-11-01 18:00:00,58971.4317894,0.0,13837.0145131,0.0,4944.41151467,3.95575294624
2019-11-01 19:00:00,56186.9686552,0.0,13479.1606895,0.0,5379.70194469,0.0
2019-11-01 20:00:00,54194.2231272,0.0,12866.2328616,0.0,5434.07960697,0.0
2019-11-01 21:00:00,52760.6761995,0.0,12149.7749968,0.0,5327.167593,0.0
2019-11-01 22:00:00,48941.4074078,0.0,11422.8140846,0.0,5072.79073215,0.0
2019-11-01 23:00:00,45408.4636726,0.0,10942.6747825,0.0,4744.68144788,0.0
2019-11-02 00:00:00,43162.0610474,0.0,10806.1351685,0.0,4336.38815312,0.0
2019-11-02 01:00:00,42486.6029441,0.0,10765.6234148,0.0,3931.78147954,0.0
2019-11-02 02:00:00,42990.073849,0.0,10865.4023636,0.0,3726.25234922,0.0
2019-11-02 03:00:00,44387.1095278,0.0,11035.7017723,0.0,3663.5797893,0.0
2019-11-02 04:00:00,47277.2631191,0.0,11693.6426597,0.0,3637.7734411,0.0
2019-11-02 05:00:00,53117.1412868,0.0,12975.7646399,0.0,3630.40019876,0.0
2019-11-02 06:00:00,58227.7553002,0.0,13957.7995563,0.0,3699.08480028,12.4210642512
2019-11-02 07:00:00,60272.9621274,909.321860782,14463.7266122,1.97029970229,3478.84440888,437.268930677
2019-11-02 08:00:00,57194.1092693,4831.77673127,14309.2632502,121.173431691,2824.53366306,1650.10278399
2019-11-02 09:00:00,54733.0591253,8095.11352712,14042.0840154,326.084600729,2314.6557596,2915.73802764
2019-11-02 10:00:00,53331.2990145,10378.9085438,13653.779849,460.064980484,2038.88890549,3488.27788606
2019-11-02 11:00:00,51877.3658923,11360.1170759,13409.0945695,501.441274232,1943.46310196,3718.26536236
2019-11-02 12:00:00,49592.4281064,12334.4931934,13120.9812207,466.961029442,1867.40075972,3823.82067398
2019-11-02 13:00:00,49569.1270167,10986.7008074,13031.7601066,356.624246114,1694.8362893,3754.91145765
2019-11-02 14:00:00,51439.555963,8720.41305796,13238.6259218,181.26757261,2095.09266508,3421.01426297
2019-11-02 15:00:00,55058.7620687,6099.50136103,13888.2987615,212.792367847,2998.2871099,2592.47389687
2019-11-02 16:00:00,63537.4157953,2055.04272216,14572.9780372,0.0,4382.45198799,1118.90845536
2019-11-02 17:00:00,66318.8402047,0.0,14290.8961972,0.0,5290.5914909,172.05943015
2019-11-02 18:00:00,63834.1536398,0.0,13738.7359997,0.0,5969.00346556,3.32283247484
2019-11-02 19:00:00,59718.9515681,0.0,13149.815137,0.0,6325.32027521,0.0
2019-11-02 20:00:00,56529.0214074,0.0,12512.1301263,0.0,6148.36245898,0.0
2019-11-02 21:00:00,54969.6067536,0.0,11956.2188406,0.0,5839.60793585,0.0
2019-11-02 22:00:00,50715.0854429,0.0,11298.2779531,0.0,5550.20817388,0.0
2019-11-02 23:00:00,46921.7588542,0.0,10877.4058461,0.0,5155.73970852,0.0
2019-11-03 00:00:00,44447.641335,0.0,10665.8444661,0.0,4663.5757821,0.0
2019-11-03 01:00:00,43075.587037,0.0,10480.5407042,0.0,4272.79393791,0.0
2019-11-03 02:00:00,43245.6525908,0.0,10431.0263387,0.0,4020.26038766,0.0
2019-11-03 03:00:00,43824.067638,0.0,10458.0341744,0.0,3857.12740081,0.0
2019-11-03 04:00:00,44511.0556093,0.0,10533.806158,0.0,3786.15994326,0.0
2019-11-03 05:00:00,45512.2324851,0.0,10860.9010576,0.0,3752.05869742,0.0
2019-11-03 06:00:00,48431.2107465,0.0,11082.2152672,0.0,3736.94786174,11.4242145087
2019-11-03 07:00:00,51809.5590895,638.849850309,11376.1564997,6.89604895801,3410.15196614,423.012397059
2019-11-03 08:00:00,51909.803096,3741.98751718,11736.7371279,86.6931869007,2315.63865887,1620.75109713
2019-11-03 09:00:00,50916.9680051,6297.11972902,11659.2032175,330.025200133,1570.46994567,2879.28180849
2019-11-03 10:00:00,49837.6196992,8100.92807735,11506.6631946,541.832418129,1303.66408653,3514.74978478
2019-11-03 11:00:00,47987.3219641,9010.58074405,11294.9029372,659.065250415,1144.3858544,3773.56678855
2019-11-03 12:00:00,44981.1795948,10490.9372413,11072.9058718,712.263342377,1127.56247851,3882.55569372
2019-11-03 13:00:00,45329.462522,8914.72336674,11102.7266066,618.674106518,1137.42652523,3810.94074238
2019-11-03 14:00:00,47760.0612519,6350.5703319,11472.4131343,396.03024016,1321.22175643,3443.73610789
2019-11-03 15:00:00,51434.3199603,3841.78911894,12269.1082339,279.782557725,2181.48613656,2612.96469713
2019-11-03 16:00:00,58910.7337685,829.355890991,13008.774217,0.0,3534.33447832,1140.30116729
2019-11-03 17:00:00,59659.3805831,0.0,12805.4652312,0.0,4503.68746576,179.2430775
2019-11-03 18:00:00,57020.0016219,0.0,12488.1231612,0.0,5357.78777624,3.48106259269
2019-11-03 19:00:00,53308.3449319,0.0,12030.4903889,0.0,5715.18447131,0.0
2019-11-03 20:00:00,51824.8352428,0.0,11649.3798178,0.0,5701.35964192,0.0
2019-11-03 21:00:00,51034.078459,0.0,11266.0185938,0.0,5495.8305116,0.0
2019-11-03 22:00:00,47486.7223887,0.0,10793.3814683,0.0,5201.82247316,0.0
2019-11-03 23:00:00,44257.3985122,0.0,10463.285698,0.0,4865.41829125,0.0
2019-11-04 00:00:00,41970.6413488,0.0,10404.0185029,0.0,4480.16637882,0.0
2019-11-04 01:00:00,40973.3077625,0.0,10310.2412955,0.0,4014.7304559,0.0
2019-11-04 02:00:00,40763.8484929,0.0,10272.7304125,0.0,3752.05869742,0.0
2019-11-04 03:00:00,41209.6700575,0.0,10329.7469546,0.0,3667.26641047,0.0
2019-11-04 04:00:00,40670.6487261,0.0,10491.0437514,0.0,3557.58943062,0.0
2019-11-04 05:00:00,40042.2709174,0.0,10887.1586757,0.0,3513.34997656,0.0
2019-11-04 06:00:00,41062.6642399,0.0,11043.9541665,0.0,3521.46647873,10.3166036838
2019-11-04 07:00:00,43902.3106153,127.373002956,11406.4001383,5.91089910686,3133.62429454,408.296996099
2019-11-04 08:00:00,45221.4768668,1714.69432249,11638.2080288,119.203131988,1933.12987555,1571.00354808
2019-11-04 09:00:00,45513.1777627,3835.61831618,11492.2210875,448.24318227,1007.0825975,2849.12314802
2019-11-04 10:00:00,46219.4620988,5890.73737816,11325.2593587,714.233642079,705.838866945,3495.06595812
2019-11-04 11:00:00,43929.3461132,7359.35026521,11259.3216806,833.436774068,661.66126825,3740.16441067
2019-11-04 12:00:00,40425.1366487,8846.79364316,11056.7691997,915.204211713,794.099845949,3816.01992917
2019-11-04 13:00:00,39942.5538236,7804.55141859,11246.9939632,730.981189549,864.845234511,3726.84143475
2019-11-04 14:00:00,41801.0847285,5743.28700045,11789.5782676,563.505714854,970.567351277,3396.23542651
2019-11-04 15:00:00,45878.8222672,3537.23137528,12821.4720565,341.846998347,1747.6622169,2539.8782057
2019-11-04 16:00:00,54651.4351676,433.470266479,13781.4984063,0.0,3032.59708296,1060.47407284
2019-11-04 17:00:00,56638.5551539,0.0,13824.2608129,0.0,3922.64163643,166.74289819
2019-11-04 18:00:00,55016.6870481,0.0,13689.2216342,0.0,4897.97672315,3.38612452198
2019-11-04 19:00:00,52774.1277123,0.0,13374.8804348,0.0,5275.55489659,0.0
2019-11-04 20:00:00,51533.7060745,0.0,12864.7324263,0.0,5285.69310482,0.0
2019-11-04 21:00:00,51755.6560345,0.0,12269.8098223,0.0,5293.06634716,0.0
2019-11-04 22:00:00,48062.2549689,0.0,11663.6339534,0.0,5080.1639745,0.0
2019-11-04 23:00:00,44896.3453667,0.0,11335.7888361,0.0,4682.93054326,0.0
2019-11-05 00:00:00,43372.4811393,0.0,11223.2561872,0.0,4246.98758971,0.0
2019-11-05 01:00:00,43187.0424282,0.0,11194.7479161,0.0,3925.32989249,0.0
2019-11-05 02:00:00,44169.9636795,0.0,11240.5111934,0.0,3721.64407275,0.0
2019-11-05 03:00:00,45898.4830647,0.0,11461.8254029,0.0,3604.59385056,0.0
2019-11-05 04:00:00,49400.6804851,0.0,12026.7393006,0.0,3584.31743411,0.0
2019-11-05 05:00:00,57892.4283044,0.0,13583.4409442,0.0,3599.0639188,0.0
2019-11-05 06:00:00,63182.7160949,0.0,14726.7726574,0.0,3789.94906257,9.11405478814
2019-11-05 07:00:00,64359.8551335,508.143341532,14776.2713694,31.5247952366,3781.75072802,381.366230041
2019-11-05 08:00:00,59615.7640615,5036.04938759,14695.2024411,28.5693456832,3140.09139385,1557.58563409
2019-11-05 09:00:00,55354.8534841,9943.59339811,14544.8926699,92.6040860075,2698.16714074,2917.47855893
2019-11-05 10:00:00,52606.9010014,13645.642462,14453.1985451,146.78732782,2362.64433119,3558.99092573
2019-11-05 11:00:00,50195.936512,15482.0351935,14340.3777161,160.579425736,2321.73047468,3794.37404904
2019-11-05 12:00:00,47838.5085643,17595.4142676,14196.5630309,175.356673504,2323.45194976,3877.44486092
2019-11-05 13:00:00,48571.2829902,16178.5343373,14349.8360784,92.6040860075,1948.21923699,3782.6333743
2019-11-05 14:00:00,51158.1134001,13583.0565263,14631.6688722,27.584195832,2505.84258784,3415.79266908
2019-11-05 15:00:00,54481.2473123,10679.8019757,14982.1411289,67.9753397289,3561.8534313,2493.4218431
2019-11-05 16:00:00,69709.9263826,377.093303528,15000.0,0.0,5026.86885441,967.57717065
2019-11-05 17:00:00,69991.1031788,0.0,14855.8100948,0.0,5893.51396947,127.660059081
2019-11-05 18:00:00,68424.0019463,0.0,14451.4427763,0.0,6455.64936261,2.38927477953
2019-11-05 19:00:00,64857.4294293,0.0,13947.2965091,0.0,6605.50348426,0.0
2019-11-05 20:00:00,62074.8879397,0.0,13246.593215,0.0,6399.97435394,0.0
2019-11-05 21:00:00,60042.7486958,0.0,12245.0526395,0.0,6122.55611077,0.0
2019-11-05 22:00:00,55250.1668761,0.0,11447.5712674,0.0,5789.83855004,0.0
2019-11-05 23:00:00,51545.2359425,0.0,10947.9263061,0.0,5470.0241634,0.0
2019-11-06 00:00:00,49799.4217552,0.0,10721.3605729,0.0,4799.98076545,0.0
2019-11-06 01:00:00,49081.687469,0.0,10668.0951191,0.0,4408.27726597,0.0
2019-11-06 02:00:00,49761.949684,0.0,10693.6025195,0.0,4208.27806741,0.0
2019-11-06 03:00:00,51403.0342366,0.0,10827.8914806,0.0,4039.61514881,0.0
2019-11-06 04:00:00,54418.0947318,0.0,11344.791448,0.0,4011.96549002,0.0
2019-11-06 05:00:00,61974.9624166,0.0,12804.7150136,0.0,4020.26038766,0.0
2019-11-06 06:00:00,66961.6303485,0.0,14090.5880821,0.0,4059.59456749,8.59189539923
2019-11-06 07:00:00,68433.3621355,86.722044566,14204.8482717,14.7772477672,3979.34874939,384.689062516
2019-11-06 08:00:00,67386.8751032,1269.64584877,14141.5715758,63.0495904732,3325.6399809,1578.48783266
2019-11-06 09:00:00,66755.3777504,3358.71068759,13910.2665255,259.094410851,2864.20301767,2931.16546413
2019-11-06 10:00:00,66368.8520216,5046.18986141,13724.5963158,430.51048495,2523.22981314,3561.53843063
2019-11-06 11:00:00,65237.1756581,5766.6342645,13543.6482303,534.936369171,2328.56517233,3809.65907843
2019-11-06 12:00:00,64400.3947525,6196.98732134,13414.2380579,624.585005625,2269.25547895,3897.54008588
2019-11-06 13:00:00,64173.54864,5925.16664057,13572.8456444,563.505714854,1993.79496239,3801.57351941
2019-11-06 14:00:00,65229.719814,4223.32285579,13992.7952158,438.391683759,2587.02666581,3434.14736275
2019-11-06 15:00:00,67144.0264706,2063.04568079,14646.7218547,307.366753557,3610.68630736,2571.77739746
2019-11-06 16:00:00,73029.1536504,0.0,15000.0,0.0,4998.37285988,1067.04062273
2019-11-06 17:00:00,72876.6202047,0.0,15000.0,0.0,5914.52510166,154.575002127
2019-11-06 18:00:00,70618.5201652,0.0,14769.535064,0.0,6501.32072895,2.80067308594
2019-11-06 19:00:00,66882.8429168,0.0,14383.923187,0.0,6632.23148775,0.0
2019-11-06 20:00:00,63620.8510809,0.0,13755.2407882,0.0,6481.08001972,0.0
2019-11-06 21:00:00,61073.711064,0.0,12966.0118104,0.0,6117.94783431,0.0
2019-11-06 22:00:00,56595.3181487,0.0,12147.5243438,0.0,5862.64931818,0.0
2019-11-06 23:00:00,52428.2316707,0.0,11647.1291648,0.0,5467.25919752,0.0
2019-11-07 00:00:00,49899.3472783,0.0,11501.5869389,0.0,4846.98518539,0.0
2019-11-07 01:00:00,49137.4151646,0.0,11452.0725734,0.0,4402.74733421,0.0
2019-11-07 02:00:00,49992.547045,0.0,11527.844557,0.0,4093.0711558,0.0
2019-11-07 03:00:00,51965.115304,0.0,11668.1352593,0.0,3996.29735004,0.0
2019-11-07 04:00:00,55492.2941052,0.0,12290.0656991,0.0,4021.18204295,0.0
2019-11-07 05:00:00,63379.6846741,0.0,13762.7429648,0.0,4022.10369824,0.0
2019-11-07 06:00:00,69335.6707102,0.0,15000.0,0.0,4062.13409059,7.89568288069
2019-11-07 07:00:00,71854.9217764,138.225981832,15000.0,0.985149851144,4039.74335791,372.220529229
2019-11-07 08:00:00,71542.7242554,1154.05462593,14997.1157146,33.4950949389,3451.57237963,1529.97447852
2019-11-07 09:00:00,71644.8703891,2158.77582505,14843.0000677,207.866618591,2978.58083776,2889.59841217
2019-11-07 10:00:00,71788.9714092,2862.12010669,14532.7937266,379.28269269,2576.9242899,3531.80699149
2019-11-07 11:00:00,71048.4846832,3157.74609047,14240.4344053,491.589775721,2405.53795486,3790.75057935
2019-11-07 12:00:00,70350.3355324,3586.86498676,13924.718128,711.278192526,2394.36339418,3894.09066931
2019-11-07 13:00:00,70646.1776271,2801.96432225,14194.1636693,474.842228251,2001.3017866,3825.40297516
2019-11-07 14:00:00,70844.6846916,2049.06276897,14711.9986178,291.604355939,2559.63212778,3486.42659369
2019-11-07 15:00:00,72307.8996455,1084.48359604,15000.0,238.406263977,3565.94261006,2621.12937121
2019-11-07 16:00:00,76163.1230607,0.0,15000.0,0.0,5010.17457749,1114.22484387
2019-11-07 17:00:00,75107.8738572,0.0,15000.0,0.0,6012.79761063,166.901128308
2019-11-07 18:00:00,72724.4306595,0.0,15000.0,0.0,6602.7344572,2.76902706237
2019-11-07 19:00:00,68701.6796018,0.0,14777.0372406,0.0,6681.07921828,0.0
2019-11-07 20:00:00,65498.2979284,0.0,14150.6054948,0.0,6467.25519032,0.0
2019-11-07 21:00:00,62886.782815,0.0,13234.5897325,0.0,6175.09046247,0.0
2019-11-07 22:00:00,57856.8778779,0.0,12456.6140195,0.0,5888.45566638,0.0
2019-11-07 23:00:00,53192.0854291,0.0,11943.4651404,0.0,5456.199334,0.0
2019-11-08 00:00:00,50699.7122855,0.0,11705.6461423,0.0,4825.78711366,0.0
2019-11-08 01:00:00,49295.9508503,0.0,11590.8628404,0.0,4468.18486001,0.0
2019-11-08 02:00:00,49448.721602,0.0,11731.9037604,0.0,4214.72965446,0.0
2019-11-08 03:00:00,50699.7122855,0.0,11917.2075223,0.0,4100.44439814,0.0
2019-11-08 04:00:00,53562.002029,0.0,12581.9003687,0.0,3991.68907358,0.0
2019-11-08 05:00:00,60840.231236,0.0,14032.8213223,0.0,3971.41265713,0.0
