sit,,South,South,South
Production per timestep [MWh],,Curtailment,Gas plant,Photovoltaics
stf,t,,,
2019,6859,0.0,4949.79469699,14.2407106065
2019,6860,0.0,5717.0277819,0.0
2019,6861,0.0,5563.11134798,0.0
2019,6862,0.0,5244.21861664,0.0
2019,6863,0.0,4905.97112414,0.0
2019,6864,0.0,4488.46127645,0.0
2019,6865,0.0,4111.50426165,0.0
2019,6866,0.0,3830.39939732,0.0
2019,6867,0.0,3705.97593278,0.0
2019,6868,0.0,3626.71357759,0.0
2019,6869,0.0,3570.49260472,0.0
2019,6870,0.0,3494.9168707,0.0
2019,6871,0.0,3632.99754698,38.8771399556
2019,6872,0.0,2997.34573924,516.004237319
2019,6873,0.0,2105.27088921,1749.09154572
2019,6874,0.0,1357.08490086,2881.60779122
2019,6875,0.0,899.321218369,3546.74391461
2019,6876,0.0,869.250045541,3772.20600953
2019,6877,0.0,727.289763841,3918.7745677
2019,6878,0.0,600.903699011,3831.33660457
2019,6879,0.0,780.617280577,3553.92756196
2019,6880,0.0,1390.7956166,2853.42700723
2019,6881,0.0,2660.50802698,1511.82548401
2019,6882,0.0,3897.81825206,322.441334154
2019,6883,0.0,4473.41765343,12.2786571451
2019,6884,0.0,5376.01532352,0.0
2019,6885,0.0,5214.72564726,0.0
2019,6886,0.0,5019.33472517,0.0
2019,6887,0.0,4641.45605507,0.0
2019,6888,0.0,4240.53600266,0.0
2019,6889,0.0,4030.39859588,0.0
2019,6890,0.0,3764.04021623,0.0
2019,6891,0.0,3707.81924336,0.0
2019,6892,0.0,3690.3077928,0.0
2019,6893,0.0,3679.24792928,0.0
2019,6894,0.0,3764.04021623,0.0
2019,6895,0.0,4202.93268544,35.760006634
2019,6896,0.0,4332.61142116,495.940658376
2019,6897,0.0,4049.07999892,1683.61592295
2019,6898,0.0,3216.05608205,2768.25173479
2019,6899,0.0,2720.06779859,3372.07368752
2019,6900,0.0,2637.20281098,3555.39910206
2019,6901,0.0,2105.27998281,3689.16684369
2019,6902,0.0,2329.84322776,3591.79202916
2019,6903,0.0,2804.50793357,3271.04375727
2019,6904,0.0,3461.22412155,2565.47983877
2019,6905,0.0,4660.50032468,1296.15783338
2019,6906,0.0,5534.28444501,271.222245006
2019,6907,0.0,5823.06126728,10.0950815188
2019,6908,0.0,6456.19532681,0.0
2019,6909,0.0,6207.34839772,0.0
2019,6910,0.0,5861.72766288,0.0
2019,6911,0.0,5402.74332702,0.0
2019,6912,0.0,4751.13303493,0.0
2019,6913,0.0,4409.19892126,0.0
2019,6914,0.0,4121.64246988,0.0
2019,6915,0.0,4049.75335703,0.0
2019,6916,0.0,3993.53238416,0.0
2019,6917,0.0,3993.53238416,0.0
2019,6918,0.0,4087.54122404,0.0
2019,6919,0.0,4343.02414939,39.4467683799
2019,6920,0.0,4456.29050128,515.118148659
2019,6921,0.0,4089.40206268,1718.86959321
2019,6922,0.0,3288.93657771,2806.89152957
2019,6923,0.0,2671.46314585,3428.97323789
2019,6924,0.0,2525.97894053,3665.70131721
2019,6925,0.0,2049.7290279,3753.01269624
2019,6926,0.0,2428.61437246,3598.08958785
2019,6927,0.0,2835.23481671,3277.18308584
2019,6928,0.0,3592.71978496,2472.69369766
2019,6929,0.0,4826.22620778,1140.5701585
2019,6930,0.0,5574.10326503,225.87349323
2019,6931,0.0,5941.85594139,9.27228490599
2019,6932,0.0,6477.39339854,0.0
2019,6933,0.0,6247.90123061,0.0
2019,6934,0.0,5877.39580286,0.0
2019,6935,0.0,5355.73890708,0.0
2019,6936,0.0,4778.78269372,0.0
2019,6937,0.0,4423.02375066,0.0
2019,6938,0.0,4181.55006391,0.0
2019,6939,0.0,4088.46287933,0.0
2019,6940,0.0,4020.26038766,0.0
2019,6941,0.0,3999.06231592,0.0
2019,6942,0.0,4082.93294757,0.0
2019,6943,0.0,4410.70476282,32.595404277
2019,6944,0.0,4542.91616445,464.437041912
2019,6945,0.0,4212.39447386,1592.19056086
2019,6946,0.0,3384.68190317,2703.77296177
2019,6947,0.0,2790.80589276,3370.45974031
2019,6948,0.0,2572.77066355,3641.95097652
2019,6949,0.0,2057.34059944,3726.96801884
2019,6950,0.0,2506.46708933,3532.21838979
2019,6951,0.0,2992.29668713,3154.22246126
2019,6952,0.0,3636.16024721,2471.64937888
2019,6953,0.0,4722.80951762,1281.77471566
2019,6954,0.0,5607.79884516,283.421787092
2019,6955,0.0,5991.56987638,11.1710463202
2019,6956,0.0,6587.99203369,0.0
2019,6957,0.0,6239.60633297,0.0
2019,6958,0.0,5888.45566638,0.0
2019,6959,0.0,5433.15795168,0.0
2019,6960,0.0,4794.4508337,0.0
2019,6961,0.0,4438.69189064,0.0
2019,6962,0.0,4165.88192394,0.0
2019,6963,0.0,4093.0711558,0.0
2019,6964,0.0,3981.55086535,0.0
2019,6965,0.0,3886.62037018,0.0
2019,6966,0.0,4117.9558487,0.0
2019,6967,0.0,4470.7392221,25.0952966909
2019,6968,0.0,4616.38492303,428.756150337
2019,6969,0.0,4233.70218209,1621.57389375
2019,6970,0.0,3325.06149764,2744.96026144
2019,6971,0.0,2798.1360084,3360.3646588
2019,6972,0.0,2678.05137646,3579.98806237
2019,6973,0.0,2118.27473667,3673.40712395
2019,6974,0.0,2466.45867432,3570.38349422
2019,6975,0.0,2917.57748889,3202.213656
2019,6976,0.0,3627.99277711,2449.40222431
2019,6977,0.0,4711.7059651,1286.42668113
2019,6978,0.0,5564.05830799,270.01969611
2019,6979,0.0,5938.37893998,9.98432043631
2019,6980,0.0,6559.42071961,0.0
2019,6981,0.0,6258.03943883,0.0
2019,6982,0.0,5909.65373811,0.0
2019,6983,0.0,5412.88153524,0.0
2019,6984,0.0,4807.3540078,0.0
2019,6985,0.0,4391.6874707,0.0
2019,6986,0.0,4171.41185569,0.0
2019,6987,0.0,4046.06673586,0.0
2019,6988,0.0,4011.04383473,0.0
2019,6989,0.0,3991.68907358,0.0
2019,6990,0.0,4059.89156525,0.0
2019,6991,0.0,4384.60575919,31.0447491221
2019,6992,0.0,4427.86131315,522.349265045
2019,6993,0.0,4050.05737072,1778.49070162
2019,6994,0.0,3220.72007502,2863.12651345
2019,6995,0.0,2762.65955081,3429.02070693
2019,6996,0.0,2669.1862881,3595.30473778
2019,6997,0.0,2117.28516585,3690.98649004
2019,6998,0.0,2362.862339,3650.93844721
2019,6999,0.0,2718.86118851,3376.04526347
2019,7000,0.0,3252.44675997,2790.84699562
2019,7001,0.0,4518.29220114,1407.02967695
2019,7002,0.0,5458.55832209,273.215944491
2019,7003,0.0,5944.47850016,9.41469201205
2019,7004,0.0,6525.31947377,0.0
2019,7005,0.0,6197.2101895,0.0
2019,7006,0.0,5785.23027357,0.0
2019,7007,0.0,5359.42552825,0.0
2019,7008,0.0,4875.55649947,0.0
2019,7009,0.0,4451.59506474,0.0
2019,7010,0.0,4165.88192394,0.0
2019,7011,0.0,3996.29735004,0.0
2019,7012,0.0,3934.54644542,0.0
2019,7013,0.0,3909.66175251,0.0
2019,7014,0.0,3884.7770596,0.0
2019,7015,0.0,4035.6070222,28.8928195193
2019,7016,0.0,3545.31517903,519.184662688
2019,7017,0.0,2699.81891789,1819.97863852
2019,7018,0.0,1943.320522,2996.75184798
2019,7019,0.0,1462.82996485,3609.03911201
2019,7020,0.0,1294.74462553,3814.91231834
2019,7021,0.0,1190.45698232,3871.27388632
2019,7022,0.0,1157.14312251,3761.73117573
2019,7023,0.0,1461.92989612,3457.86605741
2019,7024,0.0,2003.84930562,2785.07159632
2019,7025,0.0,3302.1340141,1417.66274087
2019,7026,0.0,4417.63744476,279.117927887
2019,7027,0.0,5075.69376281,10.0001434481
2019,7028,0.0,5735.46088775,0.0
2019,7029,0.0,5524.40182568,0.0
2019,7030,0.0,5176.93778025,0.0
2019,7031,0.0,4860.81001479,0.0
2019,7032,0.0,4415.65050831,0.0
2019,7033,0.0,4030.39859588,0.0
2019,7034,0.0,3797.21980677,0.0
2019,7035,0.0,3668.18806577,0.0
2019,7036,0.0,3570.49260472,0.0
2019,7037,0.0,3546.5295671,0.0
2019,7038,0.0,3546.5295671,0.0
2019,7039,0.0,3570.54679038,31.2820942989
2019,7040,0.0,2935.53391686,557.539643255
2019,7041,0.0,1770.72287337,1930.64478294
2019,7042,0.0,1074.14019388,3101.87993828
2019,7043,0.0,721.654709442,3667.26779538
2019,7044,0.0,673.637164087,3887.63488051
2019,7045,0.0,579.256397676,3993.99716572
2019,7046,0.0,421.50590575,3918.56886854
2019,7047,0.0,656.959193779,3606.6181912
2019,7048,0.0,1233.26914624,2919.7096036
2019,7049,0.0,2585.04894269,1461.01779316
2019,7050,0.0,3869.00764024,270.146280205
2019,7051,0.0,4586.3502531,8.1013820339
2019,7052,0.0,5258.04344603,0.0
2019,7053,0.0,5210.1173708,0.0
2019,7054,0.0,4942.83733586,0.0
2019,7055,0.0,4642.37771037,0.0
2019,7056,0.0,4204.59144624,0.0
2019,7057,0.0,3893.99361253,0.0
2019,7058,0.0,3679.24792928,0.0
2019,7059,0.0,3630.40019876,0.0
2019,7060,0.0,3594.45564233,0.0
2019,7061,0.0,3610.12378231,0.0
2019,7062,0.0,3744.68545508,0.0
2019,7063,0.0,4192.53360839,30.4909437096
2019,7064,0.0,4329.14827472,548.251535337
2019,7065,0.0,3721.44845122,1914.4736649
2019,7066,0.0,2913.94297571,3080.50304935
2019,7067,0.0,2413.16550546,3656.85625362
2019,7068,0.0,2294.60744272,3884.16964092
2019,7069,0.0,1704.03572311,3996.40226352
2019,7070,0.0,1982.06967346,3928.50571995
2019,7071,0.0,2324.51660539,3654.26127969
2019,7072,0.0,2977.9337657,2950.15307827
2019,7073,0.0,4388.04390022,1464.46720973
2019,7074,0.0,5440.2599227,267.551306272
2019,7075,0.0,5976.85517829,7.45263855072
2019,7076,0.0,6445.13546329,0.0
2019,7077,0.0,6164.03059896,0.0
2019,7078,0.0,5877.39580286,0.0
2019,7079,0.0,5288.45807069,0.0
2019,7080,0.0,4790.76421253,0.0
2019,7081,0.0,4375.09767543,0.0
2019,7082,0.0,4132.70233339,0.0
2019,7083,0.0,3988.0024524,0.0
2019,7084,0.0,3938.23306659,0.0
2019,7085,0.0,3952.97955127,0.0
2019,7086,0.0,4069.10811818,0.0
2019,7087,0.0,4451.01254989,27.3105183408
2019,7088,0.0,4566.9324037,521.526468432
2019,7089,0.0,3976.78436146,1867.43185086
2019,7090,0.0,3035.53454286,3072.27508323
2019,7091,0.0,2525.99546642,3647.25168547
2019,7092,0.0,2363.66829764,3884.23293297
2019,7093,0.0,1723.36303999,3989.97812073
2019,7094,0.0,1991.49626788,3918.15747024
2019,7095,0.0,2380.81781791,3624.68807066
2019,7096,0.0,3115.91559877,2884.06035804
2019,7097,0.0,4531.40877504,1412.34620891
2019,7098,0.0,5625.18469565,257.741038965
2019,7099,0.0,6358.86351388,7.00959422074
2019,7100,0.0,6582.46210194,0.0
2019,7101,0.0,6211.03501889,0.0
2019,7102,0.0,5916.10532516,0.0
2019,7103,0.0,5402.74332702,0.0
2019,7104,0.0,4786.15593606,0.0
2019,7105,0.0,4437.77023534,0.0
2019,7106,0.0,4212.88634387,0.0
2019,7107,0.0,4043.30176998,0.0
2019,7108,0.0,3991.68907358,0.0
2019,7109,0.0,3983.39417594,0.0
2019,7110,0.0,4089.38453462,0.0
2019,7111,0.0,4457.83212739,24.1775620074
2019,7112,0.0,4728.08079745,492.174781571
2019,7113,0.0,4119.40219641,1800.38974993
2019,7114,0.0,3151.54424179,2973.77683487
2019,7115,0.0,2725.92242259,3570.82653855
2019,7116,0.0,2557.152492,3783.8359232
2019,7117,0.0,2009.08908269,3859.09016725
2019,7118,0.0,2368.75913662,3677.29958485
2019,7119,0.0,2798.13461813,3293.08521269
2019,7120,0.0,3503.54563287,2551.72964152
2019,7121,0.0,4741.77039037,1237.92915001
2019,7122,0.0,5609.2598886,246.016187233
2019,7123,0.0,6186.00371712,6.59819591433
2019,7124,0.0,6538.22264788,0.0
2019,7125,0.0,6245.13626473,0.0
2019,7126,0.0,5934.53843102,0.0
2019,7127,0.0,5379.70194469,0.0
2019,7128,0.0,4819.33552661,0.0
2019,7129,0.0,4423.02375066,0.0
2019,7130,0.0,4186.15834038,0.0
2019,7131,0.0,4078.32467111,0.0
2019,7132,0.0,3999.06231592,0.0
2019,7133,0.0,4017.49542178,0.0
2019,7134,0.0,4083.85460287,0.0
2019,7135,0.0,4479.40631195,15.5065515493
2019,7136,0.0,4762.84018978,348.660064682
2019,7137,0.0,4445.09188693,1353.04156074
2019,7138,0.0,3644.38527675,2436.69634585
2019,7139,0.0,3081.64418948,3093.44627299
2019,7140,0.0,2812.03322076,3433.10304397
2019,7141,0.0,2285.98872723,3455.00209228
2019,7142,0.0,2518.14981385,3380.44406075
2019,7143,0.0,2966.10262032,3052.30644235
2019,7144,0.0,3552.72692728,2414.069439
2019,7145,0.0,4595.16557817,1297.89836467
2019,7146,0.0,5534.86710043,240.224964919
2019,7147,0.0,6145.75152146,6.29755869041
2019,7148,0.0,6539.14430317,0.0
2019,7149,0.0,6280.15916586,0.0
2019,7150,0.0,5919.79194634,0.0
2019,7151,0.0,5314.2644189,0.0
2019,7152,0.0,4778.78269372,0.0
2019,7153,0.0,4412.88554243,0.0
2019,7154,0.0,4123.48578046,0.0
2019,7155,0.0,4041.45845939,0.0
2019,7156,0.0,3942.84134305,0.0
2019,7157,0.0,4001.8272818,0.0
2019,7158,0.0,4113.34757224,0.0
2019,7159,0.0,4497.18255196,21.6933491572
2019,7160,0.0,4675.5398697,457.158456491
2019,7161,0.0,4253.09447791,1570.84531796
2019,7162,0.0,3374.95424981,2725.48213394
2019,7163,0.0,2873.07574479,3337.95927411
2019,7164,0.0,2651.02651578,3584.89319602
2019,7165,0.0,2146.81735679,3596.01677331
2019,7166,0.0,2438.61621827,3439.70123988
2019,7167,0.0,2895.29044083,3129.5702089
2019,7168,0.0,3476.85222746,2474.27599884
2019,7169,0.0,4670.03027615,1168.65600441
2019,7170,0.0,5468.70648015,219.74998767
2019,7171,0.0,6108.35922974,5.90198339579
2019,7172,0.0,6460.80360327,0.0
2019,7173,0.0,6200.89681067,0.0
2019,7174,0.0,5794.4468265,0.0
2019,7175,0.0,5365.8771153,0.0
2019,7176,0.0,4786.15593606,0.0
2019,7177,0.0,4436.84858005,0.0
2019,7178,0.0,4181.55006391,0.0
2019,7179,0.0,3988.9241077,0.0
2019,7180,0.0,3892.15030194,0.0
2019,7181,0.0,3835.92932908,0.0
2019,7182,0.0,3870.03057491,0.0
2019,7183,0.0,4006.4705626,15.6331356435
2019,7184,0.0,3650.06058045,387.711257767
2019,7185,0.0,3018.94091846,1512.83815676
2019,7186,0.0,2234.2814822,2718.69406188
2019,7187,0.0,1744.18999636,3348.87715224
2019,7188,0.0,1614.3092487,3518.38907749
2019,7189,0.0,1504.08489891,3557.64596973
2019,7190,0.0,1449.27261128,3441.03037287
2019,7191,0.0,1792.14537426,3099.07926519
2019,7192,0.0,2329.35065085,2401.50596764
2019,7193,0.0,3537.81147973,1139.58913176
2019,7194,0.0,4524.50466062,209.11692375
2019,7195,0.0,5326.23781534,5.53805412474
2019,7196,0.0,5765.87551242,0.0
2019,7197,0.0,5573.2495562,0.0
2019,7198,0.0,5319.79435065,0.0
2019,7199,0.0,4934.54243822,0.0
2019,7200,0.0,4544.68224932,0.0
2019,7201,0.0,4150.21378396,0.0
2019,7202,0.0,3856.20574552,0.0
2019,7203,0.0,3691.22944809,0.0
2019,7204,0.0,3532.70473771,0.0
2019,7205,0.0,3531.78308242,0.0
2019,7206,0.0,3532.70473771,0.0
2019,7207,0.0,3480.24109756,12.8324625576
2019,7208,0.0,3052.20413657,356.998791892
2019,7209,0.0,2181.49947431,1433.23258447
2019,7210,0.0,1364.969134,2655.29125366
2019,7211,0.0,1003.38568346,3326.55088261
2019,7212,0.0,922.572220454,3547.45595014
2019,7213,0.0,1069.82155891,3597.44084437
2019,7214,0.0,1105.51058832,3452.0748351
2019,7215,0.0,1188.81626144,3122.68719877
2019,7216,0.0,1818.80864768,2410.66749146
2019,7217,0.0,2966.0562732,1155.58619668
2019,7218,0.0,3975.74813142,203.958621908
2019,7219,0.0,4847.45175338,5.06336377119
2019,7220,0.0,5305.96952126,0.0
2019,7221,0.0,5275.55489659,0.0
2019,7222,0.0,5148.36646617,0.0
2019,7223,0.0,4928.09085117,0.0
2019,7224,0.0,4597.21660102,0.0
2019,7225,0.0,4113.34757224,0.0
2019,7226,0.0,3846.0675373,0.0
2019,7227,0.0,3697.68103514,0.0
2019,7228,0.0,3614.73205878,0.0
2019,7229,0.0,3580.63081294,0.0
2019,7230,0.0,3594.45564233,0.0
2019,7231,0.0,3755.05652557,13.5919671233
2019,7232,0.0,3721.30515158,381.904212442
2019,7233,0.0,3259.29859086,1526.8573452
2019,7234,0.0,2820.56989873,2797.84076683
2019,7235,0.0,2489.90069261,3437.26449607
2019,7236,0.0,2382.88291634,3721.24008857
2019,7237,0.0,2416.74820728,3788.75687986
2019,7238,0.0,2099.8337896,3671.57165458
2019,7239,0.0,2653.89611935,3330.41169749
2019,7240,0.0,3584.60817194,2541.63456001
2019,7241,0.0,4913.29560268,1175.15926226
2019,7242,0.0,5872.87487346,198.990196208
2019,7243,0.0,6323.21175346,4.87348762977
2019,7244,0.0,6601.81686309,0.0
2019,7245,0.0,6365.8731081,0.0
2019,7246,0.0,6055.27527439,0.0
2019,7247,0.0,5724.40102424,0.0
2019,7248,0.0,5353.89559649,0.0
2019,7249,0.0,4741.916482,0.0
2019,7250,0.0,4418.41547419,0.0
2019,7251,0.0,4176.02013216,0.0
2019,7252,0.0,4072.79473935,0.0
2019,7253,0.0,3978.78589948,0.0
2019,7254,0.0,4037.77183822,0.0
2019,7255,0.0,4115.34056885,16.4401092446
2019,7256,0.0,3895.06012791,454.231199311
2019,7257,0.0,3278.23912675,1705.15104199
2019,7258,0.0,2856.69577173,2918.39629362
2019,7259,0.0,2490.09684818,3583.61153207
2019,7260,0.0,2322.25332147,3879.5651445
2019,7261,0.0,2284.48504204,3988.30088148
2019,7262,0.0,1918.02163611,3900.388228
2019,7263,0.0,2411.72422111,3591.01670158
2019,7264,0.0,3300.58539155,2818.28409805
2019,7265,0.0,4811.98015535,1294.90781545
2019,7266,0.0,5894.05684103,206.379542711
2019,7267,0.0,6352.02041272,4.63614245299
2019,7268,0.0,6631.30983246,0.0
2019,7269,0.0,6431.3106339,0.0
2019,7270,0.0,6136.38094017,0.0
2019,7271,0.0,5812.87993236,0.0
2019,7272,0.0,5408.27325877,0.0
2019,7273,0.0,4740.07317142,0.0
2019,7274,0.0,4438.69189064,0.0
2019,7275,0.0,4204.59144624,0.0
2019,7276,0.0,4056.20494408,0.0
2019,7277,0.0,3981.55086535,0.0
2019,7278,0.0,3971.41265713,0.0
2019,7279,0.0,4120.44341987,13.1805688169
2019,7280,0.0,3916.42231842,403.376039434
2019,7281,0.0,3364.82264724,1618.56752151
2019,7282,0.0,2941.83379065,2876.57607347
2019,7283,0.0,2483.24745212,3538.84823173
2019,7284,0.0,2380.6847674,3794.40569507
2019,7285,0.0,2390.57819548,3885.89434921
2019,7286,0.0,1993.83095074,3791.39932283
2019,7287,0.0,2509.41143469,3496.09445389
2019,7288,0.0,3370.70192082,2726.96949704
2019,7289,0.0,4783.29570589,1253.54646264
2019,7290,0.0,5825.19790523,201.506055081
2019,7291,0.0,6284.07108923,4.38297426443
2019,7292,0.0,6496.74815969,0.0
2019,7293,0.0,6344.67503637,0.0
2019,7294,0.0,5987.99443801,0.0
2019,7295,0.0,5714.26281602,0.0
2019,7296,0.0,5364.03380471,0.0
2019,7297,0.0,4737.30820554,0.0
2019,7298,0.0,4412.88554243,0.0
2019,7299,0.0,4123.48578046,0.0
2019,7300,0.0,3931.78147954,0.0
2019,7301,0.0,3893.99361253,0.0
2019,7302,0.0,3871.8738855,0.0
2019,7303,0.0,3814.83753551,13.7185512176
2019,7304,0.0,3263.29525092,450.0539242
2019,7305,0.0,1997.51550703,1666.98593757
2019,7306,0.0,1119.94601647,2895.70609472
2019,7307,0.0,867.433382186,3488.30953209
2019,7308,0.0,815.719968697,3743.70876531
2019,7309,0.0,788.939997791,3861.73261021
2019,7310,0.0,765.413428455,3826.2732408
2019,7311,0.0,950.151729995,3519.8764406
2019,7312,0.0,1589.84209162,2734.5645427
2019,7313,0.0,2974.15792091,1244.25835472
2019,7314,0.0,3999.10205337,202.724426989
2019,7315,0.0,4944.41151467,3.95575294624
2019,7316,0.0,5379.70194469,0.0
2019,7317,0.0,5434.07960697,0.0
2019,7318,0.0,5327.167593,0.0
2019,7319,0.0,5072.79073215,0.0
2019,7320,0.0,4744.68144788,0.0
2019,7321,0.0,4336.38815312,0.0
2019,7322,0.0,3931.78147954,0.0
2019,7323,0.0,3726.25234922,0.0
2019,7324,0.0,3663.5797893,0.0
2019,7325,0.0,3637.7734411,0.0
2019,7326,0.0,3630.40019876,0.0
2019,7327,0.0,3699.08480028,12.4210642512
2019,7328,0.0,3478.84440888,437.268930677
2019,7329,0.0,2824.53366306,1650.10278399
2019,7330,0.0,2314.6557596,2915.73802764
2019,7331,0.0,2038.88890549,3488.27788606
2019,7332,0.0,1943.46310196,3718.26536236
2019,7333,0.0,1867.40075972,3823.82067398
2019,7334,0.0,1694.8362893,3754.91145765
2019,7335,0.0,2095.09266508,3421.01426297
2019,7336,0.0,2998.2871099,2592.47389687
2019,7337,0.0,4382.45198799,1118.90845536
2019,7338,0.0,5290.5914909,172.05943015
2019,7339,0.0,5969.00346556,3.32283247484
2019,7340,0.0,6325.32027521,0.0
2019,7341,0.0,6148.36245898,0.0
2019,7342,0.0,5839.60793585,0.0
2019,7343,0.0,5550.20817388,0.0
2019,7344,0.0,5155.73970852,0.0
2019,7345,0.0,4663.5757821,0.0
2019,7346,0.0,4272.79393791,0.0
2019,7347,0.0,4020.26038766,0.0
2019,7348,0.0,3857.12740081,0.0
2019,7349,0.0,3786.15994326,0.0
2019,7350,0.0,3752.05869742,0.0
2019,7351,0.0,3736.94786174,11.4242145087
2019,7352,0.0,3410.15196614,423.012397059
2019,7353,0.0,2315.63865887,1620.75109713
2019,7354,0.0,1570.46994567,2879.28180849
2019,7355,0.0,1303.66408653,3514.74978478
2019,7356,0.0,1144.3858544,3773.56678855
2019,7357,0.0,1127.56247851,3882.55569372
2019,7358,0.0,1137.42652523,3810.94074238
2019,7359,0.0,1321.22175643,3443.73610789
2019,7360,0.0,2181.48613656,2612.96469713
2019,7361,0.0,3534.33447832,1140.30116729
2019,7362,0.0,4503.68746576,179.2430775
2019,7363,0.0,5357.78777624,3.48106259269
2019,7364,0.0,5715.18447131,0.0
2019,7365,0.0,5701.35964192,0.0
2019,7366,0.0,5495.8305116,0.0
2019,7367,0.0,5201.82247316,0.0
2019,7368,0.0,4865.41829125,0.0
2019,7369,0.0,4480.16637882,0.0
2019,7370,0.0,4014.7304559,0.0
2019,7371,0.0,3752.05869742,0.0
2019,7372,0.0,3667.26641047,0.0
2019,7373,0.0,3557.58943062,0.0
2019,7374,0.0,3513.34997656,0.0
2019,7375,0.0,3521.46647873,10.3166036838
2019,7376,0.0,3133.62429454,408.296996099
2019,7377,0.0,1933.12987555,1571.00354808
2019,7378,0.0,1007.0825975,2849.12314802
2019,7379,0.0,705.838866945,3495.06595812
2019,7380,0.0,661.66126825,3740.16441067
2019,7381,0.0,794.099845949,3816.01992917
2019,7382,0.0,864.845234511,3726.84143475
2019,7383,0.0,970.567351277,3396.23542651
2019,7384,0.0,1747.6622169,2539.8782057
2019,7385,0.0,3032.59708296,1060.47407284
2019,7386,0.0,3922.64163643,166.74289819
2019,7387,0.0,4897.97672315,3.38612452198
2019,7388,0.0,5275.55489659,0.0
2019,7389,0.0,5285.69310482,0.0
2019,7390,0.0,5293.06634716,0.0
2019,7391,0.0,5080.1639745,0.0
2019,7392,0.0,4682.93054326,0.0
2019,7393,0.0,4246.98758971,0.0
2019,7394,0.0,3925.32989249,0.0
2019,7395,0.0,3721.64407275,0.0
2019,7396,0.0,3604.59385056,0.0
2019,7397,0.0,3584.31743411,0.0
2019,7398,0.0,3599.0639188,0.0
2019,7399,0.0,3789.94906257,9.11405478814
2019,7400,0.0,3781.75072802,381.366230041
2019,7401,0.0,3140.09139385,1557.58563409
2019,7402,0.0,2698.16714074,2917.47855893
2019,7403,0.0,2362.64433119,3558.99092573
2019,7404,0.0,2321.73047468,3794.37404904
2019,7405,0.0,2323.45194976,3877.44486092
2019,7406,0.0,1948.21923699,3782.6333743
2019,7407,0.0,2505.84258784,3415.79266908
2019,7408,0.0,3561.8534313,2493.4218431
2019,7409,0.0,5026.86885441,967.57717065
2019,7410,0.0,5893.51396947,127.660059081
2019,7411,0.0,6455.64936261,2.38927477953
2019,7412,0.0,6605.50348426,0.0
2019,7413,0.0,6399.97435394,0.0
2019,7414,0.0,6122.55611077,0.0
2019,7415,0.0,5789.83855004,0.0
2019,7416,0.0,5470.0241634,0.0
2019,7417,0.0,4799.98076545,0.0
2019,7418,0.0,4408.27726597,0.0
2019,7419,0.0,4208.27806741,0.0
2019,7420,0.0,4039.61514881,0.0
2019,7421,0.0,4011.96549002,0.0
2019,7422,0.0,4020.26038766,0.0
2019,7423,0.0,4059.59456749,8.59189539923
2019,7424,0.0,3979.34874939,384.689062516
2019,7425,0.0,3325.6399809,1578.48783266
2019,7426,0.0,2864.20301767,2931.16546413
2019,7427,0.0,2523.22981314,3561.53843063
2019,7428,0.0,2328.56517233,3809.65907843
2019,7429,0.0,2269.25547895,3897.54008588
2019,7430,0.0,1993.79496239,3801.57351941
2019,7431,0.0,2587.02666581,3434.14736275
2019,7432,0.0,3610.68630736,2571.77739746
2019,7433,0.0,4998.37285988,1067.04062273
2019,7434,0.0,5914.52510166,154.575002127
2019,7435,0.0,6501.32072895,2.80067308594
2019,7436,0.0,6632.23148775,0.0
2019,7437,0.0,6481.08001972,0.0
2019,7438,0.0,6117.94783431,0.0
2019,7439,0.0,5862.64931818,0.0
2019,7440,0.0,5467.25919752,0.0
2019,7441,0.0,4846.98518539,0.0
2019,7442,0.0,4402.74733421,0.0
2019,7443,0.0,4093.0711558,0.0
2019,7444,0.0,3996.29735004,0.0
2019,7445,0.0,4021.18204295,0.0
2019,7446,0.0,4022.10369824,0.0
2019,7447,0.0,4062.13409059,7.89568288069
2019,7448,0.0,4039.74335791,372.220529229
2019,7449,0.0,3451.57237963,1529.97447852
2019,7450,0.0,2978.58083776,2889.59841217
2019,7451,0.0,2576.9242899,3531.80699149
2019,7452,0.0,2405.53795486,3790.75057935
2019,7453,0.0,2394.36339418,3894.09066931
2019,7454,0.0,2001.3017866,3825.40297516
2019,7455,0.0,2559.63212778,3486.42659369
2019,7456,0.0,3565.94261006,2621.12937121
2019,7457,0.0,5010.17457749,1114.22484387
2019,7458,0.0,6012.79761063,166.901128308
2019,7459,0.0,6602.7344572,2.76902706237
2019,7460,0.0,6681.07921828,0.0
2019,7461,0.0,6467.25519032,0.0
2019,7462,0.0,6175.09046247,0.0
2019,7463,0.0,5888.45566638,0.0
2019,7464,0.0,5456.199334,0.0
2019,7465,0.0,4825.78711366,0.0
2019,7466,0.0,4468.18486001,0.0
2019,7467,0.0,4214.72965446,0.0
2019,7468,0.0,4100.44439814,0.0
2019,7469,0.0,3991.68907358,0.0
2019,7470,0.0,3971.41265713,0.0
2019,7471,0.0,4070.23519148,7.16782433859
2019,7472,0.0,4057.74168238,363.438757689
2019,7473,0.0,3437.96599524,1506.7146512
2019,7474,0.0,2933.75649457,2875.43681662
2019,7475,0.0,2575.9833127,3519.84479458
2019,7476,0.0,2377.61580599,3779.04155063
2019,7477,0.0,2331.45405139,3879.58096751
2019,7478,0.0,1986.520157,3813.45660126
