sit,,Mid,North,South
Production per timestep [MWh],,Gas plant,Gas plant,Gas plant
stf,t,,,
2019,7339,21278.0512133,4579.57866658,1989.66782185
2019,7340,19906.3171894,4383.27171232,2108.44009174
2019,7341,18843.0071358,4170.71004211,2049.45415299
2019,7342,18323.2022512,3985.4062802,1946.53597862
2019,7343,16905.028481,3766.09265105,1850.06939129
2019,7344,15640.5862847,3625.80194871,1718.57990284
2019,7345,14815.880445,3555.28148871,1554.5252607
2019,7346,14358.5290123,3493.51356807,1424.26464597
2019,7347,14415.2175303,3477.00877956,1340.08679589
2019,7348,14608.022546,3486.01139147,1285.7091336
2019,7349,14837.0185364,3511.26871935,1262.05331442
2019,7350,15170.7441617,3620.30035254,1250.68623247
2019,7351,16143.7369155,3694.07175573,1245.64928725
2019,7352,17269.8530298,3792.05216657,1136.71732205
2019,7353,17303.2676987,3912.24570931,771.879552956
2019,7354,16972.3226684,3886.40107249,523.489981888
2019,7355,16612.5398997,3835.5543982,434.554695511
2019,7356,15995.773988,3764.96764573,381.461951466
2019,7357,14993.7265316,3690.96862394,375.854159505
2019,7358,15109.8208407,3700.90886887,379.142175076
2019,7359,15920.0204173,3824.13771142,440.407252145
2019,7360,17144.7733201,4089.70274464,727.162045522
2019,7361,19636.9112562,4336.25807232,1178.11149277
2019,7362,19886.4601944,4268.48841041,1501.22915525
2019,7363,19006.6672073,4162.70772041,1785.92925875
2019,7364,17769.4483106,4010.16346296,1905.06149044
2019,7365,17274.9450809,3883.12660594,1900.45321397
2019,7366,17011.3594863,3755.33953126,1831.94350387
2019,7367,15828.9074629,3597.79382275,1733.94082439
2019,7368,14752.4661707,3487.76189935,1621.80609708
2019,7369,13990.2137829,3468.00616764,1493.38879294
2019,7370,13657.7692542,3436.7470985,1338.2434853
2019,7371,13587.9494976,3424.24347084,1250.68623247
2019,7372,13736.5566858,3443.24898488,1222.42213682
2019,7373,13556.8829087,3497.01458381,1185.86314354
2019,7374,13347.4236391,3629.0528919,1171.11665885
2019,7375,13687.5547466,3681.31805552,1173.82215958
2019,7376,14634.1035384,3802.13337943,1044.54143151
2019,7377,15073.8256223,3879.40267627,644.376625182
2019,7378,15171.0592542,3830.74036249,335.694199165
2019,7379,15406.4873663,3775.08645291,235.279622315
2019,7380,14643.1153711,3753.10722685,220.553756083
2019,7381,13475.0455496,3685.58973324,264.69994865
2019,7382,13314.1846079,3748.99798772,288.281744837
2019,7383,13933.6949095,3929.85942255,323.522450426
2019,7384,15292.9407557,4273.82401883,582.5540723
2019,7385,18217.1450559,4593.83280211,1010.86569432
2019,7386,18879.5183846,4608.08693764,1307.54721214
2019,7387,18338.8956827,4563.07387807,1632.65890772
2019,7388,17591.3759041,4458.29347828,1758.51829886
2019,7389,17177.9020248,4288.24414211,1761.89770161
2019,7390,17251.8853448,4089.93660743,1764.35544905
2019,7391,16020.7516563,3887.87798445,1693.3879915
2019,7392,14965.4484556,3778.59627871,1560.97684775
2019,7393,14457.4937131,3741.08539573,1415.6625299
2019,7394,14395.6808094,3731.58263871,1308.4432975
2019,7395,14723.3212265,3746.83706445,1240.54802425
2019,7396,15299.4943549,3820.60846764,1201.53128352
2019,7397,16466.893495,4008.9131002,1194.77247804
2019,7398,19297.4761015,4527.81364807,1199.68797293
2019,7399,21060.905365,4908.92421913,1263.31635419
2019,7400,21453.2850445,4925.42378979,1260.58357601
2019,7401,19871.9213538,4898.40081369,1046.69713128
2019,7402,18451.617828,4848.29755663,899.389046914
2019,7403,17535.6336671,4817.73284837,787.548110397
2019,7404,16731.9788373,4780.12590537,773.910158227
2019,7405,15946.1695214,4732.18767697,774.483983252
2019,7406,16190.4276634,4783.2786928,649.40641233
2019,7407,17052.7044667,4877.2229574,835.280862615
2019,7408,18160.4157708,4994.04704298,1187.2844771
2019,7409,23236.6421275,5000.0,1675.62295147
2019,7410,23330.3677263,4951.93669828,1964.50465649
2019,7411,22808.0006488,4817.14759211,2151.88312087
2019,7412,21619.1431431,4649.09883636,2201.83449475
2019,7413,20691.6293132,4415.53107168,2133.32478465
2019,7414,20014.2495653,4081.68421317,2040.85203692
2019,7415,18416.722292,3815.85708913,1929.94618335
2019,7416,17181.7453142,3649.30876871,1823.3413878
2019,7417,16599.8072517,3573.78685764,1599.99358848
2019,7418,16360.5624897,3556.03170637,1469.42575532
2019,7419,16587.3165613,3564.53417318,1402.7593558
2019,7420,17134.3447455,3609.2971602,1346.53838294
2019,7421,18139.3649106,3781.59714935,1337.32183001
2019,7422,20658.3208055,4268.23833785,1340.08679589
2019,7423,22320.5434495,4696.86269402,1353.19818916
2019,7424,22811.1207118,4734.94942392,1326.44958313
2019,7425,22462.2917011,4713.85719195,1108.5466603
2019,7426,22251.7925835,4636.75550849,954.734339222
2019,7427,22122.9506739,4574.86543861,841.076604379
2019,7428,21745.7252194,4514.54941011,776.188390775
2019,7429,21466.7982508,4471.41268598,756.418492984
2019,7430,21391.18288,4524.28188148,664.598320795
2019,7431,21743.239938,4664.26507192,862.342221936
2019,7432,22381.3421569,4882.24061823,1203.56210245
2019,7433,24343.0512168,5000.0,1666.12428663
2019,7434,24292.2067349,5000.0,1971.50836722
2019,7435,23539.5067217,4923.17835466,2167.10690965
2019,7436,22294.2809723,4794.64106232,2210.74382925
2019,7437,21206.9503603,4585.08026275,2160.36000657
2019,7438,20357.903688,4322.00393679,2039.31594477
2019,7439,18865.1060496,4049.17478126,1954.21643939
2019,7440,17476.0772236,3882.37638828,1822.41973251
2019,7441,16633.1157594,3833.86231296,1615.66172846
2019,7442,16379.1383882,3817.35752445,1467.58244474
2019,7443,16664.1823483,3842.61485232,1364.35705193
2019,7444,17321.7051013,3889.37841977,1332.09911668
2019,7445,18497.4313684,4096.68856637,1340.39401432
2019,7446,21126.561558,4587.58098828,1340.70123275
2019,7447,23111.8902367,5000.0,1354.04469686
2019,7448,23951.6405921,5000.0,1346.5811193
2019,7449,23847.5747518,4999.03857152,1150.52412654
2019,7450,23881.623463,4947.66668924,992.860279255
2019,7451,23929.6571364,4844.26457554,858.974763299
2019,7452,23682.8282277,4746.81146843,801.845984954
2019,7453,23450.1118441,4641.57270935,798.121131395
2019,7454,23548.7258757,4731.38788978,667.100595532
2019,7455,23614.8948972,4903.99953928,853.210709259
2019,7456,24102.6332152,5000.0,1188.64753669
2019,7457,25387.7076869,5000.0,1670.0581925
2019,7458,25035.9579524,5000.0,2004.26587021
2019,7459,24241.4768865,5000.0,2200.91148573
2019,7460,22900.5598673,4925.67908019,2227.02640609
2019,7461,21832.7659761,4716.86849828,2155.75173011
2019,7462,20962.2609383,4411.52991083,2058.36348749
2019,7463,19285.6259593,4152.20467317,1962.81855546
2019,7464,17730.695143,3981.15504679,1818.73311133
2019,7465,16899.9040952,3901.88204743,1608.59570455
2019,7466,16431.9836168,3863.62094679,1489.39495334
2019,7467,16482.9072007,3910.63458679,1404.90988482
2019,7468,16899.9040952,3972.40250743,1366.81479938
2019,7469,17854.0006763,4193.96678956,1330.56302453
2019,7470,20280.0770787,4677.60710743,1323.80421904
2019,7471,22224.4145984,5000.0,1356.74506383
2019,7472,22670.9254047,5000.0,1352.58056079
2019,7473,22206.1791773,5000.0,1145.98866508
2019,7474,21983.0082735,5000.0,977.918831522
2019,7475,21934.4503464,5000.0,858.661104235
2019,7476,21530.7544438,4952.36011523,792.538601996
2019,7477,21192.1326613,4909.30952859,777.151350462
2019,7478,21526.4435776,4950.57723088,662.173385667
2019,7479,22238.6380392,5000.0,836.744978058
2019,7480,22982.6496133,5000.0,1190.6149582
2019,7481,24619.7622593,5000.0,1654.74497427
2019,7482,24336.0943302,5000.0,1965.92690524
2019,7483,23625.660458,4995.69939508,2183.12446276
2019,7484,22286.9146677,4823.89955104,2213.2015767
2019,7485,21410.6446958,4585.08026275,2167.11881205
2019,7486,20519.6421148,4245.98188062,2054.67686632
2019,7487,18744.042435,3989.6575136,1960.36080801
2019,7488,17228.8256087,3807.35462232,1829.48575642
2019,7489,16557.5310689,3719.3290836,1605.52352024
2019,7490,16394.1912715,3679.06740254,1472.80515806
2019,7491,16697.1705819,3689.32037722,1405.52432168
2019,7492,17234.5905427,3743.08597615,1364.35705193
2019,7493,18193.8115097,3949.14575998,1349.61056725
2019,7494,20642.3070999,4429.53513466,1335.78573785
2019,7495,22540.8920389,4853.40811232,1384.93928622
2019,7496,23310.461257,4908.17400147,1395.06795602
2019,7497,23285.1628316,4935.77021557,1196.05411666
2019,7498,23237.5010295,4963.59092617,1009.70123813
2019,7499,23235.4947806,4887.5934197,891.173983126
2019,7500,22922.8134524,4833.21857103,837.735652846
2019,7501,22127.9873835,4709.77776343,823.618490871
2019,7502,22036.6990787,4702.51364112,722.322156932
2019,7503,22203.726352,4766.8230037,911.242700989
2019,7504,22842.8538746,4961.14032639,1259.91344976
2019,7505,24502.7979067,5000.0,1690.83749845
2019,7506,24242.5083987,4966.69097891,1968.93598494
2019,7507,23434.1365387,4790.88997402,2171.51872877
2019,7508,22162.3280379,4615.33904168,2195.99734456
2019,7509,21244.7427056,4409.52933041,2146.53517718
2019,7510,20710.2052118,4226.47622147,2038.08707105
2019,7511,19465.6200105,4048.17449105,1935.16889667
2019,7512,18190.2884945,3891.12892764,1814.12483487
2019,7513,17576.0027467,3806.85447722,1623.64940767
2019,7514,17091.1077403,3772.34446488,1481.40727413
2019,7515,16857.3076382,3763.34185296,1402.45213737
2019,7516,16751.9374552,3780.34678658,1361.28486762
2019,7517,16174.8035044,3845.11557786,1327.18362178
2019,7518,16011.1434329,4030.16926722,1320.4248163
2019,7519,17022.8893544,4165.9586636,1312.30784555
2019,7520,18257.3342237,4319.2531387,1235.12841638
2019,7521,19176.0302969,4442.40473992,890.025259601
2019,7522,19450.0678395,4441.40603229,600.416602259
2019,7523,19507.8009908,4401.33805383,504.065550833
2019,7524,19013.5657536,4319.90994833,441.786405581
2019,7525,18561.1473208,4259.63463624,431.991024125
2019,7526,18189.2636706,4283.48288414,434.385062959
2019,7527,18169.7707023,4433.40580633,513.438423012
2019,7528,18682.7678477,4757.05084226,800.017533539
2019,7529,20615.0838004,4942.1838687,1269.15905516
2019,7530,20575.0495363,4871.41333615,1573.29414354
2019,7531,19735.2908133,4705.11508828,1906.45251489
2019,7532,18571.0944143,4571.07619977,1985.24550092
2019,7533,17992.6793671,4425.28390126,1933.32558609
2019,7534,17884.7469911,4292.24530296,1860.82203638
2019,7535,16855.3859935,4138.20061019,1735.16969811
2019,7536,15627.7753202,4021.66680041,1680.4848174
2019,7537,14782.2516632,3945.14459913,1519.809578
2019,7538,14340.9139362,3912.38509466,1394.7716766
2019,7539,14087.8973873,3903.6325553,1295.84734183
2019,7540,14031.2088694,3899.63139445,1229.79537917
2019,7541,13777.2314981,3962.14953275,1214.74167605
2019,7542,13461.4412232,4080.93399551,1208.59730743
2019,7543,14010.0707779,4154.45532615,1212.86797945
2019,7544,15327.3582027,4247.48231594,1106.24622599
2019,7545,16308.905052,4355.31892997,720.731664559
2019,7546,17053.6076807,4383.95251542,374.925558006
2019,7547,17752.8592286,4375.93924486,238.280907649
2019,7548,17314.2646415,4325.14372266,243.430092791
2019,7549,16519.8613929,4242.52581584,282.936128579
2019,7550,16123.5419663,4295.74897068,321.305437855
2019,7551,16191.0063053,4440.28881068,374.827464973
2019,7552,16871.204212,4768.25659032,682.749392092
2019,7553,18822.8298667,4896.17051892,1125.95587795
2019,7554,19068.480111,4886.41768934,1406.74632789
2019,7555,18731.2314705,4817.64773721,1731.68214803
2019,7556,18158.9016315,4721.61987679,1810.4382137
2019,7557,17886.3483617,4537.31640509,1814.12483487
2019,7558,18146.7312152,4304.74893062,1796.30616587
2019,7559,17065.8060854,4128.94792573,1738.54910085
2019,7560,16130.925951,3996.65954509,1630.71543158
2019,7561,15598.3101019,3949.39583254,1462.97416827
2019,7562,15557.9555637,3926.13908509,1343.46619863
2019,7563,15837.2345898,3967.65112892,1286.6307889
2019,7564,16292.0238296,4040.17216934,1248.22848503
2019,7565,17556.1457517,4244.73151785,1230.40981603
2019,7566,20165.0986723,4796.8917153,1229.18094231
2019,7567,22299.7224627,5000.0,1273.57988649
2019,7568,22878.626402,5000.0,1342.26961147
2019,7569,22290.0772578,5000.0,1210.76220215
2019,7570,21784.6047431,5000.0,1061.79764787
2019,7571,21275.4111038,5000.0,928.935254472
2019,7572,20456.430925,5000.0,865.401748957
2019,7573,20035.4867237,4980.53534139,857.491175069
2019,7574,20218.3433638,4999.6624915,771.637866342
2019,7575,20665.5881533,5000.0,994.3972514
2019,7576,21766.86479,5000.0,1355.23654709
2019,7577,24381.3474072,5000.0,1775.35240099
2019,7578,24108.0414662,5000.0,2032.15072901
2019,7579,23317.6790375,5000.0,2230.54158787
2019,7580,21980.7629139,5000.0,2250.68222528
2019,7581,20794.4373034,4889.16848743,2200.2984026
2019,7582,20164.7783982,4590.08171381,2090.92864117
2019,7583,18499.3530131,4300.74776977,1998.14867502
2019,7584,17426.7550103,4140.20119062,1846.68998855
2019,7585,16790.3703487,4068.43036785,1642.08251353
2019,7586,16611.0168457,4053.92615977,1505.37031175
2019,7587,16712.5437393,4060.42804615,1415.96974833
2019,7588,16995.3457807,4129.69814339,1380.33241034
2019,7589,17822.9340874,4314.75183275,1367.12201781
2019,7590,20069.0164385,4803.14352913,1360.0559939
2019,7591,22304.3101834,5000.0,1376.54422303
2019,7592,22768.5652288,5000.0,1440.6892916
2019,7593,22421.0500108,5000.0,1353.33158405
2019,7594,22206.3079115,5000.0,1198.99612472
2019,7595,21986.8573883,5000.0,1030.23790394
2019,7596,21594.7899358,5000.0,955.427214502
2019,7597,21162.2955335,5000.0,947.537363099
2019,7598,21650.2814136,5000.0,865.88924233
2019,7599,22309.223213,5000.0,1060.1447551
2019,7600,22911.0736387,5000.0,1421.28697375
2019,7601,24448.134794,5000.0,1798.65217898
2019,7602,24041.1767793,5000.0,2049.19290414
2019,7603,23166.2490477,5000.0,2237.38478275
2019,7604,21752.8894924,5000.0,2258.97712291
2019,7605,20537.5774651,4940.68343338,2223.03256649
2019,7606,19795.8226205,4641.84673232,2129.94538191
2019,7607,18201.1778143,4376.26968083,2034.70766831
2019,7608,17020.6474356,4199.46838573,1889.70056889
2019,7609,16410.5252512,4125.69698254,1675.87654093
2019,7610,16292.6643778,4103.69059785,1523.18898074
2019,7611,16449.9189671,4107.69175871,1431.94510675
2019,7612,16826.2410493,4186.96475807,1393.8500213
2019,7613,17519.3142288,4410.02947551,1375.41691545
2019,7614,19832.3338694,4925.42900764,1361.28486762
2019,7615,22314.7835859,5000.0,1384.7019879
2019,7616,22904.9240386,5000.0,1403.48892747
2019,7617,22748.4043357,5000.0,1275.92652983
2019,7618,22486.3934706,5000.0,1077.95899836
2019,7619,22218.6973215,5000.0,926.462235996
2019,7620,21619.7582467,5000.0,858.005488083
2019,7621,21451.7325939,5000.0,840.194936297
2019,7622,21461.8167961,5000.0,737.114522636
2019,7623,21843.9398332,5000.0,929.597764368
2019,7624,22626.1232093,5000.0,1283.54098124
2019,7625,24521.7877366,5000.0,1749.21016662
2019,7626,24251.2431299,5000.0,2035.80691732
2019,7627,23367.5008448,5000.0,2264.42527901
2019,7628,21961.3224834,5000.0,2299.5299558
2019,7629,20841.2121739,5000.0,2248.83891469
2019,7630,20077.6638396,4817.89780977,2156.05894854
2019,7631,18647.9602013,4503.0564653,2049.45415299
2019,7632,17415.2251422,4314.00161509,1893.38719006
2019,7633,16732.7210084,4255.73471019,1688.16527817
2019,7634,16452.1608859,4216.47331934,1542.85096032
2019,7635,16501.4830992,4240.98042956,1452.83596005
2019,7636,16799.0177497,4285.99348913,1399.37995306
2019,7637,17605.1476909,4497.05472402,1384.32624994
2019,7638,19782.864051,5000.0,1388.62730798
2019,7639,22082.6779257,5000.0,1406.916653
2019,7640,22288.3967357,5000.0,1461.195816
2019,7641,21993.9764199,5000.0,1279.6669201
2019,7642,21344.3110382,5000.0,1082.30934774
2019,7643,20979.7730239,5000.0,948.214862875
2019,7644,20183.2259718,5000.0,871.094945722
2019,7645,19764.4948818,5000.0,849.433799729
2019,7646,20193.4207018,5000.0,712.8939745
2019,7647,20960.6327158,5000.0,902.731925233
2019,7648,21546.8089397,5000.0,1262.42393543
2019,7649,24197.9751611,5000.0,1733.60900501
2019,7650,23962.567959,5000.0,2030.54989737
2019,7651,23261.5318208,5000.0,2263.53526974
2019,7652,21905.6260682,5000.0,2299.83717423
2019,7653,20829.7215025,5000.0,2252.21831743
2019,7654,20136.9145504,4755.87981658,2150.83623521
2019,7655,18759.4155924,4456.54297041,2060.82123494
2019,7656,17720.7666455,4269.98884573,1905.6759273
2019,7657,17095.911852,4185.46432275,1691.85189934
2019,7658,16805.7435061,4152.45474573,1555.75413443
2019,7659,16878.7660037,4174.71120296,1453.45039691
2019,7660,17233.9499945,4244.4814453,1415.04809304
2019,7661,17992.359093,4446.28999573,1393.23558444
2019,7662,20072.8597279,4960.68923764,1389.24174484
2019,7663,22394.7532519,5000.0,1422.43580467
2019,7664,22818.7545702,5000.0,1451.74215218
2019,7665,21965.6507029,5000.0,1327.02757382
2019,7666,20746.8206607,5000.0,1186.61174138
2019,7667,19966.8007504,5000.0,957.345344673
2019,7668,19234.9419329,5000.0,888.350520643
2019,7669,18382.8813586,5000.0,866.643634207
2019,7670,18456.9322376,5000.0,785.279765353
2019,7671,19230.2436219,5000.0,969.336719597
2019,7672,20251.744956,5000.0,1340.7088668
2019,7673,23764.1749412,5000.0,1777.49498991
2019,7674,23292.9604523,5000.0,2045.40985059
2019,7675,22379.4738862,4996.94975785,2293.02296478
2019,7676,21111.1884006,4775.63554828,2287.54843699
2019,7677,20178.550185,4572.07648998,2251.60388057
2019,7678,19830.7324988,4395.02512232,2149.60736149
2019,7679,18670.059115,4197.71787785,2059.59236121
2019,7680,17532.7657415,4032.66999275,1918.88631983
2019,7681,16750.3360846,3935.39176956,1714.27884481
2019,7682,16255.8328549,3844.8655053,1549.91698424
2019,7683,16090.5714128,3828.11064424,1451.91430476
2019,7684,15989.0445192,3853.36797211,1415.6625299
2019,7685,15859.0132295,3884.87711381,1386.78399739
2019,7686,15768.6959298,4047.17420083,1351.1466594
2019,7687,17007.516197,4189.71555615,1357.45845308
2019,7688,18139.7828244,4321.25371913,1311.46123382
2019,7689,18514.9062308,4472.15606016,1036.04649469
2019,7690,18275.8836401,4504.56370104,737.358786892
2019,7691,17974.8783611,4457.59967362,625.768165377
2019,7692,17388.3455433,4345.86946385,552.801765389
2019,7693,16304.7206099,4301.54866942,559.23281223
2019,7694,16497.0029186,4313.81005129,568.116108205
2019,7695,17175.8230071,4424.19802978,663.414427024
2019,7696,18031.0322694,4824.1772954,964.434251251
2019,7697,20560.3169271,4880.91609317,1392.83380325
2019,7698,20337.7264189,4778.38634636,1668.14701795
2019,7699,19515.5827721,4611.58795338,2035.5844683
2019,7700,18337.9348604,4446.28999573,2099.22353881
2019,7701,17739.9830923,4289.74457743,2078.94712237
2019,7702,17819.0907981,4122.44603934,2025.79833381
2019,7703,16880.6876484,3950.39612275,1945.61432332
2019,7704,15799.7625187,3810.10542041,1826.10635368
2019,7705,14932.1399479,3714.57770509,1632.55874217
2019,7706,14549.0921093,3641.30644701,1473.11237649
2019,7707,14436.6758958,3613.29832105,1352.06831469
2019,7708,14367.8169616,3615.79904658,1307.5216422
2019,7709,13970.6770621,3661.31225126,1261.74609599
2019,7710,13287.212106,3767.34301381,1256.21616423
2019,7711,13750.0081986,3869.87276062,1249.41250345
2019,7712,14769.640393,3945.39467169,1213.15142962
2019,7713,15272.8747832,4114.9109731,854.462386955
2019,7714,15010.096234,4244.09459632,491.023889788
2019,7715,14840.378963,4298.49869937,367.552800162
2019,7716,13897.9166174,4291.6961015,352.577962342
2019,7717,13076.8182674,4251.25483185,402.818347037
2019,7718,13010.1953116,4300.93625453,441.498659936
2019,7719,13611.4564052,4413.66572817,541.93250667
2019,7720,14678.4770302,4646.20655718,864.329318692
2019,7721,18786.9591661,4701.86414509,1269.0851882
2019,7722,19112.6779385,4692.86153317,1511.22888213
2019,7723,18643.4763637,4620.34049275,1844.09641521
2019,7724,18010.6147174,4483.3007336,1977.56504015
2019,7725,17769.4483106,4295.2461736,1997.53423816
2019,7726,18190.2884945,4077.68305232,1968.96292408
2019,7727,17131.4622785,3884.62704126,1917.04300924
2019,7728,16213.2363979,3748.33749977,1784.6318655
2019,7729,15665.5676655,3721.32966403,1612.28232572
2019,7730,15554.7528226,3707.32560105,1464.51026043
2019,7731,15673.2542442,3740.58525062,1363.74261507
2019,7732,16200.4254334,3803.60353403,1329.02693237
2019,7733,17326.1889389,4002.91135892,1302.91336574
2019,7734,20015.2103876,4518.5609636,1290.01019164
2019,7735,22162.6876196,5000.0,1344.57506946
2019,7736,22728.8952034,5000.0,1441.73659898
2019,7737,21410.0861039,5000.0,1356.26187153
2019,7738,20165.4175959,5000.0,1159.82702189
2019,7739,19485.6650011,4998.57550756,1061.73006595
2019,7740,18746.6627685,4943.28860193,1026.19796495
2019,7741,19097.3078859,4910.28372958,1034.76978356
2019,7742,19327.9542365,4959.1011253,958.004480786
2019,7743,20112.2714186,5000.0,1147.75528781
2019,7744,21262.5774473,5000.0,1554.09619219
2019,7745,24289.1825438,5000.0,2009.59986566
2019,7746,23735.8125316,5000.0,2274.2559825
2019,7747,23098.0631554,5000.0,2400.0
2019,7748,21740.9282503,5000.0,2400.0
2019,7749,20880.2707655,4782.38750721,2369.88297649
2019,7750,20189.4395048,4489.80261998,2271.88029701
2019,7751,18569.4930437,4198.96824062,2160.36000657
2019,7752,17548.459173,4024.41759849,2001.52807776
2019,7753,16979.6523492,3962.14953275,1786.16795765
2019,7754,16651.3713838,3932.64097147,1615.66172846
2019,7755,16694.608389,3942.14372849,1513.66520938
2019,7756,17062.2830702,3988.65722339,1456.21536279
2019,7757,17919.9771435,4200.96882105,1439.31834909
2019,7758,20174.0663474,4749.62800275,1441.46887811
2019,7759,22418.2059261,5000.0,1438.76981801
2019,7760,22883.5160946,5000.0,1491.02051148
2019,7761,22135.5630746,5000.0,1408.98427706
2019,7762,21163.882504,5000.0,1205.68989924
2019,7763,20520.0304626,5000.0,1098.24369366
2019,7764,19863.5202769,5000.0,1039.76771528
2019,7765,19391.7633301,5000.0,1047.58334594
2019,7766,19194.4847351,5000.0,970.824910681
2019,7767,19821.2134136,5000.0,1209.98375144
2019,7768,21151.779125,5000.0,1593.64510447
2019,7769,24579.3541087,5000.0,1963.08013277
2019,7770,24256.530417,5000.0,2176.48784703
2019,7771,23443.2347909,5000.0,2367.70868953
2019,7772,21975.301628,5000.0,2400.0
2019,7773,20948.1688774,4758.63061466,2376.64178197
2019,7774,20340.2886118,4443.53919764,2279.56075779
2019,7775,18642.5155414,4134.19944934,2184.01582576
2019,7776,17433.4807666,3939.39293041,2028.56329969
2019,7777,16691.0853738,3886.37754913,1768.34928866
2019,7778,16373.0531801,3866.87188998,1609.51735984
2019,7779,16526.46448,3876.87479211,1529.94778622
2019,7780,16873.961892,3942.14372849,1471.57628434
2019,7781,17668.2416911,4146.703077,1448.53490202
2019,7782,19702.3025797,4668.35442296,1427.02961185
2019,7783,22003.4919491,5000.0,1452.51422548
2019,7784,22637.3301248,5000.0,1532.32981863
2019,7785,21787.8117134,5000.0,1498.77221515
2019,7786,21124.551666,5000.0,1378.50850595
2019,7787,20868.7206529,5000.0,1234.53873314
2019,7788,20382.8457925,5000.0,1196.6208614
2019,7789,19913.5345957,5000.0,1208.83697107
2019,7790,20191.3916981,5000.0,1096.60763886
2019,7791,20928.9998524,5000.0,1294.78445738
2019,7792,21726.0818742,5000.0,1635.57062909
2019,7793,24230.0892671,5000.0,1979.72440516
2019,7794,23816.737999,5000.0,2190.82606258
2019,7795,22945.0978399,5000.0,2390.31496246
2019,7796,21596.8275117,4961.4394553,2400.0
2019,7797,20669.2101254,4749.37793019,2370.80463179
2019,7798,20006.8832607,4477.54906487,2281.40406837
2019,7799,18453.8740891,4157.45619679,2177.56423871
2019,7800,17323.626746,3958.648517,2023.03336793
2019,7801,16484.8288453,3856.36884275,1757.59664357
2019,7802,16130.925951,3800.35259083,1615.35451003
2019,7803,16259.6761442,3824.10948339,1501.37647214
2019,7804,16724.0736074,3880.1257353,1452.83596005
2019,7805,17617.3181072,4064.429207,1433.17398047
2019,7806,19957.8813215,4566.0747487,1418.12027735
2019,7807,22125.3496185,5000.0,1441.22098425
2019,7808,22467.5994454,5000.0,1537.01861074
2019,7809,21841.7571363,5000.0,1517.27869831
2019,7810,21480.5922663,5000.0,1395.42746045
2019,7811,21486.2283181,5000.0,1183.72712685
2019,7812,21130.6644241,5000.0,1099.80942726
2019,7813,19937.5201814,5000.0,1112.5630976
2019,7814,19841.5138435,5000.0,979.753957412
2019,7815,20730.2212629,5000.0,1154.79772013
2019,7816,21719.7613241,5000.0,1485.0059976
2019,7817,23996.8966922,5000.0,1882.09796877
2019,7818,23705.3534699,5000.0,2129.17644295
2019,7819,22871.414923,4980.69504189,2354.25437061
2019,7820,21614.3390314,4823.89955104,2392.30992195
2019,7821,20660.8829984,4625.84208892,2366.50357375
2019,7822,19979.9802352,4332.25691147,2267.88645741
2019,7823,18356.5107589,4051.92557934,2174.4920544
2019,7824,17016.163598,3874.12399403,2052.83355573
2019,7825,16244.623261,3759.59076466,1795.99894744
2019,7826,15979.7565699,3738.5846702,1607.0596124
2019,7827,16125.161017,3734.33343679,1522.26732545
2019,7828,16472.6584291,3781.09700424,1456.82979965
2019,7829,17426.114462,3954.3972836,1437.16782007
2019,7830,19688.2105187,4459.7939136,1430.71623302
2019,7831,21881.4476412,4946.93524721,1463.56881466
2019,7832,22404.4798353,5000.0,1536.79386568
2019,7833,22336.5329499,5000.0,1444.55972875
2019,7834,22303.486705,5000.0,1269.51446701
2019,7835,22219.3265621,5000.0,1134.43419137
2019,7836,21940.7569881,5000.0,1064.70016869
2019,7837,21117.2537005,4931.5049112,1040.81339295
2019,7838,21044.9659406,4895.92882936,914.774960637
2019,7839,21355.0499197,4989.35207747,1107.0946042
2019,7840,22330.1719318,5000.0,1439.39917816
2019,7841,23485.5842849,5000.0,1857.30410589
2019,7842,22911.7530309,5000.0,2122.58249565
2019,7843,22019.8060579,4974.94337317,2334.9048838
2019,7844,20774.9005825,4799.89258594,2387.39442706
2019,7845,20064.2123268,4608.8371553,2360.35920513
2019,7846,19792.6198794,4438.53774658,2247.30282254
2019,7847,18516.6478151,4239.73006679,2157.59504069
2019,7848,17200.9617609,4110.19248424,2050.99024515
2019,7849,16425.5781345,4053.17594211,1820.88364035
2019,7850,16063.6683874,4020.6665102,1655.90734292
2019,7851,15991.6067121,4017.66563956,1542.85096032
2019,7852,16062.0670168,4050.67521658,1469.42575532
2019,7853,15903.5313311,4111.94299211,1420.88524323
2019,7854,15946.7683363,4281.99232828,1395.38611346
2019,7855,17070.9304712,4477.54906487,1391.82738325
2019,7856,18148.4820175,4618.84005743,1416.2991784
2019,7857,18657.0736631,4773.63496785,1213.8089257
2019,7858,18248.819501,4812.06000355,1054.46014883
2019,7859,17796.0390721,4775.09207784,948.62537043
2019,7860,17048.4138939,4732.94101672,846.811287367
2019,7861,15945.594728,4680.49155984,847.879780657
2019,7862,15738.230344,4724.24172521,864.93563879
2019,7863,16408.7424133,4850.16448272,962.462247957
2019,7864,17592.5090057,5000.0,1184.64828173
2019,7865,20609.163345,5000.0,1496.23988757
2019,7866,20495.3012823,4964.19025338,1727.85040714
2019,7867,19830.7324988,4796.14149764,2089.70765553
2019,7868,18615.93279,4633.59433807,2184.01582576
2019,7869,18039.7596616,4472.79768636,2186.4735732
2019,7870,18107.3374993,4301.99813253,2135.16809523
2019,7871,17444.6903606,4116.69437062,2013.50959657
2019,7872,16682.7582469,3983.15562722,1907.51923788
