,Mid,Mid,South,South,North,North
,gas,photovoltaics,gas,photovoltaics,gas,photovoltaics
timeindex,,,,,,
2015-09-25 20:00:00,54835.0916263,0.0,6136.38094017,0.0,10751.3692793,0.0
2015-09-25 21:00:00,50219.3011167,0.0,5823.93979587,0.0,9914.12637123,0.0
2015-09-25 22:00:00,46890.0517171,0.0,5347.44400944,0.0,9403.97836273,0.0
2015-09-25 23:00:00,44834.8527371,0.0,4750.21137964,0.0,9222.42568911,0.0
2015-09-26 00:00:00,44290.0664717,0.0,4358.50788015,0.0,9120.39608741,0.0
2015-09-26 01:00:00,44880.9722093,0.0,4101.36605343,0.0,9112.89391081,0.0
2015-09-26 02:00:00,46171.3566086,0.0,3975.0992783,0.0,9190.16632975,0.0
2015-09-26 03:00:00,49352.6393682,0.0,3950.2145854,0.0,9715.31869145,0.0
2015-09-26 04:00:00,56933.5276115,0.0,3884.7770596,0.0,11086.7165731,0.0
2015-09-26 05:00:00,62062.3972493,0.0,4048.83170174,0.0,12204.0177737,14.777247767156
2015-09-26 06:00:00,63170.7006047,1024.7222340529502,4316.77656885,96.10897358184,12471.0482999,109.35163347696799
2015-09-26 07:00:00,60794.4901201,3976.4652987683503,4067.38875306,795.2645723120099,12142.2368945,355.639096262932
2015-09-26 08:00:00,59288.7576199,6777.3863100380495,3435.42216209,2242.8960975060663,12011.8995679,612.76320741148
2015-09-26 09:00:00,58324.7025524,8929.978609026699,2623.5534714,3310.0633043307957,11749.5928345,825.555575258552
2015-09-26 10:00:00,56321.5815165,9889.64658635045,2325.90117374,3755.1804488534576,11476.5418344,957.565655311828
2015-09-26 11:00:00,56155.3803504,9496.6491519966,2311.21277985,3891.52734140445,11268.867806,966.432003972124
2015-09-26 12:00:00,55997.8801325,8455.043092659149,1754.96760828,4008.14293825959,11210.9271886,938.847808140096
2015-09-26 13:00:00,56959.9347041,6865.571534640049,2025.97907799,3973.996878827652,11298.0072245,828.511024811984
2015-09-26 14:00:00,57006.9157318,5268.784076441199,2404.63885468,3717.917256099882,11202.2549696,651.184051606088
2015-09-26 15:00:00,58830.2346294,3442.58271190865,2913.48395232,3188.795742010878,11496.1616869,444.30258286587997
2015-09-26 16:00:00,61320.2762557,1391.6368938528,3967.2129547,2044.7445209230323,11851.2228835,213.777517698216
2015-09-26 17:00:00,64611.2121516,350.9469124509,5241.33692367,571.54300868448,12642.5912709,60.094140919776
2015-09-26 18:00:00,62687.8925911,0.0,5705.79609897,45.332928763908,12477.620114,0.0
2015-09-26 19:00:00,58492.9422653,0.0,6337.30179402,0.0,11877.4459863,0.0
2015-09-26 20:00:00,54626.593179,0.0,6181.54204952,0.0,11049.2056902,0.0
2015-09-26 21:00:00,50319.2266398,0.0,5839.60793585,0.0,10244.2221414,0.0
2015-09-26 22:00:00,46397.1498579,0.0,5377.85863411,0.0,9723.5710857,0.0
2015-09-26 23:00:00,44280.4582483,0.0,4768.6444855,0.0,9499.25600549,0.0
2015-09-27 00:00:00,43561.7631398,0.0,4399.06071304,0.0,9399.47705677,0.0
2015-09-27 01:00:00,43900.933425,0.0,4165.88192394,0.0,9456.4935989,0.0
2015-09-27 02:00:00,45281.635124,0.0,4011.96549002,0.0,9602.78604251,0.0
2015-09-27 03:00:00,48754.0470519,0.0,3933.62479012,0.0,10136.1907985,0.0
2015-09-27 04:00:00,56830.7196214,0.0,3940.07637717,0.0,11501.5869389,0.0
2015-09-27 05:00:00,63129.8708664,0.0,4048.83170174,0.0,12566.0471289,9.851498511439999
2015-09-27 06:00:00,65295.2684654,358.6826816845,4311.80058308,91.868406423468,12826.667124,77.826838240364
2015-09-27 07:00:00,64615.5464336,2021.32596480615,4089.86919162,775.5490996279499,12447.9012563,360.56484551865196
2015-09-27 08:00:00,64270.1122944,3905.03666640425,3563.90222177,2084.001413161512,12107.4262568,677.783097586972
2015-09-27 09:00:00,63932.7550402,5942.0886357708005,2936.55391897,3061.5787272598077,11767.2629177,933.9220588843759
2015-09-27 10:00:00,61376.8270384,7518.93867556665,2646.22025628,3486.474062721294,11507.6391073,1126.026279857428
2015-09-27 11:00:00,60420.577569,7652.72422407195,2705.7574701,3552.281968734936,11350.8796713,1242.273962292404
2015-09-27 12:00:00,59243.3303507,8149.7092274161505,2241.72446888,3586.8236034615,11136.4443176,1364.43254383424
2015-09-27 13:00:00,59401.686071,7452.332175668849,2535.75576529,3495.556471485864,11147.1305887,1278.7245067847239
2015-09-27 14:00:00,59684.9641235,5647.1115405215005,2992.35255968,3141.26341460886,11121.6262673,1083.664836258244
2015-09-27 15:00:00,62299.4225468,3538.04566677645,3564.90558568,2534.609142773556,11515.9274272,770.387183594496
2015-09-27 16:00:00,64725.8559249,1817.8167067613,4484.53806207,1536.635966484444,12037.6073852,398.00053986212
2015-09-27 17:00:00,67432.411057,818.6428684666499,5366.05446486,432.078982811856,12883.8575237,105.411034072392
2015-09-27 18:00:00,65482.924771,0.0,5732.99515336,36.56698023504,12727.4425946,0.0
2015-09-27 19:00:00,61607.9282837,0.0,6367.71641869,0.0,12096.5095429,0.0
2015-09-27 20:00:00,57722.3627506,0.0,6192.60191304,0.0,11226.2570578,0.0
2015-09-27 21:00:00,52873.092413,0.0,5846.9811782,0.0,10478.2900512,0.0
2015-09-27 22:00:00,49147.023388,0.0,5388.91849762,0.0,9976.39443698,0.0
2015-09-27 23:00:00,46940.0144787,0.0,4765.87951962,0.0,9766.3334923,0.0
2015-09-28 00:00:00,45533.3705765,0.0,4363.11615662,0.0,9701.81477358,0.0
2015-09-28 01:00:00,45579.4900487,0.0,4129.01571222,0.0,9650.04975506,0.0
2015-09-28 02:00:00,47047.6265805,0.0,3981.55086535,0.0,9824.10025209,0.0
2015-09-28 03:00:00,50161.6517765,0.0,3976.94258889,0.0,10297.4875953,0.0
2015-09-28 04:00:00,57867.4469236,0.0,3978.78589948,0.0,11650.8802531,0.0
2015-09-28 05:00:00,63446.046309,5.7000404879,4073.71639464,0.0,12758.0120076,3.940599404576
2015-09-28 06:00:00,65818.4251597,437.96159302415,4384.40285605,61.662276925986006,13031.9918306,78.811988091508
2015-09-28 07:00:00,64687.4967662,2265.4861812414,4302.18964268,579.8184438480121,12757.990196,425.584735694148
2015-09-28 08:00:00,63501.2369896,4330.89839669625,3840.19931122,1817.8425319267258,12302.7538353,793.045630170804
2015-09-28 09:00:00,62700.3038185,6074.39828093545,3076.50230388,2875.547577704052,11855.270237,1127.9965795597159
2015-09-28 10:00:00,60793.7707815,6789.5116193795,2781.75695749,3331.58260035834,11410.9331388,1358.52164472738
2015-09-28 11:00:00,59964.2893726,6075.91235419005,2770.21510923,3419.621837929848,11081.9118211,1460.9772292463401
2015-09-28 12:00:00,58701.0486581,5525.1204954365,2212.69933266,3558.706111519632,10886.2334485,1485.605975524936
2015-09-28 13:00:00,58122.841302,5112.720021475349,2482.24808751,3502.0597293294836,10786.0018284,1358.52164472738
2015-09-28 14:00:00,57829.6572539,4511.3784733056,2786.35964192,3270.7589430569583,10905.2299802,1094.5014846208242
2015-09-28 15:00:00,59298.166273,3090.9105710921,3202.83504197,2805.435812484906,11507.7361076,741.8178379113241
2015-09-28 16:00:00,61730.7575412,1392.3875688277499,4033.84787456,1867.51096591971,12021.6257089,383.22329209495996
2015-09-28 17:00:00,64083.4664564,639.447845628,5154.76210332,533.694364494864,12445.5487262,93.589235858668
2015-09-28 18:00:00,61602.1633497,0.0,5585.00016531,38.940432002784,11985.4773293,0.0
2015-09-28 19:00:00,57510.9818364,0.0,6276.47254469,0.0,11514.3406391,0.0
2015-09-28 20:00:00,54490.1564071,0.0,6089.37652023,0.0,10896.9115053,0.0
2015-09-28 21:00:00,50209.6928933,0.0,5779.70034181,0.0,10335.7486959,0.0
2015-09-28 22:00:00,46648.8853104,0.0,5341.91407768,0.0,9796.34219868,0.0
2015-09-28 23:00:00,44410.1692639,0.0,4764.03620903,0.0,9479.00012868,0.0
2015-09-29 00:00:00,42792.1444474,0.0,4345.60470605,0.0,9334.20812039,0.0
2015-09-29 01:00:00,42685.493168,0.0,4093.0711558,0.0,9286.19419017,0.0
2015-09-29 02:00:00,43401.3058095,0.0,3978.78589948,0.0,9268.939184,0.0
2015-09-29 03:00:00,43581.9404089,0.0,3905.97513134,0.0,9430.98619847,0.0
2015-09-29 04:00:00,45553.5478456,0.0,3876.48216196,0.0,9756.58066272,0.0
2015-09-29 05:00:00,48444.6622593,0.0,3840.53760554,0.0,9984.97260559,4.9257492557199996
2015-09-29 06:00:00,51560.8200008,406.21694789615,3871.65725249,79.478988195846,10511.7303588,76.84168838922
2015-09-29 07:00:00,51536.6467399,3249.4429471620497,3297.1134636,714.85202642085,10776.6888373,378.29754283924
2015-09-29 08:00:00,49884.7277706,6531.877423308801,2369.22454638,2052.8775489804957,10712.7183798,690.590045651844
2015-09-29 09:00:00,47835.399745,9394.061146518901,1764.18920507,3045.9297686044856,10468.3636224,916.189361563788
2015-09-29 10:00:00,44548.7545741,11477.75675077085,1431.68078049,3474.290343646878,10258.0959736,1049.184591468208
2015-09-29 11:00:00,41672.0642166,12593.25976357655,1477.56217285,3568.5005558145176,10060.3486323,1085.635135960528
2015-09-29 12:00:00,39410.7751761,13469.04299327355,1216.67586889,3737.2213304775296,9910.45701716,1062.97668938422
2015-09-29 13:00:00,39222.0508279,13142.7665685594,1116.76518619,3739.436552127426,10058.563096,904.36756335006
2015-09-29 14:00:00,40725.8698098,11469.84285527205,1238.95160779,3587.7571611568137,10300.6217793,675.812797884684
2015-09-29 15:00:00,45538.4249717,8424.23997207605,1684.57019953,3062.8762142261758,10677.1745883,411.792637778132
2015-09-29 16:00:00,50938.6668814,4606.47245233825,2705.30359886,1969.3320467559179,11183.8330001,168.4606245456
2015-09-29 17:00:00,55913.1135124,1571.9261208922499,4170.08250478,525.751212578814,11571.5686331,46.30204300376
2015-09-29 18:00:00,55071.4539213,0.0,4913.62007431,31.060572133872,11136.2309387,0.0
2015-09-29 19:00:00,52602.1405138,0.0,5500.43878806,0.0,10716.859267,0.0
2015-09-29 20:00:00,50566.1579806,0.0,5379.70194469,0.0,10162.4484166,0.0
2015-09-29 21:00:00,46938.092834,0.0,5114.26522034,0.0,9683.80954975,0.0
2015-09-29 22:00:00,43380.167718,0.0,4762.19289845,0.0,9259.18635443,0.0
2015-09-29 23:00:00,41129.9218035,0.0,4411.04223185,0.0,9057.377804,0.0
2015-09-30 00:00:00,39736.729414,0.0,4058.96990996,0.0,8938.84341379,0.0
2015-09-30 01:00:00,39614.7049772,0.0,3776.02173504,0.0,8889.32904826,0.0
2015-09-30 02:00:00,39845.3023382,0.0,3644.22502815,0.0,8851.81816528,0.0
2015-09-30 03:00:00,39589.7235964,0.0,3523.48818478,0.0,8911.83557805,0.0
2015-09-30 04:00:00,39602.2142868,0.0,3518.87990832,0.0,9163.90871166,0.0
2015-09-30 05:00:00,40675.4528378,0.0,3555.74612003,0.0,9294.5374266,5.910899106864
2015-09-30 06:00:00,42667.9340542,932.2619790850001,3566.63275839,82.200546222858,9621.82812453,83.737737347228
2015-09-30 07:00:00,40930.1927451,5289.2049804213,2858.06793458,751.1341924437601,9880.58123665,323.129151175184
2015-09-30 08:00:00,38652.5609909,10031.3460303546,1639.8577252,2189.620016826108,9940.75377442,577.2978127703
2015-09-30 09:00:00,36516.5027758,14178.405398011102,972.627450913,3208.922613001344,10001.2833936,773.3426331479279
2015-09-30 10:00:00,32355.5455025,16999.9763327448,838.914270256,3675.3533543983444,9917.20422837,883.6794164760399
2015-09-30 11:00:00,29339.7112909,17873.1767315957,918.952359276,3767.6648051517905,9696.97229807,970.3726033767
2015-09-30 12:00:00,27362.522625,18214.08495666945,761.636758371,3905.625644904846,9564.91050968,1017.6597962316041
2015-09-30 13:00:00,27937.3410567,16713.994613890452,538.566640079,3850.355864739984,9689.2367288,873.8279179646
2015-09-30 14:00:00,30510.3209448,13954.615192337349,725.589187921,3598.8174463945015,10032.2568486,624.5850056252041
2015-09-30 15:00:00,35796.2785372,10263.6226802369,1206.14428681,3057.433098172152,10583.9063791,331.01034998433596
2015-09-30 16:00:00,43145.823179,5804.23162977415,2264.51783516,1895.834157014784,11305.2100569,109.35163347696799
2015-09-30 17:00:00,50929.6427206,2073.1607079931,3694.36695055,500.086287463608,11842.7840572,22.658446576308002
2015-09-30 18:00:00,51959.35037,0.0,4330.63137285,36.171404940414,11592.3632757,0.0
2015-09-30 19:00:00,49742.7332373,0.0,5230.39378724,0.0,11045.4546019,0.0
2015-09-30 20:00:00,49123.9636519,0.0,5212.88233668,0.0,10300.4884659,0.0
2015-09-30 21:00:00,45261.457855,0.0,4942.83733586,0.0,9641.79736081,0.0
2015-09-30 22:00:00,41902.4229629,0.0,4677.4006115,0.0,9227.67721273,0.0
2015-09-30 23:00:00,40024.015293,0.0,4237.77103678,0.0,9046.12453911,0.0
2015-10-01 00:00:00,39703.1006322,0.0,3964.96107008,0.0,8955.3482023,0.0
2015-10-01 01:00:00,40171.0211106,0.0,3719.80076217,0.0,8979.35516741,0.0
2015-10-01 02:00:00,42176.2573291,0.0,3608.28047173,0.0,9127.898264,0.0
2015-10-01 03:00:00,46314.5191369,0.0,3625.79192229,0.0,9629.79387826,0.0
2015-10-01 04:00:00,55562.4341358,0.0,3616.57536936,0.0,11189.4963925,0.0
2015-10-01 05:00:00,61355.2320089,0.0,3768.64849269,0.0,12330.6228738,2.955449553432
2015-10-01 06:00:00,62186.9610414,1036.1095917241,4098.51902043,77.501111722728,12591.9554923,52.212942110624
2015-10-01 07:00:00,57768.1317415,5798.91328842605,4169.06463078,663.1740699311761,12477.6687433,279.782557724856
2015-10-01 08:00:00,53668.9115207,10613.9461507594,3745.22750135,1863.9666112798798,12272.7716883,550.698766789416
2015-10-01 09:00:00,51378.6174879,14007.26422702255,3113.60557963,2882.6837560190697,12023.2484226,797.971379426524
2015-10-01 10:00:00,48803.4740781,15818.55387849295,2675.03367959,3465.0338817526804,11659.2989365,987.120150846144
2015-10-01 11:00:00,47612.3866477,16313.04511412375,2712.75837965,3565.5574756225196,11508.5647221,1056.080640426216
2015-10-01 12:00:00,45696.9413828,17326.27820406825,2153.8804338,3638.723082116166,11461.3244898,1008.7934475713081
2015-10-01 13:00:00,46237.4850729,16299.558411183601,2496.84936907,3471.790307784858,11664.1353832,878.75366722032
2015-10-01 14:00:00,47680.1356181,13533.8555072142,2978.44581921,3110.9307010170955,11668.4580838,671.872198480112
2015-10-01 15:00:00,51860.2006087,9474.85413111315,3508.30486053,2534.988895056396,12028.7864576,409.822338075844
2015-10-01 16:00:00,57903.5254918,5112.00751641435,4502.83563349,1460.2741116102359,12479.368056,162.549725438736
2015-10-01 17:00:00,64630.5567702,1245.34433686625,5351.89021387,412.14198796281005,12907.7219383,14.777247767156
2015-10-01 18:00:00,62850.2715661,0.0,5761.61407705,32.83274945379,12590.1527629,0.0
2015-10-01 19:00:00,58697.5974232,0.0,6379.6979375,0.0,12006.4834238,0.0
2015-10-01 20:00:00,54819.7184689,0.0,6221.17322712,0.0,11167.7400804,0.0
2015-10-01 21:00:00,49691.8096534,0.0,5901.35884048,0.0,10268.9793242,0.0
2015-10-01 22:00:00,45745.7123131,0.0,5382.46691057,0.0,9730.32304464,0.0
2015-10-01 23:00:00,43681.865932,0.0,4782.46931489,0.0,9521.01231762,0.0
2015-10-02 00:00:00,42864.2061228,0.0,4401.82567892,0.0,9376.97052698,0.0
2015-10-02 01:00:00,43087.1169051,0.0,4151.13543925,0.0,9393.47531549,0.0
2015-10-02 02:00:00,44739.7313257,0.0,4004.59224768,0.0,9533.76601783,0.0
2015-10-02 03:00:00,48408.1510104,0.0,3925.32989249,0.0,10138.4414514,0.0
2015-10-02 04:00:00,56943.1358349,0.0,3938.23306659,0.0,11748.4085489,0.0
2015-10-02 05:00:00,63083.7513942,0.0,4048.83170174,0.0,12771.4705043,0.985149851144
2015-10-02 06:00:00,64610.6136817,550.43560622305,4356.29111219,42.769600854744,12953.8407575,54.183241812912
2015-10-02 07:00:00,61669.3251041,3703.10509813725,4518.01411768,400.860180560136,12597.2854128,366.47574462551603
2015-10-02 08:00:00,59539.434101,7339.56552646275,4380.38670258,1338.484389901416,12206.5066962,762.505984785344
2015-10-02 09:00:00,57757.8087579,9810.100485612951,3817.56675046,2196.234035752224,11743.8668279,1120.1153807505639
2015-10-02 10:00:00,55539.1926364,11184.1537724249,3470.57522489,2667.649025861484,11358.2283916,1362.462244131952
2015-10-02 11:00:00,54606.5714292,11586.401049267,3446.47060815,2749.8179260607762,11116.9371189,1461.962379097484
2015-10-02 12:00:00,49013.2096167,16031.580168423901,3036.78740322,2788.9957032403317,11172.5988553,1357.536494876236
2015-10-02 13:00:00,49595.0209026,14157.46283853985,3260.47352532,2664.848352775548,11316.2036281,1198.9273688420722
2015-10-02 14:00:00,51926.478378,10135.91887135935,3657.46055141,2383.98989359254,11361.0537359,960.52110486526
2015-10-02 15:00:00,55825.2845498,6369.70618210595,4117.29673635,1932.4486062851822,11872.2071664,635.4216539877881
2015-10-02 16:00:00,60067.601448,2980.59951968545,4792.0038293,1205.20716163671,12442.3020176,305.396453854596
2015-10-02 17:00:00,64619.8271017,865.0193139542,5481.33083832,373.94523751392,13064.4563546,43.346593450331994
2015-10-02 18:00:00,62138.302214,0.0,5869.79193197,31.566908510993997,12677.9282291,0.0
2015-10-02 19:00:00,57614.7506488,0.0,6393.52276689,0.0,12149.7749968,0.0
2015-10-02 20:00:00,53598.5132779,0.0,6219.32991653,0.0,11272.0203351,0.0
2015-10-02 21:00:00,48696.3977117,0.0,5896.75056401,0.0,10341.7504372,0.0
2015-10-02 22:00:00,45590.0590944,0.0,5282.92813894,0.0,9792.59111038,0.0
2015-10-02 23:00:00,43099.6075955,0.0,4768.6444855,0.0,9632.79474889,0.0
2015-10-03 00:00:00,41887.0498055,0.0,4391.6874707,0.0,9587.03147166,0.0
2015-10-03 01:00:00,41373.9706772,0.0,4143.76219691,0.0,9613.28908975,0.0
2015-10-03 02:00:00,42130.1378569,0.0,4026.71197471,0.0,9760.33175102,0.0
2015-10-03 03:00:00,41175.0804534,0.0,3952.05789598,0.0,10292.2360717,0.0
2015-10-03 04:00:00,40863.774016,0.0,4017.49542178,0.0,11637.3763353,0.0
2015-10-03 05:00:00,42091.7049634,0.0,4066.3431523,0.0,12760.4521716,0.0
2015-10-03 06:00:00,44302.6194506,453.445854796,4299.67764119,66.203481308268,12983.2057419,28.569345683172003
2015-10-03 07:00:00,42975.7871985,4358.1644385837,4317.12206742,682.8578965916639,12654.2283058,231.510215018808
2015-10-03 08:00:00,40301.9603953,9190.959034223151,3735.71434144,2069.79234857862,12377.08325,487.649176316208
2015-10-03 09:00:00,38168.5557213,13453.54600819705,2962.09700858,3118.9846140156365,12016.0500796,752.654486273908
2015-10-03 10:00:00,33995.1650339,16562.34554564185,2653.9932602,3583.769762187006,11695.8183824,906.337863052348
2015-10-03 11:00:00,30599.6170842,17990.1293480351,2663.86863155,3630.115363705146,11526.6247333,945.7438570981041
2015-10-03 12:00:00,27865.7614776,18918.5997823313,2106.83651115,3741.0663223412757,11412.4553858,936.877508437808
2015-10-03 13:00:00,28932.9288048,16990.5356406867,2406.98753309,3639.0711883754343,11531.4924869,774.327782999072
2015-10-03 14:00:00,31845.1578251,14184.95789991125,2792.05213066,3364.6052259535436,11567.3165025,583.2087118771641
2015-10-03 15:00:00,38144.4991993,9643.921403442,3262.87089152,2865.215151008478,11896.9830817,408.8371882247
2015-10-03 16:00:00,46021.3577485,4842.65515675135,4260.68108911,1784.4559770604678,12451.8747023,196.04482037762799
2015-10-03 17:00:00,53922.2151875,776.4396669077499,5428.83553667,490.95640966368603,13161.6212816,19.702997022875998
2015-10-03 18:00:00,52897.1129715,0.0,5928.24380892,33.022625595209995,12867.733297,0.0
2015-10-03 19:00:00,50666.0835037,0.0,6387.99283513,0.0,12317.8237525,0.0
2015-10-03 20:00:00,49014.4299054,0.0,6214.72164007,0.0,11479.8306268,0.0
2015-10-03 21:00:00,45092.3531235,0.0,5810.11496648,0.0,10625.3327125,0.0
2015-10-03 22:00:00,41625.7061297,0.0,5422.09808817,0.0,10146.6938457,0.0
2015-10-03 23:00:00,39686.7666525,0.0,4809.19731838,0.0,9917.12724187,0.0
2015-10-04 00:00:00,39015.1518385,0.0,4394.45243658,0.0,9826.35090506,0.0
2015-10-04 01:00:00,39258.2398899,0.0,4199.98316977,0.0,9873.61461762,0.0
2015-10-04 02:00:00,40735.0238228,0.0,4042.38011469,0.0,10006.4031434,0.0
2015-10-04 03:00:00,45265.3011443,0.0,3954.82286186,0.0,10545.0594229,0.0
2015-10-04 04:00:00,55303.972927,0.0,4030.39859588,0.0,12164.7793499,0.0
2015-10-04 05:00:00,62447.6870067,0.0,4101.36605343,0.0,13183.5749316,0.0
2015-10-04 06:00:00,64753.8207671,320.7545104915,4380.90582987,68.845924276356,13326.3355656,30.539645385460002
2015-10-04 07:00:00,62496.1335418,3093.44250871955,4320.24227791,702.779068428924,13032.1109008,216.732967251648
2015-10-04 08:00:00,60165.7432211,6446.1477965063,3770.5299971,2110.552426936674,12562.8725298,454.154081377316
2015-10-04 09:00:00,56869.8410974,10488.6088765487,3025.88025648,3140.9153083495917,12210.4331816,692.560345354132
2015-10-04 10:00:00,51956.3240973,14055.052959327399,2557.49053879,3632.3464083668277,11830.0023873,834.4219239188479
2015-10-04 11:00:00,49330.4171154,15755.688030165398,2555.45047939,3709.040546488524,11618.7433014,886.6348660294719
2015-10-04 12:00:00,48528.3950542,15427.7830224547,1974.40966434,3876.258135031962,11535.8325098,910.278462456924
2015-10-04 13:00:00,49894.5800964,13090.20659700685,2173.2000191,3835.0708353557156,11579.3623271,781.22383195708
2015-10-04 14:00:00,50862.276915,10832.12537907785,2473.89673955,3633.9128865335397,11673.4464472,540.847268277976
2015-10-04 15:00:00,53801.5834026,7406.64278863295,2874.94218825,3146.2318403093404,12050.0744449,314.26280251489203
2015-10-04 16:00:00,58587.3264496,4024.66117682235,3961.16059788,1948.49314023513,12689.5354964,136.935829308996
2015-10-04 17:00:00,65348.1500655,494.12225979565,5152.07723652,507.807917214672,13161.0684019,0.0
2015-10-04 18:00:00,63233.6396788,0.0,5558.11827403,28.956111566472,12808.4661019,0.0
2015-10-04 19:00:00,59071.3573126,0.0,6292.14068467,0.0,12179.0334855,0.0
2015-10-04 20:00:00,55013.8045811,0.0,6132.694319,0.0,11271.2701174,0.0
2015-10-04 21:00:00,49805.1866892,0.0,5798.13344767,0.0,10466.2865687,0.0
2015-10-04 22:00:00,45843.7161915,0.0,5321.63766124,0.0,9943.38485996,0.0
2015-10-04 23:00:00,43660.7278406,0.0,4762.19289845,0.0,9737.82522123,0.0
2015-10-05 00:00:00,42768.123889,0.0,4370.48939896,0.0,9699.5641206,0.0
2015-10-05 01:00:00,42704.7096147,0.0,4123.48578046,0.0,9732.57369762,0.0
2015-10-05 02:00:00,44237.2212431,0.0,3971.41265713,0.0,9897.62158272,0.0
2015-10-05 03:00:00,48026.7045424,0.0,3913.34837368,0.0,10379.2613202,0.0
2015-10-05 04:00:00,56097.6121778,0.0,3874.63885138,0.0,11900.7027338,0.0
2015-10-05 05:00:00,62021.0818888,0.0,3827.63443144,0.0,13125.8081719,0.0
2015-10-05 06:00:00,63672.9036314,241.95908472895,3848.18122936,67.01045490930001,13365.0211096,25.613896129740002
2015-10-05 07:00:00,61390.9462534,3008.1709208848,3140.58651389,710.089299873576,13098.1206885,330.02520013319196
2015-10-05 08:00:00,58802.7061045,6391.9719652618505,2094.53596814,2148.765000397344,12579.5011363,771.37233344564
2015-10-05 09:00:00,56129.8212619,9933.44020099195,1322.09289647,3212.451144629388,11992.2562351,1173.313472712332
2015-10-05 10:00:00,52655.1083851,12098.55223176655,1004.17383558,3715.622919391062,11464.0529631,1462.947528948628
2015-10-05 11:00:00,50259.6321862,12875.042791892898,1058.53453479,3849.2798999386077,11052.6737337,1608.749706917916
2015-10-05 12:00:00,44610.4878154,16871.5727421109,860.6212874,4021.386799123602,10787.3394411,1592.002159448472
2015-10-05 13:00:00,44845.1451043,15465.6730237337,676.473950633,3975.1203126643795,10716.9426699,1437.333632818888
2015-10-05 14:00:00,47204.0943252,12033.4852517327,889.380696566,3756.6836349730315,10860.5646358,1149.66987628488
2015-10-05 15:00:00,51484.4089257,8317.173363357851,1299.17880111,3193.8907518056344,11350.3642566,769.402033743352
2015-10-05 16:00:00,56557.4022867,4487.48410715315,2515.8314672,1937.6069081270762,12107.0753335,345.787597751496
2015-10-05 17:00:00,63471.2813024,260.06434726085,3923.25826576,489.62727667375196,12566.8960155,0.0
2015-10-05 18:00:00,60732.6191342,0.0,4686.25617175,27.08899617585,12068.7514895,0.0
2015-10-05 19:00:00,56902.7812967,0.0,5479.24071633,0.0,11533.8462982,0.0
2015-10-05 20:00:00,53574.4927194,0.0,5407.35160348,0.0,10918.6678174,0.0
2015-10-05 21:00:00,49290.1859163,0.0,5095.83211448,0.0,10308.7408602,0.0
2015-10-05 22:00:00,45794.7142523,0.0,4778.78269372,0.0,9810.59633421,0.0
2015-10-05 23:00:00,43486.8189975,0.0,4422.10209536,0.0,9532.26558251,0.0
2015-10-06 00:00:00,41917.7961203,0.0,4101.36605343,0.0,9377.72074464,0.0
2015-10-06 01:00:00,41902.4229629,0.0,3774.17842445,0.0,9396.47618613,0.0
2015-10-06 02:00:00,42605.744914,0.0,3636.85178581,0.0,9475.24904038,0.0
2015-10-06 03:00:00,43324.4400225,0.0,3547.4512224,0.0,9608.03756613,0.0
2015-10-06 04:00:00,45174.9838446,0.0,3525.33149537,0.0,10027.4092378,0.0
2015-10-06 05:00:00,48316.8728884,0.0,3586.1607447,0.0,10377.0106672,0.0
2015-10-06 06:00:00,51251.069876,193.27972109785,3728.2472984,68.972508370632,10870.7823237,24.628746278596
2015-10-06 07:00:00,50044.3558849,3823.1876475231497,2955.99822593,713.111495124504,11093.6769049,241.361713530244
2015-10-06 08:00:00,46594.7133844,8515.1734304847,2017.56095189,2122.514623846098,11001.0321456,510.30762289251595
2015-10-06 09:00:00,42606.928265,13152.4744500154,1349.46614456,3199.8243812249884,10677.1167219,717.189091632728
2015-10-06 10:00:00,37564.0669075,16736.80749914675,991.18790696,3707.410776274668,10380.5521015,799.941679128812
2015-10-06 11:00:00,33412.3765118,18592.13250804725,969.240671273,3851.938165918482,10178.1374234,793.045630170804
2015-10-06 12:00:00,30307.6250324,20040.4262775533,751.209378135,4020.20007323973,9974.07039323,808.808027789108
2015-10-06 13:00:00,30487.0053794,18802.2197146016,695.765841459,3964.1233194738356,10089.5083229,623.59985577406
2015-10-06 14:00:00,33061.7528149,15864.28143544285,972.77804361,3720.2907078676258,10376.6098334,429.52533509872
2015-10-06 15:00:00,38880.0813813,11537.149136926151,1473.11289125,3133.3202626928105,10839.2701029,219.68841680508
2015-10-06 16:00:00,46124.5196141,6353.6748182337,2679.26034268,1854.362043126408,11481.155665,69.945639431216
2015-10-06 17:00:00,55660.3737826,26.006434726100004,4030.10797171,463.883236499628,11767.914208,0.0
2015-10-06 18:00:00,53039.3146774,0.0,4705.19169337,25.6649251152,11317.7836123,0.0
2015-10-06 19:00:00,49740.8115926,0.0,5529.93175744,0.0,10916.4171644,0.0
2015-10-06 20:00:00,47796.1071814,0.0,5389.84015291,0.0,10417.5224208,0.0
2015-10-06 21:00:00,44144.9822987,0.0,5085.69390626,0.0,9952.38747187,0.0
2015-10-06 22:00:00,40787.8690513,0.0,4750.21137964,0.0,9589.28212464,0.0
2015-10-06 23:00:00,38757.6514521,0.0,4391.6874707,0.0,9324.45529081,0.0
2015-10-07 00:00:00,37846.7918761,0.0,4001.8272818,0.0,9183.41437081,0.0
