Production per timestep in MWh, Photovoltaics_Mid,Gas_plant_Mid,Photovoltaics_South,Gas_plant_South,Photovoltaics_North,Gas_plant_North
2019-01-17 01:00:00,0.00,48287.09,0.00,5688.46,0.00,11962.22
2019-01-17 02:00:00,0.00,47151.40,0.00,5078.32,0.00,11906.70
2019-01-17 03:00:00,0.00,47670.24,0.00,4745.60,0.00,11993.73
2019-01-17 04:00:00,0.00,49376.66,0.00,4554.82,0.00,12266.81
2019-01-17 05:00:00,0.00,51926.68,0.00,4500.44,0.00,12878.99
2019-01-17 06:00:00,0.00,59072.32,0.00,4471.87,0.00,14453.69
2019-01-17 07:00:00,0.00,66463.92,0.00,4527.17,0.00,16073.41
2019-01-17 08:00:00,580.75,67848.05,70.75,4864.72,0.00,16329.24
2019-01-17 09:00:00,1377.35,66458.63,893.00,4905.13,0.00,16075.66
2019-01-17 10:00:00,3231.52,65339.49,2493.07,4011.97,54.18,15977.22
2019-01-17 11:00:00,4866.91,64604.39,3478.48,3405.36,105.41,15940.24
2019-01-17 12:00:00,5583.02,63495.30,3884.45,3150.54,106.40,15819.22
2019-01-17 13:00:00,7239.73,61485.01,4019.63,3041.17,133.98,15700.11
2019-01-17 14:00:00,5198.88,62688.02,3987.72,2551.43,40.39,15920.49
2019-01-17 15:00:00,2576.91,65105.33,3763.95,2918.05,0.00,16317.23
2019-01-17 16:00:00,296.67,68076.41,3110.72,3718.74,0.00,16579.81
2019-01-17 17:00:00,0.00,71882.96,1651.31,5139.45,0.00,16573.81
2019-01-17 18:00:00,0.00,72385.47,361.08,6414.01,0.00,16274.47
2019-01-17 19:00:00,0.00,70336.04,15.51,7108.89,0.00,15848.35
2019-01-17 20:00:00,0.00,66848.25,0.00,7486.61,0.00,15323.20
2019-01-17 21:00:00,0.00,64443.31,0.00,7413.80,0.00,14533.97
2019-01-17 22:00:00,0.00,62245.91,0.00,7158.50,0.00,13609.70
2019-01-17 23:00:00,0.00,56676.03,0.00,6868.18,0.00,12743.95
2019-01-18 00:00:00,0.00,52120.77,0.00,6420.25,0.00,12224.80
2019-01-18 01:00:00,0.00,49352.64,0.00,5651.59,0.00,12021.49
2019-01-18 02:00:00,0.00,47880.66,0.00,5090.30,0.00,11928.46
2019-01-18 03:00:00,0.00,48439.86,0.00,4754.82,0.00,11952.47
2019-01-18 04:00:00,0.00,48999.06,0.00,4573.25,0.00,12119.77
2019-01-18 05:00:00,0.00,51335.78,0.00,4431.32,0.00,12731.19
2019-01-18 06:00:00,0.00,58263.31,0.00,4411.04,0.00,14191.12
2019-01-18 07:00:00,0.00,65256.17,0.00,4508.74,0.00,15669.05
2019-01-18 08:00:00,799.39,66538.88,67.58,4879.87,0.00,15942.88
2019-01-18 09:00:00,650.91,67052.47,849.89,4969.45,16.75,15653.05
2019-01-18 10:00:00,1317.75,67855.69,2457.82,4129.25,78.81,15651.00
2019-01-18 11:00:00,1930.26,69042.80,3455.38,3433.07,126.10,15512.94
2019-01-18 12:00:00,1833.92,69390.88,3865.70,3057.77,160.58,15437.20
2019-01-18 13:00:00,2107.45,69020.31,3995.06,3000.31,220.67,15404.11
2019-01-18 14:00:00,1168.94,69459.19,3959.57,2473.59,118.22,15619.85
2019-01-18 15:00:00,566.35,69538.13,3727.93,2812.13,53.20,15990.96
2019-01-18 16:00:00,37.91,69525.62,3068.02,3654.54,0.00,16424.51
2019-01-18 17:00:00,0.00,71506.32,1595.80,5106.48,0.00,16530.30
2019-01-18 18:00:00,0.00,69794.13,341.13,6368.52,0.00,16213.70
2019-01-18 19:00:00,0.00,66417.81,15.25,7019.74,0.00,15861.10
2019-01-18 20:00:00,0.00,62302.60,0.00,7424.85,0.00,15327.70
2019-01-18 21:00:00,0.00,59045.42,0.00,7398.13,0.00,14738.03
2019-01-18 22:00:00,0.00,56722.15,0.00,7172.32,0.00,13908.28
2019-01-18 23:00:00,0.00,51696.08,0.00,6861.72,0.00,13009.52
2019-01-19 00:00:00,0.00,48966.39,0.00,6389.84,0.00,12392.09
2019-01-19 01:00:00,0.00,47486.72,0.00,5631.31,0.00,12256.31
2019-01-19 02:00:00,0.00,47188.87,0.00,5070.03,0.00,12246.55
2019-01-19 03:00:00,0.00,47946.96,0.00,4727.17,0.00,12268.31
2019-01-19 04:00:00,0.00,49603.41,0.00,4516.11,0.00,12434.11
2019-01-19 05:00:00,0.00,51825.80,0.00,4461.73,0.00,12984.02
2019-01-19 06:00:00,0.00,58078.83,0.00,4447.91,0.00,14571.48
2019-01-19 07:00:00,0.00,65538.65,0.00,4537.31,0.00,16193.45
2019-01-19 08:00:00,75.16,67543.68,69.07,4871.01,0.00,16623.32
2019-01-19 09:00:00,782.89,67083.83,860.38,4858.49,16.75,16448.28
2019-01-19 10:00:00,1475.04,67345.78,2418.07,4036.28,217.72,16275.07
2019-01-19 11:00:00,1895.54,68189.72,3400.73,3374.36,361.55,15992.44
2019-01-19 12:00:00,2038.12,67334.21,3796.02,3033.45,409.82,15680.10
2019-01-19 13:00:00,2190.80,65867.13,3907.43,2911.90,359.58,15540.53
2019-01-19 14:00:00,1886.12,64819.94,3880.99,2407.47,231.51,15605.58
2019-01-19 15:00:00,1027.75,65172.91,3621.29,2742.74,63.05,15846.82
2019-01-19 16:00:00,133.34,66214.32,2969.27,3503.52,1.97,16388.03
2019-01-19 17:00:00,0.00,70116.97,1564.79,4806.62,0.00,16711.85
2019-01-19 18:00:00,0.00,70439.81,349.55,5914.02,0.00,16451.52
2019-01-19 19:00:00,0.00,67660.15,19.00,6641.80,0.00,15921.12
2019-01-19 20:00:00,0.00,63140.44,0.00,7102.28,0.00,15232.42
2019-01-19 21:00:00,0.00,60212.81,0.00,7107.81,0.00,14636.00
2019-01-19 22:00:00,0.00,58844.60,0.00,6847.90,0.00,14126.60
2019-01-19 23:00:00,0.00,54342.19,0.00,6586.15,0.00,13560.18
2019-01-20 00:00:00,0.00,49772.52,0.00,6237.76,0.00,13068.79
2019-01-20 01:00:00,0.00,46708.46,0.00,5573.25,0.00,12815.22
2019-01-20 02:00:00,0.00,45199.96,0.00,5061.73,0.00,12710.94
2019-01-20 03:00:00,0.00,45112.53,0.00,4698.60,0.00,12714.69
2019-01-20 04:00:00,0.00,45805.28,0.00,4446.06,0.00,12807.72
2019-01-20 05:00:00,0.00,45564.12,0.00,4297.68,0.00,12978.01
2019-01-20 06:00:00,0.00,46228.04,0.00,4261.73,0.00,13410.89
2019-01-20 07:00:00,0.00,50091.51,0.00,4248.83,0.00,14020.82
2019-01-20 08:00:00,983.87,53614.86,70.70,4292.42,0.00,14647.25
2019-01-20 09:00:00,576.47,56953.73,871.66,3572.56,3.94,15151.21
2019-01-20 10:00:00,1290.74,58138.04,2485.16,2334.17,74.87,15522.90
2019-01-20 11:00:00,1885.76,58963.12,3443.78,1882.46,105.41,15567.39
2019-01-20 12:00:00,2312.68,57784.84,3816.38,1650.88,117.23,15450.53
2019-01-20 13:00:00,3292.56,55020.71,3913.09,1562.46,93.59,15275.37
2019-01-20 14:00:00,2386.32,54369.46,3855.62,1486.29,39.41,15077.48
2019-01-20 15:00:00,965.28,55606.98,3615.97,1543.46,4.93,15237.25
2019-01-20 16:00:00,89.30,57204.53,3014.89,2146.38,6.90,15731.92
2019-01-20 17:00:00,0.00,61497.43,1674.85,3366.60,0.00,15921.12
2019-01-20 18:00:00,0.00,62364.10,397.62,4688.08,0.00,15622.53
2019-01-20 19:00:00,0.00,59792.93,21.74,5692.52,0.00,15164.90
2019-01-20 20:00:00,0.00,55798.80,0.00,6476.47,0.00,14627.74
2019-01-20 21:00:00,0.00,53995.33,0.00,6509.65,0.00,14110.09
2019-01-20 22:00:00,0.00,53954.02,0.00,6335.46,0.00,13563.19
2019-01-20 23:00:00,0.00,50659.36,0.00,6002.74,0.00,13017.78
2019-01-21 00:00:00,0.00,47142.75,0.00,5683.85,0.00,12558.64
2019-01-21 01:00:00,0.00,44702.26,0.00,5257.12,0.00,12291.57
2019-01-21 02:00:00,0.00,43925.92,0.00,4695.83,0.00,12136.27
2019-01-21 03:00:00,0.00,44218.97,0.00,4360.35,0.00,12128.77
2019-01-21 04:00:00,0.00,44733.01,0.00,4113.35,0.00,12142.27
2019-01-21 05:00:00,0.00,44061.39,0.00,3962.20,0.00,12310.32
2019-01-21 06:00:00,0.00,42218.53,0.00,3929.02,0.00,12657.67
2019-01-21 07:00:00,0.00,43334.05,0.00,3934.55,0.00,13000.52
2019-01-21 08:00:00,544.40,45265.68,64.72,3942.64,0.00,13385.38
2019-01-21 09:00:00,1846.21,47120.17,770.47,3111.54,16.75,13817.27
2019-01-21 10:00:00,3271.52,48880.00,2309.75,1790.70,117.23,14168.41
2019-01-21 11:00:00,4157.72,50903.16,3311.30,1211.27,185.21,14386.27
2019-01-21 12:00:00,4534.05,49908.06,3724.94,1099.00,238.41,14417.10
2019-01-21 13:00:00,5859.23,46459.46,3835.62,1161.59,233.48,14368.76
2019-01-21 14:00:00,4691.78,45779.25,3811.53,1157.12,108.37,14505.12
2019-01-21 15:00:00,2472.62,47895.61,3534.48,1212.97,27.58,14907.00
2019-01-21 16:00:00,467.19,51063.64,2885.22,1747.95,0.00,15613.53
2019-01-21 17:00:00,0.00,56679.87,1548.23,2934.70,0.00,15929.37
2019-01-21 18:00:00,0.00,59211.64,362.25,4239.57,0.00,15900.11
2019-01-21 19:00:00,0.00,58034.63,18.31,5414.85,0.00,15784.58
2019-01-21 20:00:00,0.00,55511.51,0.00,6032.23,0.00,15440.23
2019-01-21 21:00:00,0.00,54678.48,0.00,6203.66,0.00,14959.34
2019-01-21 22:00:00,0.00,55170.42,0.00,6175.09,0.00,14320.15
2019-01-21 23:00:00,0.00,51678.79,0.00,5992.60,0.00,13745.49
2019-01-22 00:00:00,0.00,48978.88,0.00,5552.97,0.00,13401.14
2019-01-22 01:00:00,0.00,47146.59,0.00,4940.07,0.00,13278.10
2019-01-22 02:00:00,0.00,46470.17,0.00,4524.41,0.00,13210.58
2019-01-22 03:00:00,0.00,47239.79,0.00,4184.31,0.00,13319.36
2019-01-22 04:00:00,0.00,48547.47,0.00,4048.83,0.00,13638.21
2019-01-22 05:00:00,0.00,51537.55,0.00,4021.18,0.00,14356.92
2019-01-22 06:00:00,0.00,58621.69,0.00,4001.83,0.00,15963.88
2019-01-22 07:00:00,0.00,65627.05,0.00,4111.50,0.00,17602.36
2019-01-22 08:00:00,1505.47,66079.73,67.67,4546.13,0.00,17903.19
2019-01-22 09:00:00,2594.22,64802.67,818.34,4615.75,63.05,17789.13
2019-01-22 10:00:00,4512.14,63950.29,2397.44,3924.19,251.21,17627.97
2019-01-22 11:00:00,5635.07,63803.56,3380.25,3394.83,348.74,17563.45
2019-01-22 12:00:00,5941.53,63012.85,3766.35,3163.57,374.36,17430.56
2019-01-22 13:00:00,5872.01,62771.06,3880.83,3137.57,379.28,17214.07
2019-01-22 14:00:00,4402.71,63659.06,3847.75,2658.22,235.45,17375.16
2019-01-22 15:00:00,2159.13,65372.27,3631.40,3119.73,68.96,17830.48
2019-01-22 16:00:00,404.37,66915.65,3053.84,3830.92,0.98,18477.63
2019-01-22 17:00:00,231.65,70438.75,1704.55,5134.13,0.00,18872.48
2019-01-22 18:00:00,0.00,71120.07,413.14,6479.92,0.00,18649.66
2019-01-22 19:00:00,0.00,69045.65,22.03,7047.07,0.00,18269.30
2019-01-22 20:00:00,0.00,64681.60,0.00,7547.44,0.00,17840.18
2019-01-22 21:00:00,0.00,61800.09,0.00,7549.28,0.00,17079.45
2019-01-22 22:00:00,0.00,60157.09,0.00,7350.20,0.00,16247.46
2019-01-22 23:00:00,0.00,55274.19,0.00,6995.36,0.00,15431.98
2019-01-23 00:00:00,0.00,52348.48,0.00,6519.79,0.00,14913.58
2019-01-23 01:00:00,0.00,50632.46,0.00,5717.95,0.00,14702.01
2019-01-23 02:00:00,0.00,49745.62,0.00,5157.58,0.00,14632.24
2019-01-23 03:00:00,0.00,49753.30,0.00,4834.08,0.00,14678.76
2019-01-23 04:00:00,0.00,50544.06,0.00,4578.78,0.00,14873.07
2019-01-23 05:00:00,0.00,52645.38,0.00,4449.75,0.00,15567.02
2019-01-23 06:00:00,0.00,58886.88,0.00,4471.87,0.00,17115.47
2019-01-23 07:00:00,0.00,65573.24,0.00,4573.25,0.00,18561.88
2019-01-23 08:00:00,709.78,65947.27,70.94,4899.55,0.00,18669.92
2019-01-23 09:00:00,3183.71,63187.01,820.04,4939.38,115.26,18411.36
2019-01-23 10:00:00,4494.75,62580.26,2324.99,4280.52,215.75,18387.40
2019-01-23 11:00:00,5166.20,62623.66,3268.57,3833.70,314.26,18051.82
2019-01-23 12:00:00,5065.35,62373.81,3639.13,3564.52,383.22,17777.30
2019-01-23 13:00:00,6525.29,60747.65,3718.53,3592.04,366.48,17578.73
2019-01-23 14:00:00,4939.25,61877.30,3695.86,3129.92,249.24,17626.94
2019-01-23 15:00:00,2410.06,63619.57,3530.07,3429.35,76.84,17947.89
2019-01-23 16:00:00,306.06,65766.81,3008.32,4101.33,27.58,18252.97
2019-01-23 17:00:00,78.02,69694.02,1755.67,5281.16,0.00,18588.89
2019-01-23 18:00:00,0.00,70476.32,438.82,6574.98,0.00,18309.06
2019-01-23 19:00:00,0.00,68649.79,23.21,7258.79,0.00,17836.42
2019-01-23 20:00:00,0.00,65084.18,0.00,7845.13,0.00,17324.78
2019-01-23 21:00:00,0.00,62753.23,0.00,7848.82,0.00,16727.60
2019-01-23 22:00:00,0.00,61401.35,0.00,7630.38,0.00,15887.36
2019-01-23 23:00:00,0.00,57607.06,0.00,7292.14,0.00,15071.87
2019-01-24 00:00:00,0.00,54909.08,0.00,6758.50,0.00,14600.74
2019-01-24 01:00:00,0.00,53162.30,0.00,5860.81,0.00,14381.67
2019-01-24 02:00:00,0.00,51742.21,0.00,5247.91,0.00,14326.91
2019-01-24 03:00:00,0.00,51195.50,0.00,4891.23,0.00,14390.67
2019-01-24 04:00:00,0.00,51691.28,0.00,4732.70,0.00,14629.24
2019-01-24 05:00:00,0.00,53750.32,0.00,4563.11,0.00,15353.20
2019-01-24 06:00:00,0.00,59786.21,0.00,4571.41,0.00,16909.16
2019-01-24 07:00:00,0.00,66299.62,0.00,4698.60,0.00,18432.10
2019-01-24 08:00:00,595.86,67106.57,70.11,5031.25,0.00,18401.34
2019-01-24 09:00:00,1548.01,66099.65,754.36,5121.19,155.65,18159.41
2019-01-24 10:00:00,2913.36,65420.33,2213.02,4559.30,258.11,18105.72
2019-01-24 11:00:00,3968.84,65191.15,3096.40,4061.17,409.82,17791.96
2019-01-24 12:00:00,4615.03,63978.07,3460.03,3762.06,479.77,17520.20
2019-01-24 13:00:00,5387.71,63008.43,3526.63,3702.83,559.56,17249.85
2019-01-24 14:00:00,4142.81,63528.87,3418.13,3305.34,343.82,17429.59
2019-01-24 15:00:00,2533.18,64374.64,3195.01,3714.64,97.53,18015.72
2019-01-24 16:00:00,460.13,66110.45,2644.67,4382.03,1.97,18525.40
2019-01-24 17:00:00,45.16,70656.00,1516.57,5463.12,0.00,18903.23
2019-01-24 18:00:00,0.00,71638.91,403.49,6628.74,0.00,18608.40
2019-01-24 19:00:00,0.00,69974.77,24.68,7360.54,0.00,18256.55
2019-01-24 20:00:00,0.00,66167.99,0.00,7967.71,0.00,17804.92
2019-01-24 21:00:00,0.00,64236.74,0.00,7999.05,0.00,17144.72
2019-01-24 22:00:00,0.00,63039.55,0.00,7733.61,0.00,16293.98
2019-01-24 23:00:00,0.00,59439.35,0.00,7393.52,0.00,15499.50
2019-01-25 00:00:00,0.00,56730.79,0.00,6916.10,0.00,14979.60
2019-01-25 01:00:00,0.00,54736.13,0.00,6012.88,0.00,14799.54
2019-01-25 02:00:00,0.00,53439.02,0.00,5326.25,0.00,14696.76
2019-01-25 03:00:00,0.00,52493.57,0.00,4964.96,0.00,14791.29
2019-01-25 04:00:00,0.00,52237.03,0.00,4803.67,0.00,15005.85
2019-01-25 05:00:00,0.00,54187.50,0.00,4651.59,0.00,15702.81
2019-01-25 06:00:00,0.00,60576.01,0.00,4650.67,0.00,17204.74
2019-01-25 07:00:00,0.00,66715.66,0.00,4752.06,0.00,18657.91
2019-01-25 08:00:00,1290.98,66319.20,62.11,5079.81,0.00,18759.19
2019-01-25 09:00:00,2263.37,65025.90,678.22,5251.71,207.87,18466.55
2019-01-25 10:00:00,3792.00,63870.07,2077.26,4684.00,255.15,18276.72
2019-01-25 11:00:00,4830.36,63663.78,3017.99,4113.78,345.79,17877.75
2019-01-25 12:00:00,5142.99,62943.76,3369.29,3951.42,360.56,17635.66
2019-01-25 13:00:00,6882.82,60989.67,3415.98,3948.96,276.83,17551.35
2019-01-25 14:00:00,4915.84,62257.17,3333.16,3557.13,169.45,17651.97
2019-01-25 15:00:00,2475.28,63876.23,3040.93,4001.44,55.17,17893.79
2019-01-25 16:00:00,461.60,65426.79,2446.11,4671.83,4.93,18386.66
2019-01-25 17:00:00,6.15,69770.69,1366.02,5744.55,0.00,18816.21
2019-01-25 18:00:00,0.00,71048.97,381.67,6753.79,0.00,18563.39
2019-01-25 19:00:00,0.00,69251.27,27.58,7317.09,0.00,18275.30
2019-01-25 20:00:00,0.00,65810.57,0.00,8004.58,0.00,17777.16
2019-01-25 21:00:00,0.00,63278.80,0.00,8071.86,0.00,17137.22
2019-01-25 22:00:00,0.00,62280.50,0.00,7834.99,0.00,16115.43
2019-01-25 23:00:00,0.00,59091.54,0.00,7468.17,0.00,15179.90
2019-01-26 00:00:00,0.00,56978.69,0.00,7011.03,0.00,14469.45
2019-01-26 01:00:00,0.00,55353.94,0.00,6094.91,0.00,14088.34
2019-01-26 02:00:00,0.00,54003.98,0.00,5335.46,0.00,13910.54
2019-01-26 03:00:00,0.00,53471.68,0.00,4945.60,0.00,13865.52
2019-01-26 04:00:00,0.00,54077.96,0.00,4830.40,0.00,13961.55
2019-01-26 05:00:00,0.00,55889.11,0.00,4732.70,0.00,14526.47
2019-01-26 06:00:00,0.00,61932.69,0.00,4701.36,0.00,16045.66
2019-01-26 07:00:00,0.00,68473.00,0.00,4784.31,0.00,17443.31
2019-01-26 08:00:00,2882.25,67439.38,63.56,5123.52,0.00,17600.11
2019-01-26 09:00:00,5803.02,64813.58,667.97,5353.21,202.94,17259.12
2019-01-26 10:00:00,9022.31,62353.34,1859.90,5157.58,192.10,17138.67
2019-01-26 11:00:00,11300.47,60839.99,2735.05,4592.11,302.44,16831.78
2019-01-26 12:00:00,11946.70,59913.20,3151.06,4281.17,335.94,16468.19
2019-01-26 13:00:00,10794.21,60046.26,3194.87,4314.78,293.57,16084.43
2019-01-26 14:00:00,8309.30,61350.32,3099.95,3931.36,157.62,16032.07
2019-01-26 15:00:00,4741.48,64296.49,2902.92,4243.59,49.26,16249.97
2019-01-26 16:00:00,1057.43,68467.67,2487.00,4839.24,6.90,16703.45
2019-01-26 17:00:00,77.66,72739.22,1476.30,5728.28,0.00,17063.70
2019-01-26 18:00:00,0.00,72923.53,432.89,6703.49,0.00,16846.14
2019-01-26 19:00:00,0.00,70345.65,31.25,7300.52,0.00,16261.72
2019-01-26 20:00:00,0.00,66632.07,0.00,8019.32,0.00,15696.80
2019-01-26 21:00:00,0.00,64471.18,0.00,8071.86,0.00,15089.13
2019-01-26 22:00:00,0.00,63544.95,0.00,7873.70,0.00,14613.49
2019-01-26 23:00:00,0.00,61116.95,0.00,7517.02,0.00,14060.58
2019-01-27 00:00:00,0.00,58198.93,0.00,7074.63,0.00,13586.44
2019-01-27 01:00:00,0.00,55816.09,0.00,6259.88,0.00,13296.11
2019-01-27 02:00:00,0.00,53610.04,0.00,5516.11,0.00,13234.59
2019-01-27 03:00:00,0.00,52544.49,0.00,5151.13,0.00,13206.83
2019-01-27 04:00:00,0.00,51520.25,0.00,4827.63,0.00,13274.35
2019-01-27 05:00:00,0.00,50371.11,0.00,4705.97,0.00,13481.41
2019-01-27 06:00:00,0.00,49609.18,0.00,4599.98,0.00,14008.81
2019-01-27 07:00:00,0.00,52594.45,0.00,4561.27,0.00,14682.51
2019-01-27 08:00:00,1123.35,54073.01,68.75,4621.55,0.00,15092.88
2019-01-27 09:00:00,1508.39,56416.71,605.93,4017.10,238.41,15363.12
2019-01-27 10:00:00,3060.92,56920.33,1698.16,3521.18,228.56,15545.52
2019-01-27 11:00:00,4235.26,56914.36,2489.47,3359.36,269.93,15343.60
2019-01-27 12:00:00,4892.99,55396.69,2864.06,3205.04,300.47,15039.98
2019-01-27 13:00:00,5386.50,52878.73,2903.19,3296.78,297.51,14805.87
2019-01-27 14:00:00,4072.98,52227.36,2721.81,3400.75,185.21,14862.66
2019-01-27 15:00:00,2407.08,53111.15,2355.90,3585.09,56.15,15240.78
2019-01-27 16:00:00,427.49,55307.89,1710.04,4183.02,17.73,16188.47
2019-01-27 17:00:00,6.50,60127.53,768.65,5000.91,0.00,16893.40
2019-01-27 18:00:00,0.00,61929.80,162.50,5666.05,0.00,16756.11
2019-01-27 19:00:00,0.00,59482.59,9.40,6351.87,0.00,16380.25
2019-01-27 20:00:00,0.00,55994.80,0.00,7364.95,0.00,15931.62
2019-01-27 21:00:00,0.00,54755.34,0.00,7454.35,0.00,15449.23
2019-01-27 22:00:00,0.00,55888.15,0.00,7279.23,0.00,14966.84
2019-01-27 23:00:00,0.00,53024.90,0.00,6921.63,0.00,14434.94
2019-01-28 00:00:00,0.00,50478.72,0.00,6569.56,0.00,13990.06
2019-01-28 01:00:00,0.00,48219.83,0.00,5984.31,0.00,13656.21
2019-01-28 02:00:00,0.00,46926.56,0.00,5270.03,0.00,13573.69
2019-01-28 03:00:00,0.00,46718.07,0.00,4768.64,0.00,13532.43
2019-01-28 04:00:00,0.00,46901.58,0.00,4439.61,0.00,13542.93
2019-01-28 05:00:00,0.00,45928.27,0.00,4344.68,0.00,13636.71
2019-01-28 06:00:00,0.00,43674.18,0.00,4334.55,0.00,14005.06
2019-01-28 07:00:00,0.00,45024.14,0.00,4305.97,0.00,14313.40
2019-01-28 08:00:00,1093.17,46642.40,55.00,4258.35,0.00,14605.99
2019-01-28 09:00:00,996.71,50348.68,597.54,3656.82,24.63,15002.23
2019-01-28 10:00:00,2568.87,51841.54,1742.97,2756.55,65.02,15287.43
2019-01-28 11:00:00,3811.84,53300.40,2630.13,2480.45,123.14,15339.59
2019-01-28 12:00:00,4196.50,52934.96,2986.94,2605.66,215.75,15150.21
2019-01-28 13:00:00,5063.47,50470.14,3071.12,2858.81,221.66,14987.50
2019-01-28 14:00:00,3331.22,51126.27,2973.71,3044.70,143.83,15040.57
2019-01-28 15:00:00,1745.46,52269.09,2662.68,3108.73,51.23,15239.71
2019-01-28 16:00:00,403.43,54267.36,2223.43,3504.65,0.00,15927.87
2019-01-28 17:00:00,0.00,58643.79,1254.26,4317.15,0.00,16374.25
2019-01-28 18:00:00,0.00,60559.67,363.85,5368.85,0.00,16252.71
2019-01-28 19:00:00,0.00,59328.86,28.39,6351.31,0.00,16057.66
2019-01-28 20:00:00,0.00,57377.43,0.00,7010.11,0.00,15742.57
2019-01-28 21:00:00,0.00,57033.45,0.00,7140.06,0.00,15265.43
2019-01-28 22:00:00,0.00,58284.44,0.00,7153.89,0.00,14564.73
2019-01-28 23:00:00,0.00,55608.55,0.00,6866.33,0.00,13961.55
2019-01-29 00:00:00,0.00,53110.42,0.00,6406.43,0.00,13617.20
2019-01-29 01:00:00,0.00,51039.84,0.00,5588.92,0.00,13512.92
2019-01-29 02:00:00,0.00,50091.51,0.00,4987.08,0.00,13464.16
2019-01-29 03:00:00,0.00,50219.30,0.00,4607.36,0.00,13634.46
2019-01-29 04:00:00,0.00,51127.28,0.00,4464.50,0.00,13945.80
2019-01-29 05:00:00,0.00,53194.97,0.00,4383.39,0.00,14756.03
2019-01-29 06:00:00,0.00,60003.35,0.00,4399.06,0.00,16468.78
2019-01-29 07:00:00,0.00,66729.11,0.00,4468.19,0.00,18136.51
2019-01-29 08:00:00,889.24,67627.00,47.06,4955.69,0.00,18313.56
2019-01-29 09:00:00,751.95,67796.00,525.32,5311.52,297.51,17878.76
2019-01-29 10:00:00,1872.86,67537.91,1594.80,5257.71,228.56,17829.18
2019-01-29 11:00:00,2901.74,67056.70,2435.48,4982.00,245.30,17630.88
2019-01-29 12:00:00,3408.14,66102.55,2800.75,4813.04,244.32,17361.04
2019-01-29 13:00:00,3834.42,65315.00,2940.26,4802.56,271.90,17112.14
2019-01-29 14:00:00,3201.04,65019.26,2951.58,4364.52,154.67,17149.85
2019-01-29 15:00:00,1957.52,65103.08,2835.45,4667.74,26.60,17362.70
2019-01-29 16:00:00,419.03,65563.52,2460.46,5156.10,0.00,17732.15
2019-01-29 17:00:00,0.00,69318.53,1511.05,6051.13,0.00,18115.51
2019-01-29 18:00:00,0.00,70312.02,442.14,7095.15,0.00,17697.63
2019-01-29 19:00:00,0.00,68237.60,35.30,7603.38,0.00,17263.26
2019-01-29 20:00:00,0.00,64524.99,0.00,8169.55,0.00,16605.32
2019-01-29 21:00:00,0.00,62119.09,0.00,8169.55,0.00,15992.39
2019-01-29 22:00:00,0.00,60676.89,0.00,7951.12,0.00,15138.64
