Production per timestep in MWh, Photovoltaics_South,converter_Pump_storage_South,Gas_plant_South,Pump_storage_South
2019-07-13 16:00:00,3350.03,0.00,3165.15,0.00
2019-07-13 17:00:00,2729.52,0.00,3680.60,0.00
2019-07-13 18:00:00,1567.63,0.00,4568.75,0.00
2019-07-13 19:00:00,373.93,0.00,5600.24,0.00
2019-07-13 20:00:00,36.50,0.00,5888.82,0.00
2019-07-13 21:00:00,0.00,0.00,5837.77,0.00
2019-07-13 22:00:00,0.00,0.00,6102.28,0.00
2019-07-13 23:00:00,0.00,0.00,5786.15,0.00
2019-07-14 00:00:00,0.00,0.00,5151.13,0.00
2019-07-14 01:00:00,0.00,0.00,4736.39,0.00
2019-07-14 02:00:00,0.00,0.00,4422.10,0.00
2019-07-14 03:00:00,0.00,0.00,4241.46,0.00
2019-07-14 04:00:00,0.00,0.00,4165.88,0.00
2019-07-14 05:00:00,0.00,0.00,4113.35,0.00
2019-07-14 06:00:00,23.18,0.00,4069.89,0.00
2019-07-14 07:00:00,270.95,0.00,3564.98,0.00
2019-07-14 08:00:00,1133.37,0.00,3032.51,0.00
2019-07-14 09:00:00,2243.66,0.00,2412.55,0.00
2019-07-14 10:00:00,3008.30,0.00,2087.53,0.00
2019-07-14 11:00:00,3379.65,0.00,1887.61,0.00
2019-07-14 12:00:00,3631.18,0.00,1751.29,0.00
2019-07-14 13:00:00,3685.48,0.00,1673.94,0.00
2019-07-14 14:00:00,3579.91,0.00,1528.83,0.00
2019-07-14 15:00:00,3326.95,0.00,1787.32,0.00
2019-07-14 16:00:00,2880.53,0.00,2215.30,0.00
2019-07-14 17:00:00,2276.68,0.00,2704.87,0.00
2019-07-14 18:00:00,1288.10,0.00,3660.26,0.00
2019-07-14 19:00:00,290.21,0.00,4695.02,0.00
2019-07-14 20:00:00,27.98,0.00,4997.81,0.00
2019-07-14 21:00:00,0.00,0.00,5155.74,0.00
2019-07-14 22:00:00,0.00,0.00,5516.11,0.00
2019-07-14 23:00:00,0.00,0.00,5210.12,0.00
2019-07-15 00:00:00,0.00,0.00,4851.59,0.00
2019-07-15 01:00:00,0.00,0.00,4417.49,0.00
2019-07-15 02:00:00,0.00,0.00,4103.21,0.00
2019-07-15 03:00:00,0.00,0.00,3950.22,0.00
2019-07-15 04:00:00,0.00,0.00,3874.64,0.00
2019-07-15 05:00:00,0.00,0.00,3752.98,0.00
2019-07-15 06:00:00,22.64,0.00,3723.89,0.00
2019-07-15 07:00:00,277.57,0.00,3279.10,0.00
2019-07-15 08:00:00,1193.10,0.00,2486.14,0.00
2019-07-15 09:00:00,2414.88,0.00,1581.42,0.00
2019-07-15 10:00:00,3246.85,0.00,1033.32,0.00
2019-07-15 11:00:00,3602.77,0.00,950.20,0.00
2019-07-15 12:00:00,3795.42,0.00,913.32,0.00
2019-07-15 13:00:00,3825.67,0.00,882.14,0.00
2019-07-15 14:00:00,3709.53,0.00,747.59,0.00
2019-07-15 15:00:00,3504.59,0.00,851.15,0.00
2019-07-15 16:00:00,3146.50,0.00,1188.04,0.00
2019-07-15 17:00:00,2573.15,0.00,1670.15,0.00
2019-07-15 18:00:00,1452.11,0.00,2843.73,0.00
2019-07-15 19:00:00,334.18,0.00,4042.76,0.00
2019-07-15 20:00:00,32.42,0.00,4476.32,0.00
2019-07-15 21:00:00,0.00,0.00,4629.48,0.00
2019-07-15 22:00:00,0.00,0.00,5096.75,0.00
2019-07-15 23:00:00,0.00,0.00,4929.93,0.00
2019-07-16 00:00:00,0.00,0.00,4504.13,0.00
2019-07-16 01:00:00,0.00,0.00,4190.77,0.00
2019-07-16 02:00:00,0.00,0.00,3929.94,0.00
2019-07-16 03:00:00,0.00,0.00,3833.16,0.00
2019-07-16 04:00:00,0.00,0.00,3726.25,0.00
2019-07-16 05:00:00,0.00,0.00,3739.16,0.00
2019-07-16 06:00:00,26.39,0.00,3853.78,0.00
2019-07-16 07:00:00,323.82,0.00,3701.97,0.00
2019-07-16 08:00:00,1287.95,0.00,3399.59,0.00
2019-07-16 09:00:00,2527.77,0.00,3137.64,0.00
2019-07-16 10:00:00,3367.94,0.00,2650.47,0.00
2019-07-16 11:00:00,3752.32,0.00,2474.39,0.00
2019-07-16 12:00:00,3926.53,0.00,2423.68,0.00
2019-07-16 13:00:00,3951.88,0.00,1988.19,0.00
2019-07-16 14:00:00,3844.38,0.00,2177.72,0.00
2019-07-16 15:00:00,3591.68,0.00,2562.21,0.00
2019-07-16 16:00:00,3209.74,0.00,2928.48,0.00
2019-07-16 17:00:00,2497.33,0.00,3569.93,0.00
2019-07-16 18:00:00,1468.83,0.00,4412.25,0.00
2019-07-16 19:00:00,358.23,0.00,5382.76,0.00
2019-07-16 20:00:00,32.72,0.00,5664.03,0.00
2019-07-16 21:00:00,0.00,0.00,5654.35,0.00
2019-07-16 22:00:00,0.00,0.00,5959.42,0.00
2019-07-16 23:00:00,0.00,0.00,5588.92,0.00
2019-07-17 00:00:00,0.00,0.00,5070.03,0.00
2019-07-17 01:00:00,0.00,0.00,4586.16,0.00
2019-07-17 02:00:00,0.00,0.00,4281.09,0.00
2019-07-17 03:00:00,0.00,0.00,4200.90,0.00
2019-07-17 04:00:00,0.00,0.00,4116.11,0.00
2019-07-17 05:00:00,0.00,0.00,4101.37,0.00
2019-07-17 06:00:00,26.33,0.00,4134.02,0.00
2019-07-17 07:00:00,347.20,0.00,3808.54,0.00
2019-07-17 08:00:00,1419.64,0.00,3406.15,0.00
2019-07-17 09:00:00,2704.28,0.00,3056.99,0.00
2019-07-17 10:00:00,3455.87,0.00,2609.54,0.00
2019-07-17 11:00:00,3813.93,0.00,2464.39,0.00
2019-07-17 12:00:00,3950.93,0.00,2457.34,0.00
2019-07-17 13:00:00,3943.24,0.00,2045.68,0.00
2019-07-17 14:00:00,3802.84,0.00,2400.82,0.00
2019-07-17 15:00:00,3638.58,0.00,2615.77,0.00
2019-07-17 16:00:00,3257.66,0.00,2946.00,0.00
2019-07-17 17:00:00,2622.59,0.00,3515.64,0.00
2019-07-17 18:00:00,1535.73,0.00,4399.73,0.00
2019-07-17 19:00:00,377.19,0.00,5427.40,0.00
2019-07-17 20:00:00,35.09,0.00,5717.88,0.00
2019-07-17 21:00:00,0.00,0.00,5693.99,0.00
2019-07-17 22:00:00,0.00,0.00,6046.98,0.00
2019-07-17 23:00:00,0.00,0.00,5701.36,0.00
2019-07-18 00:00:00,0.00,0.00,5080.16,0.00
2019-07-18 01:00:00,0.00,0.00,4662.65,0.00
2019-07-18 02:00:00,0.00,0.00,4383.39,0.00
2019-07-18 03:00:00,0.00,0.00,4225.79,0.00
2019-07-18 04:00:00,0.00,0.00,4135.47,0.00
2019-07-18 05:00:00,0.00,0.00,4098.60,0.00
2019-07-18 06:00:00,23.04,0.00,4173.26,0.00
2019-07-18 07:00:00,315.59,0.00,3852.14,0.00
2019-07-18 08:00:00,1357.69,0.00,3450.58,0.00
2019-07-18 09:00:00,2656.75,0.00,3070.42,0.00
2019-07-18 10:00:00,3434.18,0.00,2650.59,0.00
2019-07-18 11:00:00,3802.92,0.00,2478.16,0.00
2019-07-18 12:00:00,3950.26,0.00,2433.12,0.00
2019-07-18 13:00:00,3906.53,0.00,2111.88,0.00
2019-07-18 14:00:00,3765.88,0.00,2366.82,0.00
2019-07-18 15:00:00,3460.18,0.00,2779.43,0.00
2019-07-18 16:00:00,3020.75,0.00,3164.47,0.00
2019-07-18 17:00:00,2384.28,0.00,3723.53,0.00
2019-07-18 18:00:00,1338.06,0.00,4657.31,0.00
2019-07-18 19:00:00,316.78,0.00,5534.81,0.00
2019-07-18 20:00:00,29.30,0.00,5709.84,0.00
2019-07-18 21:00:00,0.00,0.00,5621.18,0.00
2019-07-18 22:00:00,0.00,0.00,6012.88,0.00
2019-07-18 23:00:00,0.00,0.00,5717.03,0.00
2019-07-19 00:00:00,0.00,0.00,5093.07,0.00
2019-07-19 01:00:00,0.00,0.00,4635.00,0.00
2019-07-19 02:00:00,0.00,0.00,4363.12,0.00
2019-07-19 03:00:00,0.00,0.00,4191.69,0.00
2019-07-19 04:00:00,0.00,0.00,4152.98,0.00
2019-07-19 05:00:00,0.00,0.00,4157.59,0.00
2019-07-19 06:00:00,19.84,0.00,4203.18,0.00
2019-07-19 07:00:00,314.17,0.00,3882.13,0.00
2019-07-19 08:00:00,1356.78,0.00,3500.35,0.00
2019-07-19 09:00:00,2673.80,0.00,3086.54,0.00
2019-07-19 10:00:00,3433.97,0.00,2643.42,0.00
2019-07-19 11:00:00,3810.94,0.00,2459.08,0.00
2019-07-19 12:00:00,3978.41,0.00,2381.01,0.00
2019-07-19 13:00:00,3991.66,0.00,1982.51,0.00
2019-07-19 14:00:00,3913.87,0.00,2202.24,0.00
2019-07-19 15:00:00,3721.62,0.00,2508.77,0.00
2019-07-19 16:00:00,3308.61,0.00,2852.66,0.00
2019-07-19 17:00:00,2718.41,0.00,3353.46,0.00
2019-07-19 18:00:00,1685.97,0.00,4178.52,0.00
2019-07-19 19:00:00,407.19,0.00,5350.39,0.00
2019-07-19 20:00:00,34.89,0.00,5637.90,0.00
2019-07-19 21:00:00,0.00,0.00,5639.61,0.00
2019-07-19 22:00:00,0.00,0.00,5919.79,0.00
2019-07-19 23:00:00,0.00,0.00,5631.31,0.00
2019-07-20 00:00:00,0.00,0.00,5127.17,0.00
2019-07-20 01:00:00,0.00,0.00,4677.40,0.00
2019-07-20 02:00:00,0.00,0.00,4355.74,0.00
2019-07-20 03:00:00,0.00,0.00,4179.71,0.00
2019-07-20 04:00:00,0.00,0.00,4137.31,0.00
2019-07-20 05:00:00,0.00,0.00,4129.94,0.00
2019-07-20 06:00:00,24.05,0.00,4171.32,0.00
2019-07-20 07:00:00,360.75,0.00,3877.94,0.00
2019-07-20 08:00:00,1442.49,0.00,3396.20,0.00
2019-07-20 09:00:00,2696.75,0.00,3127.19,0.00
2019-07-20 10:00:00,3451.58,0.00,2656.22,0.00
2019-07-20 11:00:00,3823.22,0.00,2436.66,0.00
2019-07-20 12:00:00,3989.27,0.00,2370.16,0.00
2019-07-20 13:00:00,4031.96,0.00,1921.01,0.00
2019-07-20 14:00:00,3953.08,0.00,2118.79,0.00
2019-07-20 15:00:00,3755.54,0.00,2390.97,0.00
2019-07-20 16:00:00,3461.27,0.00,2614.28,0.00
2019-07-20 17:00:00,2859.31,0.00,3101.95,0.00
2019-07-20 18:00:00,1777.98,0.00,4008.17,0.00
2019-07-20 19:00:00,468.60,0.00,5225.39,0.00
2019-07-20 20:00:00,40.52,0.00,5611.99,0.00
2019-07-20 21:00:00,0.00,0.00,5659.89,0.00
2019-07-20 22:00:00,0.00,0.00,5891.22,0.00
2019-07-20 23:00:00,0.00,0.00,5576.94,0.00
2019-07-21 00:00:00,0.00,0.00,5023.02,0.00
2019-07-21 01:00:00,0.00,0.00,4618.41,0.00
2019-07-21 02:00:00,0.00,0.00,4355.74,0.00
2019-07-21 03:00:00,0.00,0.00,4155.74,0.00
2019-07-21 04:00:00,0.00,0.00,4056.21,0.00
2019-07-21 05:00:00,0.00,0.00,4041.46,0.00
2019-07-21 06:00:00,23.26,0.00,4010.82,0.00
2019-07-21 07:00:00,360.64,0.00,3478.98,0.00
2019-07-21 08:00:00,1475.16,0.00,2653.85,0.00
2019-07-21 09:00:00,2753.28,0.00,1871.58,0.00
2019-07-21 10:00:00,3503.64,0.00,1469.61,0.00
2019-07-21 11:00:00,3845.99,0.00,1242.47,0.00
2019-07-21 12:00:00,4008.81,0.00,1168.13,0.00
2019-07-21 13:00:00,4055.15,0.00,1059.11,0.00
2019-07-21 14:00:00,4028.71,0.00,903.07,0.00
2019-07-21 15:00:00,3894.91,0.00,1006.45,0.00
2019-07-21 16:00:00,3615.78,0.00,1207.24,0.00
2019-07-21 17:00:00,3074.65,0.00,1675.56,0.00
2019-07-21 18:00:00,1954.95,0.00,2778.67,0.00
2019-07-21 19:00:00,500.50,0.00,4281.05,0.00
2019-07-21 20:00:00,40.79,0.00,4797.90,0.00
2019-07-21 21:00:00,0.00,0.00,4988.92,0.00
2019-07-21 22:00:00,0.00,0.00,5305.05,0.00
2019-07-21 23:00:00,0.00,0.00,5001.82,0.00
2019-07-22 00:00:00,0.00,0.00,4650.67,0.00
2019-07-22 01:00:00,0.00,0.00,4251.60,0.00
2019-07-22 02:00:00,0.00,0.00,3967.73,0.00
2019-07-22 03:00:00,0.00,0.00,3783.39,0.00
2019-07-22 04:00:00,0.00,0.00,3719.80,0.00
2019-07-22 05:00:00,0.00,0.00,3664.50,0.00
2019-07-22 06:00:00,22.83,0.00,3641.67,0.00
2019-07-22 07:00:00,361.24,0.00,3042.43,0.00
2019-07-22 08:00:00,1472.70,0.00,2064.62,0.00
2019-07-22 09:00:00,2769.45,0.00,1072.93,0.00
2019-07-22 10:00:00,3508.23,0.00,721.25,0.00
2019-07-22 11:00:00,3842.92,0.00,598.54,0.00
2019-07-22 12:00:00,3997.61,0.00,594.08,0.00
2019-07-22 13:00:00,4053.41,0.00,496.80,0.00
2019-07-22 14:00:00,4037.45,0.00,297.10,0.00
2019-07-22 15:00:00,3924.88,0.00,399.52,0.00
2019-07-22 16:00:00,3675.78,0.00,519.59,0.00
2019-07-22 17:00:00,3190.74,0.00,965.92,0.00
2019-07-22 18:00:00,2120.82,0.00,2127.09,0.00
2019-07-22 19:00:00,574.36,0.00,3798.89,0.00
2019-07-22 20:00:00,45.35,0.00,4488.27,0.00
2019-07-22 21:00:00,0.00,0.00,4819.34,0.00
2019-07-22 22:00:00,0.00,0.00,5117.95,0.00
2019-07-22 23:00:00,0.00,0.00,4838.69,0.00
2019-07-23 00:00:00,0.00,0.00,4490.31,0.00
2019-07-23 01:00:00,0.00,0.00,4112.43,0.00
2019-07-23 02:00:00,0.00,0.00,3986.16,0.00
2019-07-23 03:00:00,0.00,0.00,3794.45,0.00
2019-07-23 04:00:00,0.00,0.00,3804.59,0.00
2019-07-23 05:00:00,0.00,0.00,3815.65,0.00
2019-07-23 06:00:00,23.09,0.00,3924.36,0.00
2019-07-23 07:00:00,364.70,0.00,3657.40,0.00
2019-07-23 08:00:00,1452.54,0.00,3216.57,0.00
2019-07-23 09:00:00,2709.37,0.00,2901.66,0.00
2019-07-23 10:00:00,3450.68,0.00,2545.61,0.00
2019-07-23 11:00:00,3806.19,0.00,2346.78,0.00
2019-07-23 12:00:00,3976.66,0.00,2317.33,0.00
2019-07-23 13:00:00,4036.39,0.00,1916.59,0.00
2019-07-23 14:00:00,4027.22,0.00,2032.66,0.00
2019-07-23 15:00:00,3924.90,0.00,2241.90,0.00
2019-07-23 16:00:00,3678.96,0.00,2446.36,0.00
2019-07-23 17:00:00,3205.17,0.00,2850.10,0.00
2019-07-23 18:00:00,2154.98,0.00,3695.68,0.00
2019-07-23 19:00:00,597.25,0.00,5117.01,0.00
2019-07-23 20:00:00,46.82,0.00,5631.50,0.00
2019-07-23 21:00:00,0.00,0.00,5597.21,0.00
2019-07-23 22:00:00,0.00,0.00,5976.94,0.00
2019-07-23 23:00:00,0.00,0.00,5613.80,0.00
2019-07-24 00:00:00,0.00,0.00,4988.92,0.00
2019-07-24 01:00:00,0.00,0.00,4585.23,0.00
2019-07-24 02:00:00,0.00,0.00,4352.06,0.00
2019-07-24 03:00:00,0.00,0.00,4132.70,0.00
2019-07-24 04:00:00,0.00,0.00,4039.62,0.00
2019-07-24 05:00:00,0.00,0.00,4066.34,0.00
2019-07-24 06:00:00,21.49,0.00,4118.59,0.00
2019-07-24 07:00:00,348.55,0.00,3803.51,0.00
2019-07-24 08:00:00,1413.47,0.00,3394.81,0.00
2019-07-24 09:00:00,2700.05,0.00,3070.43,0.00
2019-07-24 10:00:00,3463.04,0.00,2628.18,0.00
2019-07-24 11:00:00,3810.83,0.00,2384.54,0.00
2019-07-24 12:00:00,3981.05,0.00,2337.82,0.00
2019-07-24 13:00:00,4045.12,0.00,1949.33,0.00
2019-07-24 14:00:00,4033.27,0.00,2141.82,0.00
2019-07-24 15:00:00,3918.14,0.00,2315.93,0.00
2019-07-24 16:00:00,3660.45,0.00,2518.33,0.00
2019-07-24 17:00:00,3168.24,0.00,2954.31,0.00
2019-07-24 18:00:00,2069.54,0.00,3870.53,0.00
2019-07-24 19:00:00,544.82,0.00,5287.42,0.00
2019-07-24 20:00:00,42.52,0.00,5727.05,0.00
2019-07-24 21:00:00,0.00,0.00,5718.87,0.00
2019-07-24 22:00:00,0.00,0.00,6049.74,0.00
2019-07-24 23:00:00,0.00,0.00,5682.01,0.00
2019-07-25 00:00:00,0.00,0.00,5110.58,0.00
2019-07-25 01:00:00,0.00,0.00,4639.61,0.00
2019-07-25 02:00:00,0.00,0.00,4319.80,0.00
2019-07-25 03:00:00,0.00,0.00,4219.34,0.00
2019-07-25 04:00:00,0.00,0.00,4116.11,0.00
2019-07-25 05:00:00,0.00,0.00,4133.62,0.00
2019-07-25 06:00:00,19.43,0.00,4182.40,0.00
2019-07-25 07:00:00,323.85,0.00,3919.45,0.00
2019-07-25 08:00:00,1368.47,0.00,3517.23,0.00
2019-07-25 09:00:00,2609.09,0.00,3183.51,0.00
2019-07-25 10:00:00,3380.49,0.00,2762.34,0.00
2019-07-25 11:00:00,3755.07,0.00,2526.01,0.00
2019-07-25 12:00:00,3937.37,0.00,2479.20,0.00
2019-07-25 13:00:00,3993.98,0.00,2067.75,0.00
2019-07-25 14:00:00,3962.00,0.00,2326.45,0.00
2019-07-25 15:00:00,3809.61,0.00,2478.84,0.00
2019-07-25 16:00:00,3516.89,0.00,2721.80,0.00
2019-07-25 17:00:00,2963.14,0.00,3223.93,0.00
2019-07-25 18:00:00,1857.26,0.00,4135.35,0.00
2019-07-25 19:00:00,490.94,0.00,5370.79,0.00
2019-07-25 20:00:00,38.26,0.00,5711.95,0.00
2019-07-25 21:00:00,0.00,0.00,5749.29,0.00
2019-07-25 22:00:00,0.00,0.00,6065.41,0.00
2019-07-25 23:00:00,0.00,0.00,5721.64,0.00
2019-07-26 00:00:00,0.00,0.00,5078.32,0.00
2019-07-26 01:00:00,0.00,0.00,4708.74,0.00
2019-07-26 02:00:00,0.00,0.00,4411.96,0.00
2019-07-26 03:00:00,0.00,0.00,4243.30,0.00
2019-07-26 04:00:00,0.00,0.00,4152.98,0.00
2019-07-26 05:00:00,0.00,0.00,4170.49,0.00
2019-07-26 06:00:00,16.96,0.00,4202.38,0.00
2019-07-26 07:00:00,283.80,0.00,3947.52,0.00
2019-07-26 08:00:00,1275.24,0.00,3661.15,0.00
2019-07-26 09:00:00,2528.39,0.00,3304.77,0.00
2019-07-26 10:00:00,3337.26,0.00,2833.22,0.00
2019-07-26 11:00:00,3720.89,0.00,2638.53,0.00
2019-07-26 12:00:00,3913.68,0.00,2572.93,0.00
2019-07-26 13:00:00,3968.74,0.00,2165.79,0.00
2019-07-26 14:00:00,3943.13,0.00,2389.57,0.00
2019-07-26 15:00:00,3802.76,0.00,2597.21,0.00
2019-07-26 16:00:00,3519.78,0.00,2836.88,0.00
2019-07-26 17:00:00,2928.03,0.00,3364.11,0.00
2019-07-26 18:00:00,1793.68,0.00,4297.54,0.00
2019-07-26 19:00:00,446.48,0.00,5514.79,0.00
2019-07-26 20:00:00,33.01,0.00,5766.97,0.00
2019-07-26 21:00:00,0.00,0.00,5804.59,0.00
2019-07-26 22:00:00,0.00,0.00,6073.71,0.00
2019-07-26 23:00:00,0.00,0.00,5735.46,0.00
2019-07-27 00:00:00,0.00,0.00,5167.72,0.00
2019-07-27 01:00:00,0.00,0.00,4726.25,0.00
2019-07-27 02:00:00,0.00,0.00,4461.73,0.00
2019-07-27 03:00:00,0.00,0.00,4254.36,0.00
2019-07-27 04:00:00,0.00,0.00,4186.16,0.00
2019-07-27 05:00:00,0.00,0.00,4192.61,0.00
2019-07-27 06:00:00,17.36,0.00,4240.69,0.00
2019-07-27 07:00:00,312.01,0.00,3975.53,0.00
2019-07-27 08:00:00,1328.94,0.00,3593.62,0.00
2019-07-27 09:00:00,2625.05,0.00,3239.44,0.00
2019-07-27 10:00:00,3430.13,0.00,2794.73,0.00
2019-07-27 11:00:00,3804.77,0.00,2616.40,0.00
2019-07-27 12:00:00,3958.36,0.00,2565.11,0.00
2019-07-27 13:00:00,3978.63,0.00,2249.91,0.00
2019-07-27 14:00:00,3911.10,0.00,2448.32,0.00
2019-07-27 15:00:00,3801.89,0.00,2631.26,0.00
2019-07-27 16:00:00,3508.04,0.00,2879.95,0.00
2019-07-27 17:00:00,2947.51,0.00,3335.41,0.00
2019-07-27 18:00:00,1785.42,0.00,4338.06,0.00
2019-07-27 19:00:00,426.97,0.00,5571.16,0.00
2019-07-27 20:00:00,31.11,0.00,5846.29,0.00
2019-07-27 21:00:00,0.00,0.00,5759.42,0.00
2019-07-27 22:00:00,0.00,0.00,6006.43,0.00
2019-07-27 23:00:00,0.00,0.00,5698.60,0.00
2019-07-28 00:00:00,0.00,0.00,5094.91,0.00
2019-07-28 01:00:00,0.00,0.00,4625.79,0.00
2019-07-28 02:00:00,0.00,0.00,4409.20,0.00
2019-07-28 03:00:00,0.00,0.00,4223.95,0.00
2019-07-28 04:00:00,0.00,0.00,4135.47,0.00
2019-07-28 05:00:00,0.00,0.00,4084.78,0.00
2019-07-28 06:00:00,17.80,0.00,4022.74,0.00
2019-07-28 07:00:00,316.57,0.00,3559.91,0.00
2019-07-28 08:00:00,1309.24,0.00,2920.23,0.00
2019-07-28 09:00:00,2571.46,0.00,2105.94,0.00
2019-07-28 10:00:00,3378.55,0.00,1725.58,0.00
2019-07-28 11:00:00,3754.53,0.00,1575.40,0.00
2019-07-28 12:00:00,3895.56,0.00,1603.03,0.00
2019-07-28 13:00:00,3963.87,0.00,1442.56,0.00
2019-07-28 14:00:00,3939.49,0.00,1265.10,0.00
2019-07-28 15:00:00,3790.74,0.00,1390.81,0.00
2019-07-28 16:00:00,3491.41,0.00,1675.39,0.00
2019-07-28 17:00:00,2956.10,0.00,2158.16,0.00
2019-07-28 18:00:00,1784.25,0.00,3304.21,0.00
2019-07-28 19:00:00,422.40,0.00,4705.70,0.00
2019-07-28 20:00:00,29.45,0.00,5160.39,0.00
2019-07-28 21:00:00,0.00,0.00,5410.12,0.00
2019-07-28 22:00:00,0.00,0.00,5627.63,0.00
2019-07-28 23:00:00,0.00,0.00,5365.88,0.00
2019-07-29 00:00:00,0.00,0.00,4953.90,0.00
2019-07-29 01:00:00,0.00,0.00,4551.13,0.00
2019-07-29 02:00:00,0.00,0.00,4245.14,0.00
2019-07-29 03:00:00,0.00,0.00,3987.08,0.00
2019-07-29 04:00:00,0.00,0.00,3898.60,0.00
2019-07-29 05:00:00,0.00,0.00,3832.24,0.00
2019-07-29 06:00:00,16.23,0.00,3812.32,0.00
2019-07-29 07:00:00,312.65,0.00,3297.48,0.00
2019-07-29 08:00:00,1333.99,0.00,2449.40,0.00
2019-07-29 09:00:00,2623.41,0.00,1513.90,0.00
2019-07-29 10:00:00,3408.29,0.00,1066.34,0.00
2019-07-29 11:00:00,3775.61,0.00,947.88,0.00
2019-07-29 12:00:00,3960.10,0.00,915.45,0.00
2019-07-29 13:00:00,4004.39,0.00,879.46,0.00
2019-07-29 14:00:00,3950.58,0.00,776.59,0.00
2019-07-29 15:00:00,3787.76,0.00,892.41,0.00
2019-07-29 16:00:00,3461.74,0.00,1091.23,0.00
2019-07-29 17:00:00,2896.72,0.00,1703.26,0.00
2019-07-29 18:00:00,1741.04,0.00,2887.51,0.00
2019-07-29 19:00:00,413.84,0.00,4311.49,0.00
2019-07-29 20:00:00,26.69,0.00,4824.90,0.00
2019-07-29 21:00:00,0.00,0.00,5096.75,0.00
2019-07-29 22:00:00,0.00,0.00,5523.48,0.00
2019-07-29 23:00:00,0.00,0.00,5295.83,0.00
2019-07-30 00:00:00,0.00,0.00,4901.36,0.00
2019-07-30 01:00:00,0.00,0.00,4451.60,0.00
2019-07-30 02:00:00,0.00,0.00,4176.02,0.00
2019-07-30 03:00:00,0.00,0.00,3998.14,0.00
2019-07-30 04:00:00,0.00,0.00,3954.82,0.00
2019-07-30 05:00:00,0.00,0.00,3918.88,0.00
2019-07-30 06:00:00,13.66,0.00,4016.74,0.00
2019-07-30 07:00:00,258.88,0.00,3858.15,0.00
2019-07-30 08:00:00,1180.92,0.00,3631.97,0.00
2019-07-30 09:00:00,2518.44,0.00,3353.43,0.00
2019-07-30 10:00:00,3362.26,0.00,3105.91,0.00
2019-07-30 11:00:00,3750.84,0.00,2980.00,0.00
2019-07-30 12:00:00,3921.16,0.00,2897.24,0.00
2019-07-30 13:00:00,3960.25,0.00,2618.53,0.00
2019-07-30 14:00:00,3897.87,0.00,2871.69,0.00
2019-07-30 15:00:00,3712.93,0.00,3142.34,0.00
2019-07-30 16:00:00,3395.65,0.00,3423.68,0.00
2019-07-30 17:00:00,2745.56,0.00,3977.91,0.00
2019-07-30 18:00:00,1607.66,0.00,4970.19,0.00
2019-07-30 19:00:00,382.96,0.00,5993.97,0.00
2019-07-30 20:00:00,26.99,0.00,6178.51,0.00
2019-07-30 21:00:00,0.00,0.00,6168.64,0.00
2019-07-30 22:00:00,0.00,0.00,6458.04,0.00
2019-07-30 23:00:00,0.00,0.00,6071.86,0.00
2019-07-31 00:00:00,0.00,0.00,5480.16,0.00
2019-07-31 01:00:00,0.00,0.00,4963.11,0.00
2019-07-31 02:00:00,0.00,0.00,4620.26,0.00
2019-07-31 03:00:00,0.00,0.00,4430.40,0.00
2019-07-31 04:00:00,0.00,0.00,4346.53,0.00
2019-07-31 05:00:00,0.00,0.00,4329.02,0.00
2019-07-31 06:00:00,14.19,0.00,4312.98,0.00
2019-07-31 07:00:00,272.35,0.00,4129.48,0.00
2019-07-31 08:00:00,1250.94,0.00,3733.38,0.00
2019-07-31 09:00:00,2575.19,0.00,3359.34,0.00
2019-07-31 10:00:00,3403.51,0.00,2908.90,0.00
2019-07-31 11:00:00,3781.24,0.00,2711.82,0.00
2019-07-31 12:00:00,3946.64,0.00,2712.32,0.00
2019-07-31 13:00:00,3974.88,0.00,2379.93,0.00
2019-07-31 14:00:00,3879.69,0.00,2645.63,0.00
2019-07-31 15:00:00,3663.82,0.00,2913.11,0.00
2019-07-31 16:00:00,3326.55,0.00,3184.94,0.00
2019-07-31 17:00:00,2727.97,0.00,3670.16,0.00
2019-07-31 18:00:00,1628.25,0.00,4592.92,0.00
2019-07-31 19:00:00,384.33,0.00,5618.42,0.00
2019-07-31 20:00:00,25.17,0.00,5913.05,0.00
2019-07-31 21:00:00,0.00,0.00,5990.76,0.00
2019-07-31 22:00:00,0.00,0.00,6170.48,0.00
2019-07-31 23:00:00,0.00,0.00,5805.51,0.00
2019-08-01 00:00:00,0.00,0.00,5200.90,0.00
2019-08-01 01:00:00,0.00,0.00,4765.88,0.00
2019-08-01 02:00:00,0.00,0.00,4454.36,0.00
2019-08-01 03:00:00,0.00,0.00,4297.68,0.00
2019-08-01 04:00:00,0.00,0.00,4112.43,0.00
2019-08-01 05:00:00,0.00,0.00,4135.47,0.00
2019-08-01 06:00:00,13.46,0.00,4191.13,0.00
2019-08-01 07:00:00,269.59,0.00,3947.90,0.00
2019-08-01 08:00:00,1210.13,0.00,3651.60,0.00
2019-08-01 09:00:00,2526.70,0.00,3209.68,0.00
2019-08-01 10:00:00,3363.94,0.00,2826.82,0.00
2019-08-01 11:00:00,3754.85,0.00,2630.38,0.00
2019-08-01 12:00:00,3959.08,0.00,2552.42,0.00
2019-08-01 13:00:00,4018.21,0.00,2083.15,0.00
2019-08-01 14:00:00,3930.01,0.00,2325.27,0.00
2019-08-01 15:00:00,3712.46,0.00,2612.86,0.00
2019-08-01 16:00:00,3336.41,0.00,2952.05,0.00
2019-08-01 17:00:00,2649.45,0.00,3561.58,0.00
