sit,,South
Production per timestep [MWh],,Gas plant
stf,t,
2019,6625,878.890487315
2019,6626,839.996633955
2019,6627,808.476022937
2019,6628,790.964572372
2019,6629,806.079719176
2019,6630,820.273210686
2019,6631,876.181165975
2019,6632,864.048455582
2019,6633,754.105999419
2019,6634,605.176051297
2019,6635,511.498107758
2019,6636,511.090095879
2019,6637,394.881932867
2019,6638,434.64000382
2019,6639,494.779347911
2019,6640,574.988437649
2019,6641,792.232119576
2019,6642,1030.4154473
2019,6643,1111.62365481
2019,6644,1258.42813693
2019,6645,1226.5388638
2019,6646,1159.62668953
2019,6647,1064.32753225
2019,6648,952.438579689
2019,6649,874.097879792
2019,6650,824.697156092
2019,6651,794.282531426
2019,6652,782.669674736
2019,6653,774.927770275
2019,6654,765.526886288
2019,6655,769.636245871
2019,6656,628.117302778
2019,6657,418.907193628
2019,6658,264.418579294
2019,6659,200.834767116
2019,6660,211.706906957
2019,6661,172.12425748
2019,6662,135.294790126
2019,6663,177.876139313
2019,6664,259.835760222
2019,6665,503.166293439
2019,6666,784.651653152
2019,6667,937.251234349
2019,6668,1095.84814327
2019,6669,1081.4703207
2019,6670,1019.1664229
2019,6671,955.756538744
2019,6672,884.420419073
2019,6673,820.273210686
2019,6674,754.83568489
2019,6675,727.370357161
2019,6676,709.490244479
2019,6677,705.066299073
2019,6678,717.232148939
2019,6679,745.64945968
2019,6680,591.199645187
2019,6681,403.512190378
2019,6682,269.893228912
2019,6683,198.237581392
2019,6684,193.848134255
2019,6685,150.241875627
2019,6686,139.153168292
2019,6687,194.555608722
2019,6688,294.62257825
2019,6689,535.852068536
2019,6690,806.021594342
2019,6691,941.038338674
2019,6692,1105.98635149
2019,6693,1077.96803058
2019,6694,1017.13878125
2019,6695,950.042275928
2019,6696,878.337494139
2019,6697,800.36545636
2019,6698,741.379517614
2019,6699,716.310493647
2019,6700,697.324394613
2019,6701,702.669995312
2019,6702,694.928090851
2019,6703,709.43759276
2019,6704,557.271418417
2019,6705,337.795511005
2019,6706,199.156118762
2019,6707,135.681665018
2019,6708,142.276774487
2019,6709,87.9872400245
2019,6710,65.3632509287
2019,6711,111.803175085
2019,6712,215.10364033
2019,6713,458.864868731
2019,6714,720.441518212
2019,6715,867.843085406
2019,6716,1042.57646734
2019,6717,1019.1664229
2019,6718,988.567467171
2019,6719,933.452480655
2019,6720,852.531145938
2019,6721,792.992214016
2019,6722,745.80346302
2019,6723,719.81278376
2019,6724,714.651514119
2019,6725,715.573169412
2019,6726,746.909449371
2019,6727,830.925146667
2019,6728,811.605233807
2019,6729,710.237675396
2019,6730,572.809850997
2019,6731,488.236662149
2019,6732,501.866879461
2019,6733,392.987794934
2019,6734,436.387064219
2019,6735,528.34287057
2019,6736,658.580540443
2019,6737,899.82834668
2019,6738,1088.5231448
2019,6739,1144.95206601
2019,6740,1279.62620867
2019,6741,1237.04573414
2019,6742,1165.15662129
2019,6743,1079.44267905
2019,6744,954.281890275
2019,6745,881.471122135
2019,6746,835.204026431
2019,6747,811.240988816
2019,6748,790.411579196
2019,6749,797.600490481
2019,6750,817.508244808
2019,6751,874.289014914
2019,6752,905.338340838
2019,6753,883.432323137
2019,6754,742.494648555
2019,6755,626.660874077
2019,6756,606.181245232
2019,6757,508.264146465
2019,6758,590.625268983
2019,6759,681.666814516
2019,6760,803.089751615
2019,6761,987.912641597
2019,6762,1120.4800242
2019,6763,1181.70673252
2019,6764,1319.44171732
2019,6765,1253.08253624
2019,6766,1181.37775445
2019,6767,1097.87578491
2019,6768,964.973091673
2019,6769,901.747538579
2019,6770,849.397517942
2019,6771,825.618811385
2019,6772,802.94609118
2019,6773,801.471442711
2019,6774,826.724797737
2019,6775,894.397651203
2019,6776,889.641603884
2019,6777,809.224609657
2019,6778,654.996864156
2019,6779,553.474624287
2019,6780,518.101258343
2019,6781,395.872818898
2019,6782,464.305573632
2019,6783,579.171838973
2019,6784,705.318799499
2019,6785,935.495286562
2019,6786,1117.32620274
2019,6787,1181.94407769
2019,6788,1315.75509615
2019,6789,1251.97654988
2019,6790,1192.43761796
2019,6791,1103.95870984
2019,6792,980.272569535
2019,6793,899.166903759
2019,6794,852.34681488
2019,6795,820.273210686
2019,6796,804.420739648
2019,6797,806.81704341
2019,6798,829.305432557
2019,6799,896.325621931
2019,6800,887.931878259
2019,6801,801.293388259
2019,6802,655.248913938
2019,6803,552.248470484
2019,6804,545.830597581
2019,6805,456.851232451
2019,6806,528.735337492
2019,6807,623.74540684
2019,6808,764.999113747
2019,6809,974.308128524
2019,6810,1124.49262753
2019,6811,1176.83582217
2019,6812,1313.54312345
2019,6813,1257.6908127
2019,6814,1192.43761796
2019,6815,1086.26292822
2019,6816,952.254248631
2019,6817,878.337494139
2019,6818,835.204026431
2019,6819,805.526726
2019,6820,797.600490481
2019,6821,791.517565548
2019,6822,814.55894787
2019,6823,880.995310282
2019,6824,866.963254251
2019,6825,775.316791983
2019,6826,599.377075204
2019,6827,514.778513307
2019,6828,495.432793031
2019,6829,406.95721511
2019,6830,492.497082294
2019,6831,590.203477194
2019,6832,708.676586268
2019,6833,931.500805475
2019,6834,1099.73658993
2019,6835,1169.93645795
2019,6836,1284.60314725
2019,6837,1231.33147132
2019,6838,1168.29024929
2019,6839,1069.12013977
2019,6840,959.996153091
2019,6841,896.033275763
2019,6842,830.042756791
2019,6843,791.517565548
2019,6844,786.909289083
2019,6845,789.674254962
2019,6846,786.171964849
2019,6847,810.468572807
2019,6848,719.68358189
2019,6849,589.817501441
2019,6850,452.448401838
2019,6851,348.85824896
2019,6852,331.536584004
2019,6853,287.387891278
2019,6854,284.095252137
2019,6855,337.69205104
2019,6856,480.79724713
2019,6857,693.009770512
2019,6858,887.77953679
2019,6859,989.958939397
2019,6860,1143.40555638
2019,6861,1112.6222696
2019,6862,1048.84372333
2019,6863,981.194224828
2019,6864,897.692255291
2019,6865,822.300852331
2019,6866,766.079879464
2019,6867,741.195186555
2019,6868,725.342715517
2019,6869,714.098520944
2019,6870,698.98337414
2019,6871,726.599509396
2019,6872,599.469147848
2019,6873,421.054177842
2019,6874,271.416980171
2019,6875,179.864243674
2019,6876,173.850009108
2019,6877,145.457952768
2019,6878,120.180739802
2019,6879,156.123456115
2019,6880,278.159123321
2019,6881,532.101605396
2019,6882,779.563650413
2019,6883,894.683530686
2019,6884,1075.2030647
2019,6885,1042.94512945
2019,6886,1003.86694503
2019,6887,928.291211015
2019,6888,848.107200532
2019,6889,806.079719176
2019,6890,752.808043246
2019,6891,741.563848672
2019,6892,738.061558559
2019,6893,735.849585856
2019,6894,752.808043246
2019,6895,840.586537088
2019,6896,866.522284232
2019,6897,809.815999784
2019,6898,643.21121641
2019,6899,544.013559719
2019,6900,527.440562196
2019,6901,421.055996563
2019,6902,465.968645552
2019,6903,560.901586714
2019,6904,692.244824309
2019,6905,932.100064935
2019,6906,1106.856889
2019,6907,1164.61225346
2019,6908,1291.23906536
2019,6909,1241.46967954
2019,6910,1172.34553258
2019,6911,1080.5486654
2019,6912,950.226606986
2019,6913,881.839784253
2019,6914,824.328493975
2019,6915,809.950671406
2019,6916,798.706476832
2019,6917,798.706476832
2019,6918,817.508244808
2019,6919,868.604829878
2019,6920,891.258100255
2019,6921,817.880412536
2019,6922,657.787315542
2019,6923,534.29262917
2019,6924,505.195788107
2019,6925,409.94580558
2019,6926,485.722874492
2019,6927,567.046963342
2019,6928,718.543956991
2019,6929,965.245241556
2019,6930,1114.82065301
2019,6931,1188.37118828
2019,6932,1295.47867971
2019,6933,1249.58024612
2019,6934,1175.47916057
2019,6935,1071.14778142
2019,6936,955.756538744
2019,6937,884.604750131
2019,6938,836.310012783
2019,6939,817.692575866
2019,6940,804.052077531
2019,6941,799.812463184
2019,6942,816.586589515
2019,6943,882.140952565
2019,6944,908.583232889
2019,6945,842.478894772
2019,6946,676.936380634
2019,6947,558.161178553
2019,6948,514.554132709
2019,6949,411.468119888
2019,6950,501.293417866
2019,6951,598.459337426
2019,6952,727.232049441
2019,6953,944.561903524
2019,6954,1121.55976903
2019,6955,1198.31397528
2019,6956,1317.59840674
2019,6957,1247.92126659
2019,6958,1177.69113328
2019,6959,1086.63159034
2019,6960,958.890166739
2019,6961,887.738378127
2019,6962,833.176384787
2019,6963,818.614231159
2019,6964,796.310173071
2019,6965,777.324074037
2019,6966,823.591169741
2019,6967,894.147844421
2019,6968,923.276984606
2019,6969,846.740436417
2019,6970,665.012299527
2019,6971,559.627201681
2019,6972,535.610275292
2019,6973,423.654947335
2019,6974,493.291734864
2019,6975,583.515497778
2019,6976,725.598555422
2019,6977,942.341193021
2019,6978,1112.8116616
2019,6979,1187.675788
2019,6980,1311.88414392
2019,6981,1251.60788777
2019,6982,1181.93074762
2019,6983,1082.57630705
2019,6984,961.47080156
2019,6985,878.337494139
2019,6986,834.282371139
2019,6987,809.213347172
2019,6988,802.208766945
2019,6989,798.337814715
2019,6990,811.97831305
2019,6991,876.921151838
2019,6992,885.572262631
2019,6993,810.011474144
2019,6994,644.144015004
2019,6995,552.531910163
2019,6996,533.837257621
2019,6997,423.45703317
2019,6998,472.5724678
2019,6999,543.772237703
2019,7000,650.489351993
2019,7001,903.658440228
2019,7002,1091.71166442
2019,7003,1188.89570003
2019,7004,1305.06389475
2019,7005,1239.4420379
2019,7006,1157.04605471
2019,7007,1071.88510565
2019,7008,975.111299895
2019,7009,890.319012947
2019,7010,833.176384787
2019,7011,799.259470008
2019,7012,786.909289083
2019,7013,781.932350502
2019,7014,776.95541192
2019,7015,807.121404439
2019,7016,709.063035806
2019,7017,539.963783579
2019,7018,388.6641044
2019,7019,292.565992971
2019,7020,258.948925106
2019,7021,238.091396464
2019,7022,231.428624501
2019,7023,292.385979224
2019,7024,400.769861124
2019,7025,660.42680282
2019,7026,883.527488953
2019,7027,1015.13875256
2019,7028,1147.09217755
2019,7029,1104.88036514
2019,7030,1035.38755605
2019,7031,972.162002957
2019,7032,883.130101663
2019,7033,806.079719176
2019,7034,759.443961355
2019,7035,733.637613153
2019,7036,714.098520944
2019,7037,709.305913421
2019,7038,709.305913421
2019,7039,714.109358076
2019,7040,587.106783372
2019,7041,354.144574674
2019,7042,214.828038776
2019,7043,144.330941888
2019,7044,134.727432817
2019,7045,115.851279535
2019,7046,84.3011811499
2019,7047,131.391838756
2019,7048,246.653829248
2019,7049,517.009788539
2019,7050,773.801528047
2019,7051,917.270050621
2019,7052,1051.60868921
2019,7053,1042.02347416
2019,7054,988.567467171
2019,7055,928.475542074
2019,7056,840.918289247
2019,7057,778.798722506
2019,7058,735.849585856
2019,7059,726.080039751
2019,7060,718.891128467
2019,7061,722.024756463
2019,7062,748.937091015
2019,7063,838.506721677
2019,7064,865.829654944
2019,7065,744.289690245
2019,7066,582.788595141
2019,7067,482.633101092
2019,7068,458.921488544
2019,7069,340.807144622
2019,7070,396.413934692
2019,7071,464.903321079
2019,7072,595.58675314
2019,7073,877.608780044
2019,7074,1088.05198454
2019,7075,1195.37103566
2019,7076,1289.02709266
2019,7077,1232.80611979
2019,7078,1175.47916057
2019,7079,1057.69161414
2019,7080,958.152842505
2019,7081,875.019535085
2019,7082,826.540466678
2019,7083,797.600490481
2019,7084,787.646613318
2019,7085,790.595910255
2019,7086,813.821623636
2019,7087,890.202509978
2019,7088,913.38648074
2019,7089,795.356872291
2019,7090,607.106908572
2019,7091,505.199093283
2019,7092,472.733659528
2019,7093,344.672607999
2019,7094,398.299253575
2019,7095,476.163563583
2019,7096,623.183119755
2019,7097,906.281755008
2019,7098,1125.03693913
2019,7099,1271.77270278
2019,7100,1316.49242039
2019,7101,1242.20700378
2019,7102,1183.22106503
2019,7103,1080.5486654
2019,7104,957.231187212
2019,7105,887.554047069
2019,7106,842.577268775
2019,7107,808.660353996
2019,7108,798.337814715
2019,7109,796.678835188
2019,7110,817.876906925
2019,7111,891.566425479
2019,7112,945.61615949
2019,7113,823.880439282
2019,7114,630.308848358
2019,7115,545.184484517
2019,7116,511.4304984
2019,7117,401.817816538
2019,7118,473.751827323
2019,7119,559.626923626
2019,7120,700.709126574
2019,7121,948.354078073
2019,7122,1121.85197772
2019,7123,1237.20074342
2019,7124,1307.64452958
2019,7125,1249.02725295
2019,7126,1186.9076862
2019,7127,1075.94038894
2019,7128,963.867105321
2019,7129,884.604750131
2019,7130,837.231668076
2019,7131,815.664934222
2019,7132,799.812463184
2019,7133,803.499084356
2019,7134,816.770920573
2019,7135,895.881262391
2019,7136,952.568037955
2019,7137,889.018377386
2019,7138,728.877055349
2019,7139,616.328837895
2019,7140,562.406644152
2019,7141,457.197745446
2019,7142,503.62996277
2019,7143,593.220524065
2019,7144,710.545385456
2019,7145,919.033115634
2019,7146,1106.97342009
2019,7147,1229.15030429
2019,7148,1307.82886063
2019,7149,1256.03183317
2019,7150,1183.95838927
2019,7151,1062.85288378
2019,7152,955.756538744
2019,7153,882.577108487
2019,7154,824.697156092
2019,7155,808.291691879
2019,7156,788.56826861
2019,7157,800.36545636
2019,7158,822.669514448
2019,7159,899.436510392
2019,7160,935.107973941
2019,7161,850.618895582
2019,7162,674.990849962
2019,7163,574.615148957
2019,7164,530.205303156
2019,7165,429.363471358
2019,7166,487.723243654
2019,7167,579.058088165
2019,7168,695.370445491
2019,7169,934.006055229
2019,7170,1093.74129603
2019,7171,1221.67184595
2019,7172,1292.16072065
2019,7173,1240.17936213
2019,7174,1158.8893653
2019,7175,1073.17542306
2019,7176,957.231187212
2019,7177,887.36971601
2019,7178,836.310012783
2019,7179,797.784821539
2019,7180,778.430060388
2019,7181,767.185865815
2019,7182,774.006114983
2019,7183,801.29411252
2019,7184,730.012116091
2019,7185,603.788183692
2019,7186,446.856296439
2019,7187,348.837999272
2019,7188,322.86184974
2019,7189,300.816979782
2019,7190,289.854522257
2019,7191,358.429074852
2019,7192,465.87013017
2019,7193,707.562295947
2019,7194,904.900932123
2019,7195,1065.24756307
2019,7196,1153.17510248
2019,7197,1114.64991124
2019,7198,1063.95887013
2019,7199,986.908487644
2019,7200,908.936449864
2019,7201,830.042756791
2019,7202,771.241149104
2019,7203,738.245889618
2019,7204,706.540947542
2019,7205,706.356616483
2019,7206,706.540947542
2019,7207,696.048219511
2019,7208,610.440827313
2019,7209,436.299894862
2019,7210,272.9938268
2019,7211,200.677136692
2019,7212,184.514444091
2019,7213,213.964311781
2019,7214,221.102117664
2019,7215,237.763252288
2019,7216,363.761729537
2019,7217,593.211254639
2019,7218,795.149626284
2019,7219,969.490350676
2019,7220,1061.19390425
2019,7221,1055.11097932
2019,7222,1029.67329323
2019,7223,985.618170234
2019,7224,919.443320203
2019,7225,822.669514448
2019,7226,769.213507459
2019,7227,739.536207028
2019,7228,722.946411756
2019,7229,716.126162588
2019,7230,718.891128467
2019,7231,751.011305114
2019,7232,744.261030315
2019,7233,651.859718172
2019,7234,564.113979745
2019,7235,497.980138522
2019,7236,476.576583268
2019,7237,483.349641455
2019,7238,419.966757919
2019,7239,530.779223871
2019,7240,716.921634388
2019,7241,982.659120536
2019,7242,1174.57497469
2019,7243,1264.64235069
2019,7244,1320.36337262
2019,7245,1273.17462162
2019,7246,1211.05505488
2019,7247,1144.88020485
2019,7248,1070.7791193
2019,7249,948.3832964
2019,7250,883.683094838
2019,7251,835.204026431
2019,7252,814.55894787
2019,7253,795.757179895
2019,7254,807.554367644
2019,7255,823.068113771
2019,7256,779.012025583
2019,7257,655.64782535
2019,7258,571.339154346
2019,7259,498.019369636
2019,7260,464.450664294
2019,7261,456.897008407
2019,7262,383.604327222
2019,7263,482.344844223
2019,7264,660.11707831
2019,7265,962.39603107
2019,7266,1178.81136821
2019,7267,1270.40408254
2019,7268,1326.26196649
2019,7269,1286.26212678
2019,7270,1227.27618803
2019,7271,1162.57598647
2019,7272,1081.65465175
2019,7273,948.014634283
2019,7274,887.738378127
2019,7275,840.918289247
2019,7276,811.240988816
2019,7277,796.310173071
2019,7278,794.282531426
2019,7279,824.088683973
2019,7280,783.284463683
2019,7281,672.964529447
2019,7282,588.366758129
2019,7283,496.649490424
2019,7284,476.13695348
2019,7285,478.115639096
2019,7286,398.766190148
2019,7287,501.882286938
2019,7288,674.140384165
2019,7289,956.659141179
2019,7290,1165.03958105
2019,7291,1256.81421785
2019,7292,1299.34963194
2019,7293,1268.93500727
2019,7294,1197.5988876
2019,7295,1142.8525632
2019,7296,1072.80676094
2019,7297,947.461641107
2019,7298,882.577108487
2019,7299,824.697156092
2019,7300,786.356295907
2019,7301,778.798722506
2019,7302,774.3747771
2019,7303,762.967507103
2019,7304,652.659050184
2019,7305,399.503101405
2019,7306,223.989203295
2019,7307,173.486676437
2019,7308,163.143993739
2019,7309,157.787999558
2019,7310,153.082685691
2019,7311,190.030345999
2019,7312,317.968418323
2019,7313,594.831584182
2019,7314,799.820410674
2019,7315,988.882302933
2019,7316,1075.94038894
2019,7317,1086.81592139
2019,7318,1065.4335186
2019,7319,1014.55814643
2019,7320,948.936289576
2019,7321,867.277630625
2019,7322,786.356295907
2019,7323,745.250469844
2019,7324,732.71595786
2019,7325,727.55468822
2019,7326,726.080039751
2019,7327,739.816960056
2019,7328,695.768881776
2019,7329,564.906732613
2019,7330,462.931151921
2019,7331,407.777781099
2019,7332,388.692620393
2019,7333,373.480151944
2019,7334,338.96725786
2019,7335,419.018533015
2019,7336,599.657421979
2019,7337,876.490397599
2019,7338,1058.11829818
2019,7339,1193.80069311
2019,7340,1265.06405504
2019,7341,1229.6724918
2019,7342,1167.92158717
2019,7343,1110.04163478
2019,7344,1031.1479417
2019,7345,932.715156421
2019,7346,854.558787582
2019,7347,804.052077531
2019,7348,771.425480162
2019,7349,757.231988652
2019,7350,750.411739484
2019,7351,747.389572348
2019,7352,682.030393227
2019,7353,463.127731774
2019,7354,314.093989133
2019,7355,260.732817306
2019,7356,228.87717088
2019,7357,225.512495703
2019,7358,227.485305046
2019,7359,264.244351287
2019,7360,436.297227313
2019,7361,706.866895665
2019,7362,900.737493151
2019,7363,1071.55755525
2019,7364,1143.03689426
2019,7365,1140.27192838
2019,7366,1099.16610232
2019,7367,1040.36449463
2019,7368,973.08365825
2019,7369,896.033275763
2019,7370,802.94609118
2019,7371,750.411739484
2019,7372,733.453282095
2019,7373,711.517886123
2019,7374,702.669995312
2019,7375,704.293295746
2019,7376,626.724858908
2019,7377,386.625975109
2019,7378,201.416519499
2019,7379,141.167773389
2019,7380,132.33225365
2019,7381,158.81996919
2019,7382,172.969046902
2019,7383,194.113470255
2019,7384,349.53244338
2019,7385,606.519416591
2019,7386,784.528327287
2019,7387,979.59534463
2019,7388,1055.11097932
2019,7389,1057.13862096
2019,7390,1058.61326943
2019,7391,1016.0327949
2019,7392,936.586108651
2019,7393,849.397517942
2019,7394,785.065978497
2019,7395,744.328814551
2019,7396,720.918770111
2019,7397,716.863486822
2019,7398,719.81278376
2019,7399,757.989812514
2019,7400,756.350145603
2019,7401,628.018278771
2019,7402,539.633428148
2019,7403,472.528866238
2019,7404,464.346094936
2019,7405,464.690389951
2019,7406,389.643847398
2019,7407,501.168517569
2019,7408,712.370686259
2019,7409,1005.37377088
2019,7410,1178.70279389
2019,7411,1291.12987252
2019,7412,1321.10069685
2019,7413,1279.99487079
2019,7414,1224.51122215
2019,7415,1157.96771001
2019,7416,1094.00483268
2019,7417,959.996153091
2019,7418,881.655453194
2019,7419,841.655613482
2019,7420,807.923029761
2019,7421,802.393098004
2019,7422,804.052077531
2019,7423,811.918913498
2019,7424,795.869749879
2019,7425,665.127996179
2019,7426,572.840603533
2019,7427,504.645962627
2019,7428,465.713034465
2019,7429,453.85109579
2019,7430,398.758992477
2019,7431,517.405333161
2019,7432,722.137261471
2019,7433,999.674571977
2019,7434,1182.90502033
2019,7435,1300.26414579
2019,7436,1326.44629755
2019,7437,1296.21600394
2019,7438,1223.58956686
2019,7439,1172.52986364
2019,7440,1093.4518395
2019,7441,969.397037079
2019,7442,880.549466842
2019,7443,818.614231159
2019,7444,799.259470008
2019,7445,804.23640859
2019,7446,804.420739648
2019,7447,812.426818118
2019,7448,807.948671582
2019,7449,690.314475927
2019,7450,595.716167553
2019,7451,515.384857979
2019,7452,481.107590972
2019,7453,478.872678837
2019,7454,400.260357319
2019,7455,511.926425556
2019,7456,713.188522013
2019,7457,1002.0349155
2019,7458,1202.55952213
2019,7459,1320.54689144
2019,7460,1336.21584366
2019,7461,1293.45103806
2019,7462,1235.01809249
2019,7463,1177.69113328
2019,7464,1091.2398668
2019,7465,965.157422731
2019,7466,893.636972002
2019,7467,842.945930892
2019,7468,820.088879628
2019,7469,798.337814715
2019,7470,794.282531426
2019,7471,814.047038296
2019,7472,811.548336476
2019,7473,687.593199048
2019,7474,586.751298913
2019,7475,515.196662541
2019,7476,475.523161197
2019,7477,466.290810277
2019,7478,397.3040314
2019,7479,502.046986835
2019,7480,714.368974922
2019,7481,992.846984564
2019,7482,1179.55614315
2019,7483,1309.87467766
2019,7484,1327.92094602
2019,7485,1300.27128723
2019,7486,1232.80611979
2019,7487,1176.21648481
2019,7488,1097.69145385
2019,7489,963.314112145
2019,7490,883.683094838
2019,7491,843.314593009
2019,7492,818.614231159
2019,7493,809.766340347
2019,7494,801.471442711
2019,7495,830.963571733
2019,7496,837.040773612
2019,7497,717.632469993
2019,7498,605.820742879
2019,7499,534.704389876
2019,7500,502.641391707
2019,7501,494.171094523
2019,7502,433.393294159
2019,7503,546.745620593
2019,7504,755.948069858
2019,7505,1014.50249907
2019,7506,1181.36159096
2019,7507,1302.91123726
2019,7508,1317.59840674
2019,7509,1287.92110631
2019,7510,1222.85224263
2019,7511,1161.101338
2019,7512,1088.47490092
2019,7513,974.189644602
2019,7514,888.844364479
2019,7515,841.471282423
2019,7516,816.770920573
2019,7517,796.310173071
2019,7518,792.254889782
2019,7519,787.384707329
2019,7520,741.07704983
2019,7521,534.01515576
2019,7522,360.249961355
2019,7523,302.4393305
2019,7524,265.071843349
2019,7525,259.194614475
2019,7526,260.631037775
2019,7527,308.063053807
2019,7528,480.010520124
2019,7529,761.495433093
2019,7530,943.976486122
2019,7531,1143.87150893
2019,7532,1191.14730055
2019,7533,1159.99535165
2019,7534,1116.49322183
2019,7535,1041.10181887
2019,7536,1008.29089044
2019,7537,911.885746801
2019,7538,836.863005959
2019,7539,777.508405096
2019,7540,737.877227501
2019,7541,728.84500563
2019,7542,725.158384458
2019,7543,727.720787672
2019,7544,663.747735592
2019,7545,432.438998736
2019,7546,224.955334804
2019,7547,142.96854459
2019,7548,146.058055674
2019,7549,169.761677147
2019,7550,192.783262713
2019,7551,224.896478984
2019,7552,409.649635255
2019,7553,675.573526773
2019,7554,844.047796736
2019,7555,1039.00928882
2019,7556,1086.26292822
2019,7557,1088.47490092
2019,7558,1077.78369952
2019,7559,1043.12946051
2019,7560,978.429258949
2019,7561,877.784500964
2019,7562,806.079719176
2019,7563,771.978473338
2019,7564,748.937091015
2019,7565,738.245889618
2019,7566,737.508565383
2019,7567,764.147931897
2019,7568,805.361766881
2019,7569,726.45732129
2019,7570,637.078588723
2019,7571,557.361152683
2019,7572,519.241049374
2019,7573,514.494705042
2019,7574,462.982719805
2019,7575,596.63835084
2019,7576,813.141928255
2019,7577,1065.21144059
2019,7578,1219.29043741
2019,7579,1338.32495272
2019,7580,1350.40933517
2019,7581,1320.17904156
2019,7582,1254.5571847
2019,7583,1198.88920501
2019,7584,1108.01399313
2019,7585,985.249508117
2019,7586,903.222187048
2019,7587,849.581849001
2019,7588,828.199446205
2019,7589,820.273210686
2019,7590,816.033596339
2019,7591,825.926533821
2019,7592,864.413574959
2019,7593,811.998950427
2019,7594,719.397674829
2019,7595,618.142742364
2019,7596,573.256328701
2019,7597,568.52241786
2019,7598,519.533545398
2019,7599,636.086853059
2019,7600,852.772184248
2019,7601,1079.19130739
2019,7602,1229.51574248
2019,7603,1342.43086965
2019,7604,1355.38627375
2019,7605,1333.81953989
2019,7606,1277.96722914
2019,7607,1220.82460098
2019,7608,1133.82034133
2019,7609,1005.52592456
2019,7610,913.913388446
2019,7611,859.167064047
2019,7612,836.310012783
2019,7613,825.250149268
2019,7614,816.770920573
2019,7615,830.821192741
2019,7616,842.093356481
2019,7617,765.555917898
2019,7618,646.775399015
2019,7619,555.877341598
2019,7620,514.80329285
2019,7621,504.116961778
2019,7622,442.268713582
2019,7623,557.758658621
2019,7624,770.124588742
2019,7625,1049.52609997
2019,7626,1221.48415039
2019,7627,1358.65516741
2019,7628,1379.71797348
2019,7629,1349.30334881
2019,7630,1293.63536912
2019,7631,1229.6724918
2019,7632,1136.03231404
2019,7633,1012.8991669
2019,7634,925.710576195
2019,7635,871.701576031
2019,7636,839.627971837
2019,7637,830.595749967
2019,7638,833.176384787
2019,7639,844.149991802
2019,7640,876.717489599
2019,7641,767.800152058
2019,7642,649.385608642
2019,7643,568.928917725
2019,7644,522.656967433
2019,7645,509.660279837
2019,7646,427.7363847
2019,7647,541.63915514
2019,7648,757.454361256
2019,7649,1040.16540301
2019,7650,1218.32993842
2019,7651,1358.12116185
2019,7652,1379.90230454
2019,7653,1351.33099046
2019,7654,1290.50174113
2019,7655,1236.49274096
2019,7656,1143.40555638
2019,7657,1015.11113961
2019,7658,933.452480655
2019,7659,872.070238148
2019,7660,849.028855825
2019,7661,835.941350666
2019,7662,833.545046904
2019,7663,853.461482801
2019,7664,871.04529131
2019,7665,796.216544291
2019,7666,711.967044827
2019,7667,574.407206804
2019,7668,533.010312386
2019,7669,519.986180524
2019,7670,471.167859212
2019,7671,581.602031758
2019,7672,804.425320081
2019,7673,1066.49699395
2019,7674,1227.24591036
2019,7675,1375.81377887
2019,7676,1372.5290622
2019,7677,1350.96232834
2019,7678,1289.76441689
2019,7679,1235.75541673
2019,7680,1151.3317919
2019,7681,1028.56730688
2019,7682,929.950190542
2019,7683,871.148582855
2019,7684,849.397517942
2019,7685,832.070398436
2019,7686,810.68799564
2019,7687,814.47507185
2019,7688,786.87674029
2019,7689,621.627896812
2019,7690,442.415272135
2019,7691,375.460899226
2019,7692,331.681059233
2019,7693,335.539687338
2019,7694,340.869664923
2019,7695,398.048656214
2019,7696,578.660550751
2019,7697,835.700281952
2019,7698,1000.88821077
2019,7699,1221.35068098
2019,7700,1259.53412329
2019,7701,1247.36827342
2019,7702,1215.47900028
2019,7703,1167.36859399
2019,7704,1095.66381221
2019,7705,979.535245301
2019,7706,883.867425897
2019,7707,811.240988816
2019,7708,784.512985322
2019,7709,757.047657593
2019,7710,753.729698539
2019,7711,749.647502072
2019,7712,727.890857774
2019,7713,512.677432173
2019,7714,294.614333873
2019,7715,220.531680097
2019,7716,211.546777405
2019,7717,241.691008222
2019,7718,264.899195962
2019,7719,325.159504002
2019,7720,518.597591215
2019,7721,761.451112921
2019,7722,906.73732928
2019,7723,1106.45784912
2019,7724,1186.53902409
2019,7725,1198.5205429
2019,7726,1181.37775445
2019,7727,1150.22580555
2019,7728,1070.7791193
2019,7729,967.369395434
2019,7730,878.706156257
2019,7731,818.245569042
2019,7732,797.416159422
2019,7733,781.748019443
2019,7734,774.006114983
2019,7735,806.745041678
2019,7736,865.041959388
2019,7737,813.757122919
2019,7738,695.896213132
2019,7739,637.038039573
2019,7740,615.718778968
2019,7741,620.861870137
2019,7742,574.802688472
2019,7743,688.653172686
2019,7744,932.457715311
2019,7745,1205.7599194
2019,7746,1364.5535895
2019,7747,1445.7100607
2019,7748,1449.02645151
2019,7749,1421.9297859
2019,7750,1363.12817821
2019,7751,1296.21600394
2019,7752,1200.91684666
2019,7753,1071.70077459
2019,7754,969.397037079
2019,7755,908.19912563
2019,7756,873.729217675
2019,7757,863.591009453
2019,7758,864.881326863
2019,7759,863.261890808
2019,7760,894.612306887
2019,7761,845.390566236
2019,7762,723.413939546
2019,7763,658.946216197
2019,7764,623.86062917
2019,7765,628.550007566
