sit,,Mid
Production per timestep [MWh],,Gas plant
stf,t,
2019,1156,14580.1586982
2019,1157,14242.5897836
2019,1158,13487.3834263
2019,1159,13842.247143
2019,1160,12057.3310804
2019,1161,11754.1299935
2019,1162,11038.8272508
2019,1163,10831.8468897
2019,1164,9895.45597393
2019,1165,8958.58370372
2019,1166,9214.53893353
2019,1167,10608.0715849
2019,1168,13007.6984143
2019,1169,16290.1395972
2019,1170,18212.7076824
2019,1171,18013.8174585
2019,1172,17242.5973956
2019,1173,17040.1841564
2019,1174,17380.635538
2019,1175,16420.7740228
2019,1176,15411.2700202
2019,1177,14699.6209422
2019,1178,14428.0284948
2019,1179,14521.8688097
2019,1180,14884.098831
2019,1181,15487.1749849
2019,1182,16685.0001657
2019,1183,18271.9583932
2019,1184,18591.0527013
2019,1185,18768.1477271
2019,1186,18645.306061
2019,1187,18636.9067993
2019,1188,17699.4040835
2019,1189,16622.0188981
2019,1190,16401.0506537
2019,1191,16997.655698
2019,1192,17806.5713106
2019,1193,19501.884786
2019,1194,21111.1884006
2019,1195,20829.3471816
2019,1196,19701.0214832
2019,1197,19006.0266591
2019,1198,18831.1569936
2019,1199,17597.7813863
2019,1200,16283.3764286
2019,1201,15663.966295
2019,1202,15409.0281014
2019,1203,15547.0662439
2019,1204,15948.3697069
2019,1205,16703.2557901
2019,1206,18397.5058453
2019,1207,20077.6638396
2019,1208,18491.7615957
2019,1209,17823.2132637
2019,1210,17002.2313221
2019,1211,16552.7941413
2019,1212,15845.0341662
2019,1213,15161.8950329
2019,1214,15282.3800661
2019,1215,16196.1624646
2019,1216,17646.7232078
2019,1217,20326.4101022
2019,1218,22167.1321496
2019,1219,21908.6709408
2019,1220,20572.8076175
2019,1221,19765.3965798
2019,1222,19370.178325
2019,1223,17871.2954784
2019,1224,16623.5075361
2019,1225,15976.8741029
2019,1226,15768.3756556
2019,1227,15989.0445192
2019,1228,16455.6839011
2019,1229,17286.7952231
2019,1230,19171.6083752
2019,1231,20999.7330095
2019,1232,18972.202387
2019,1233,18095.6001189
2019,1234,17195.2345161
2019,1235,16773.102729
2019,1236,16055.9505906
2019,1237,15949.2670707
2019,1238,16551.2659761
2019,1239,17770.8921007
2019,1240,19428.3959108
2019,1241,21834.5280659
2019,1242,23250.9397464
2019,1243,22564.5923232
2019,1244,21208.2314567
2019,1245,20240.6833628
2019,1246,19606.54062
2019,1247,17952.645103
2019,1248,16716.3870287
2019,1249,15945.1669657
2019,1250,15642.8282035
2019,1251,15810.6518385
2019,1252,16297.1482154
2019,1253,17050.432928
2019,1254,19094.4223141
2019,1255,20927.3510601
2019,1256,19445.0256305
2019,1257,18477.044164
2019,1258,17717.8052359
2019,1259,17294.3238647
2019,1260,16537.1181012
2019,1261,16651.312616
2019,1262,16897.5185907
2019,1263,17806.2187774
2019,1264,18802.5234424
2019,1265,20999.8870116
2019,1266,22719.6049937
2019,1267,22435.84213
2019,1268,21167.2363703
2019,1269,20149.0849666
2019,1270,19476.8296045
2019,1271,17897.2376815
2019,1272,16678.9149575
2019,1273,16033.2423467
2019,1274,15778.9447014
2019,1275,15954.7751891
2019,1276,16381.7005811
2019,1277,17137.2272125
2019,1278,19132.8552076
2019,1279,20930.8740753
2019,1280,19550.33699
2019,1281,19079.9199325
2019,1282,18226.8302995
2019,1283,17866.5043067
2019,1284,17073.2605312
2019,1285,16391.5578068
2019,1286,16618.7785002
2019,1287,17442.3456847
2019,1288,18544.2540927
2019,1289,20656.0346291
2019,1290,22409.8999269
2019,1291,21984.8961796
2019,1292,20559.996653
2019,1293,19648.8168029
2019,1294,19327.2615939
2019,1295,17915.1730318
2019,1296,16760.5848562
2019,1297,15983.9201334
2019,1298,15618.8076451
2019,1299,15556.6744673
2019,1300,15737.3090667
2019,1301,15799.7625187
2019,1302,15924.9896967
2019,1303,16822.3977599
2019,1304,16042.774657
2019,1305,15920.3708624
2019,1306,15719.4798107
2019,1307,15779.6277877
2019,1308,15486.3036365
2019,1309,15382.370134
2019,1310,15472.9880517
2019,1311,16057.0880108
2019,1312,17004.8046122
2019,1313,18458.3222945
2019,1314,20052.3621847
2019,1315,19702.6228538
2019,1316,18378.6096727
2019,1317,17579.846036
2019,1318,17640.6981174
2019,1319,16467.5340433
2019,1320,15245.0477558
2019,1321,14512.9011346
2019,1322,14061.3146359
2019,1323,13891.5693563
2019,1324,13983.4880266
2019,1325,13635.6703404
2019,1326,13044.1240546
2019,1327,13451.5127257
2019,1328,13973.3388125
2019,1329,14746.5390869
2019,1330,15062.9577814
2019,1331,15657.4752008
2019,1332,15367.2992084
2019,1333,14614.7886621
2019,1334,14333.5459137
2019,1335,14581.0662517
2019,1336,15095.0066916
2019,1337,16544.663361
2019,1338,18494.9438914
2019,1339,18471.8094394
2019,1340,17537.5698532
2019,1341,17128.9000856
2019,1342,17286.474949
2019,1343,16269.2843676
2019,1344,15266.8263954
2019,1345,14711.1508102
2019,1346,14493.6846878
2019,1347,14632.0431044
2019,1348,15092.9175523
2019,1349,15823.1425289
2019,1350,17999.4051234
2019,1351,19766.6776763
2019,1352,20359.1694093
2019,1353,20381.1309804
2019,1354,20540.5318949
2019,1355,20869.6537952
2019,1356,20578.5284105
2019,1357,20308.2750948
2019,1358,20056.2125113
2019,1359,20105.7315052
2019,1360,20051.4418146
2019,1361,20858.7585108
2019,1362,22160.0861191
2019,1363,21861.2703722
2019,1364,20714.6890493
2019,1365,19781.0900114
2019,1366,19364.7336651
2019,1367,17849.5168388
2019,1368,16627.0305513
2019,1369,15913.4598286
2019,1370,15642.1876553
2019,1371,15825.0641736
2019,1372,16222.2040731
2019,1373,17022.5690803
2019,1374,19237.9051165
2019,1375,21091.6516798
2019,1376,21442.9864027
2019,1377,20969.2241419
2019,1378,20824.4221002
2019,1379,20895.7620129
2019,1380,20563.3069353
2019,1381,20467.6457214
2019,1382,20411.2791511
2019,1383,20629.9357026
2019,1384,20759.5687905
2019,1385,21740.5350876
2019,1386,23113.221878
2019,1387,22730.8145876
2019,1388,21337.6221982
2019,1389,20321.7127133
2019,1390,19781.7305596
2019,1391,17963.5344228
2019,1392,16702.2949677
2019,1393,16180.8887126
2019,1394,15780.2257978
2019,1395,15881.7526915
2019,1396,16343.2676876
2019,1397,17224.3417711
2019,1398,19473.9471375
2019,1399,21099.8935583
2019,1400,21547.5124029
2019,1401,21288.995615
2019,1402,21237.2515562
2019,1403,21133.7778522
2019,1404,20671.1680986
2019,1405,20482.4166926
2019,1406,20203.8107885
2019,1407,20370.7565501
2019,1408,20668.1320138
2019,1409,21362.3415601
2019,1410,22772.7704964
2019,1411,22633.1309833
2019,1412,21320.007122
2019,1413,20452.3845512
2019,1414,19641.7707724
2019,1415,17787.7039351
2019,1416,16822.3977599
2019,1417,16143.0963673
2019,1418,15926.2707931
2019,1419,16255.8328549
2019,1420,16668.0256377
2019,1421,17408.8196599
2019,1422,19469.783574
2019,1423,20642.4164662
2019,1424,21413.0650212
2019,1425,21174.6968243
2019,1426,21278.8935922
2019,1427,21477.2774833
2019,1428,21225.7918288
2019,1429,21176.187495
2019,1430,20946.8310754
2019,1431,20926.6927353
2019,1432,20878.4580608
2019,1433,21388.2679495
2019,1434,22745.8674709
2019,1435,22769.8880294
2019,1436,21650.209732
2019,1437,20754.7233134
2019,1438,20161.2553829
2019,1439,18606.0042925
2019,1440,17568.6364421
2019,1441,16913.9961561
2019,1442,16627.0305513
2019,1443,16832.0059833
2019,1444,17056.1978621
2019,1445,17804.678463
2019,1446,19919.448428
2019,1447,21145.0867188
2019,1448,21261.5292468
2019,1449,20851.0810665
2019,1450,20603.9083889
2019,1451,20445.7641425
2019,1452,19889.9940839
2019,1453,18610.4640279
2019,1454,18320.0362355
2019,1455,18841.9832608
2019,1456,19415.5111477
2019,1457,20628.008893
2019,1458,22286.2741195
2019,1459,22132.5425455
2019,1460,20599.710643
2019,1461,19554.3359397
2019,1462,19158.7974107
2019,1463,17862.0075292
2019,1464,16723.7533333
2019,1465,16050.2168747
2019,1466,15589.982975
2019,1467,15371.5560302
2019,1468,15283.8009234
2019,1469,15212.7000704
2019,1470,15201.1702024
2019,1471,15579.3245789
2019,1472,16840.9361945
2019,1473,17356.9880797
2019,1474,17540.1201481
2019,1475,17478.5739891
2019,1476,16797.9961498
2019,1477,16088.4904357
2019,1478,15526.5077344
2019,1479,15886.6863429
2019,1480,16448.938967
2019,1481,17664.635287
2019,1482,19139.2956275
2019,1483,18966.9532173
2019,1484,17657.6726454
2019,1485,16973.8874152
2019,1486,17143.6326948
2019,1487,16097.2971692
2019,1488,14962.8862627
2019,1489,14158.357692
2019,1490,13754.171762
2019,1491,13721.5038025
2019,1492,13842.247143
2019,1493,13578.9818225
2019,1494,12795.5913433
2019,1495,12062.354137
2019,1496,11684.8232652
2019,1497,11133.6023545
2019,1498,10519.4802327
2019,1499,10447.3263495
2019,1500,9609.03824519
2019,1501,8796.58499537
2019,1502,8714.18788668
2019,1503,9501.93780161
2019,1504,11087.1158197
2019,1505,14158.7157645
2019,1506,17668.5083285
2019,1507,18156.0191645
2019,1508,17248.6826037
2019,1509,16889.9755977
2019,1510,17164.4505121
2019,1511,16022.3530269
2019,1512,15129.4288012
2019,1513,14626.5984445
2019,1514,14426.1068501
2019,1515,14678.4828507
2019,1516,15236.4003548
2019,1517,16430.3822462
2019,1518,19059.1921617
2019,1519,19992.2701823
2019,1520,20085.0481029
2019,1521,19686.8730384
2019,1522,19452.9087125
2019,1523,19672.6233737
2019,1524,19470.0956099
2019,1525,19666.5085912
2019,1526,19860.5131653
2019,1527,20098.1922868
2019,1528,19976.6168121
2019,1529,20741.8635969
2019,1530,22441.9426786
2019,1531,22773.4110446
2019,1532,21277.410665
2019,1533,20293.2083173
2019,1534,19551.4534727
2019,1535,17854.6412246
2019,1536,16655.2146732
2019,1537,15985.5215039
2019,1538,15768.3756556
2019,1539,15986.1620522
2019,1540,16390.9885304
2019,1541,17350.8500456
2019,1542,19481.6337162
2019,1543,20014.4461765
2019,1544,19631.6554598
2019,1545,18716.3460618
2019,1546,17798.5429443
2019,1547,17856.4319573
2019,1548,17416.603934
2019,1549,17726.6442876
2019,1550,17946.4770594
2019,1551,18405.7041698
2019,1552,19203.4048129
2019,1553,20717.4312239
2019,1554,22681.9035874
2019,1555,22693.9830647
2019,1556,21287.0188884
2019,1557,20127.6266011
2019,1558,19344.8766701
2019,1559,17729.0937725
2019,1560,16385.8641446
2019,1561,15624.8928532
2019,1562,15199.2485577
2019,1563,15368.6735632
2019,1564,15882.3932397
2019,1565,16814.070633
2019,1566,19147.5878168
2019,1567,19934.9304594
2019,1568,20598.5779299
2019,1569,19802.501379
2019,1570,19120.2029232
2019,1571,18929.5690785
2019,1572,18432.6889696
2019,1573,18058.0381326
2019,1574,18103.8656661
2019,1575,18662.7303459
2019,1576,19281.3827659
2019,1577,20428.0063023
2019,1578,22191.152708
2019,1579,22499.8969525
2019,1580,21156.3470505
2019,1581,20109.3709767
2019,1582,19450.5671272
2019,1583,17743.5061075
2019,1584,16453.7622564
2019,1585,15624.8928532
2019,1586,15413.1916649
2019,1587,15678.37863
2019,1588,16138.6125297
2019,1589,16914.6367043
2019,1590,19009.5496743
2019,1591,19894.2057485
2019,1592,19828.5007369
2019,1593,18780.8758769
2019,1594,17865.0595956
2019,1595,17520.8007556
2019,1596,17430.2521037
2019,1597,17070.9411565
2019,1598,17341.9727895
2019,1599,18105.7289945
2019,1600,18729.571892
2019,1601,19945.8837285
2019,1602,21922.4785798
2019,1603,22340.4004445
2019,1604,20952.3324408
2019,1605,19895.1075954
2019,1606,19190.1842738
2019,1607,17567.0350715
2019,1608,16298.4293119
2019,1609,15639.9457365
2019,1610,15470.8410051
2019,1611,15744.0348231
2019,1612,16136.3706109
2019,1613,16962.3575471
2019,1614,19040.2959891
2019,1615,19200.2249685
2019,1616,18617.0777561
2019,1617,17342.8223975
2019,1618,16515.0439423
2019,1619,16311.5231571
2019,1620,16328.0695247
2019,1621,17019.4213452
2019,1622,17477.9656376
2019,1623,18049.4062704
2019,1624,18691.7936435
2019,1625,20138.1324518
2019,1626,21780.1343634
2019,1627,21650.8502802
2019,1628,20204.8126622
2019,1629,19295.2341827
2019,1630,18746.924902
2019,1631,17388.6423909
2019,1632,16170.9602151
2019,1633,15394.9360404
2019,1634,15053.8441106
2019,1635,15085.2309736
2019,1636,15208.536507
2019,1637,15169.4630652
2019,1638,14975.0566789
2019,1639,15103.4794186
2019,1640,15815.5273603
2019,1641,15683.4639135
2019,1642,15347.3938354
2019,1643,15022.6959966
2019,1644,13959.8800982
2019,1645,12884.5592266
2019,1646,12425.4342905
2019,1647,12938.0003141
2019,1648,14062.9133544
2019,1649,16007.7382777
2019,1650,18543.4760616
2019,1651,19039.6554409
2019,1652,17843.4316306
2019,1653,17192.9549081
2019,1654,17234.5905427
2019,1655,16135.4097886
2019,1656,15056.7265776
2019,1657,14279.7415807
2019,1658,13955.6241788
2019,1659,13945.3754072
2019,1660,13984.4488489
2019,1661,13713.8172238
2019,1662,12925.9429071
2019,1663,11314.6315498
2019,1664,11062.2372342
2019,1665,10267.0762505
2019,1666,9458.15229558
2019,1667,9334.09909199
2019,1668,8706.352134
2019,1669,8083.72757811
2019,1670,7974.8700318
2019,1671,8673.9505427
2019,1672,10312.4196257
2019,1673,13148.2503671
2019,1674,16935.2697578
2019,1675,18082.9966668
2019,1676,17177.2614766
2019,1677,16727.5966226
2019,1678,16794.8541863
2019,1679,15559.8772084
2019,1680,14548.7718352
2019,1681,13996.9395393
2019,1682,13812.7819246
2019,1683,14102.6299964
2019,1684,14752.1458966
2019,1685,16016.2678187
2019,1686,18429.2129824
2019,1687,18210.2976346
2019,1688,17258.2247708
2019,1689,15669.4129169
2019,1690,14590.3830916
2019,1691,14034.8793506
2019,1692,13396.4868475
2019,1693,13285.6227672
2019,1694,13678.8105026
2019,1695,14646.4069617
2019,1696,15842.3776904
2019,1697,18035.1413713
2019,1698,21286.1598206
2019,1699,22208.4475101
2019,1700,20930.8740753
2019,1701,19699.0998386
2019,1702,18690.2363841
2019,1703,17041.1449788
2019,1704,15854.2091178
2019,1705,15113.4150955
2019,1706,14967.0498261
2019,1707,15184.5159485
2019,1708,15824.1033512
2019,1709,16870.7591509
2019,1710,18945.1745777
2019,1711,18646.0496571
2019,1712,17798.1832451
2019,1713,16244.6665804
2019,1714,15052.9964726
2019,1715,14506.4351028
2019,1716,13927.0018096
2019,1717,13827.6295069
2019,1718,14144.189697
2019,1719,15017.7526093
2019,1720,16254.7244
2019,1721,18486.6264474
2019,1722,21579.2504749
2019,1723,22337.8382516
2019,1724,20996.5302684
2019,1725,19721.1987523
2019,1726,18625.5410134
2019,1727,16951.1479532
2019,1728,15765.1729145
2019,1729,15160.4953901
2019,1730,14913.2437752
2019,1731,15179.3915627
2019,1732,15875.9877574
2019,1733,16907.910948
2019,1734,18803.9336941
2019,1735,18759.3319875
2019,1736,18344.129795
2019,1737,16695.3717215
2019,1738,15403.1108046
2019,1739,14668.5869356
2019,1740,14061.5382381
2019,1741,13591.9846179
2019,1742,13971.6881725
2019,1743,14919.7260426
2019,1744,16294.7233483
2019,1745,18437.1450431
2019,1746,21397.6827068
2019,1747,22202.6825761
2019,1748,20929.913253
2019,1749,19784.2927525
2019,1750,18788.5605367
2019,1751,17113.8472023
2019,1752,16009.5420624
2019,1753,15342.7313601
2019,1754,15104.7676945
2019,1755,15428.5648223
2019,1756,15930.1140825
2019,1757,16816.6328259
2019,1758,18839.8043947
2019,1759,18537.7786869
2019,1760,17564.6001479
2019,1761,15864.0641207
2019,1762,14681.6594953
2019,1763,14157.0462042
2019,1764,13680.6762675
2019,1765,13329.027005
2019,1766,13672.021476
2019,1767,14480.8981935
2019,1768,15599.1310766
2019,1769,17969.7631031
2019,1770,21228.0990147
2019,1771,22234.0694391
2019,1772,20871.6233645
2019,1773,19643.372143
2019,1774,18707.5311862
2019,1775,17142.9921466
2019,1776,15905.1327017
2019,1777,15293.0888727
2019,1778,15106.6893392
2019,1779,15362.268081
2019,1780,15925.3099708
2019,1781,16967.1616588
2019,1782,18907.3822324
2019,1783,18706.874653
2019,1784,17870.6779853
2019,1785,16198.5468379
2019,1786,14962.7611075
2019,1787,14315.7459995
2019,1788,13969.0857708
2019,1789,13553.2483998
2019,1790,13838.3680114
2019,1791,14739.6200363
2019,1792,16203.394853
2019,1793,18471.3427001
2019,1794,21153.0674332
2019,1795,21718.428118
2019,1796,20385.1269876
2019,1797,19479.3917974
2019,1798,19119.723969
2019,1799,17869.0535596
2019,1800,16886.4525824
2019,1801,16185.3725501
2019,1802,15746.597016
2019,1803,15810.0112903
2019,1804,15905.1327017
2019,1805,15775.7419602
2019,1806,15804.2463562
2019,1807,15691.5934366
2019,1808,16384.6484642
2019,1809,16596.0827876
2019,1810,16584.0959959
2019,1811,16989.4288374
2019,1812,16591.27998
2019,1813,15931.92775
2019,1814,15868.769428
2019,1815,16373.6969759
2019,1816,17049.0307384
2019,1817,17919.5458403
2019,1818,19209.620769
2019,1819,19239.186213
2019,1820,17966.737164
2019,1821,17272.382888
2019,1822,17270.1409692
2019,1823,16250.0679209
2019,1824,15336.9664261
2019,1825,14731.6483534
2019,1826,14491.442769
2019,1827,14571.1910231
2019,1828,14882.1771863
2019,1829,14773.9245363
2019,1830,14274.6171949
2019,1831,14158.4275157
2019,1832,14769.8341189
2019,1833,15147.6935247
2019,1834,15234.9511564
2019,1835,15547.7620604
2019,1836,14880.3270941
2019,1837,13685.5285267
2019,1838,13751.8272593
2019,1839,14144.4595517
2019,1840,14967.5096192
2019,1841,16308.7648878
2019,1842,18083.5673865
2019,1843,19017.8768012
2019,1844,18254.0230429
2019,1845,18017.981022
2019,1846,18250.8203018
2019,1847,17254.4475377
2019,1848,16479.3841854
2019,1849,16033.2423467
2019,1850,15904.8124276
2019,1851,15910.2570875
2019,1852,16132.5273216
2019,1853,16922.0030089
2019,1854,18949.9786894
2019,1855,19952.4127078
2019,1856,20363.7351142
2019,1857,19908.4650793
2019,1858,19686.188771
2019,1859,19702.0285255
2019,1860,19323.1294924
2019,1861,19090.4824017
2019,1862,19127.6611933
2019,1863,19334.340764
2019,1864,19427.3229468
2019,1865,20123.030046
2019,1866,21568.9354221
2019,1867,22415.985135
2019,1868,21219.7613248
2019,1869,20220.1858196
2019,1870,19534.7992188
2019,1871,17924.4609811
2019,1872,16818.2341965
2019,1873,16117.7947124
2019,1874,15829.227737
2019,1875,16026.8368644
2019,1876,16377.5370176
2019,1877,17169.5748979
2019,1878,18883.6819481
2019,1879,19635.0810351
2019,1880,19874.5308316
2019,1881,19384.6753555
2019,1882,19216.8349571
2019,1883,19314.1025362
2019,1884,18860.7185498
2019,1885,18873.4594353
2019,1886,18720.7887837
2019,1887,18650.1475794
2019,1888,18984.684302
2019,1889,19944.0404406
2019,1890,21633.1057632
2019,1891,22578.6843842
2019,1892,21382.4605739
2019,1893,20300.2543477
2019,1894,19571.9510159
2019,1895,18014.4580067
2019,1896,16922.9638313
2019,1897,16202.9876263
2019,1898,15965.664509
2019,1899,16091.5322352
2019,1900,16603.9708152
2019,1901,17525.0791628
2019,1902,19352.5632488
2019,1903,20376.4556178
2019,1904,20592.2860103
2019,1905,19894.0338245
2019,1906,19523.5116241
2019,1907,19463.7675544
2019,1908,18935.3482178
2019,1909,18202.2846625
2019,1910,18568.0303568
2019,1911,19061.2968944
2019,1912,19610.6282406
2019,1913,20702.6265784
2019,1914,22097.5078144
2019,1915,22616.1564554
2019,1916,21442.6721071
2019,1917,20501.0662163
2019,1918,19791.9793312
2019,1919,18322.8819771
2019,1920,17270.4612433
2019,1921,16544.7201044
2019,1922,16315.4038398
2019,1923,16359.9219415
2019,1924,16667.7053636
2019,1925,17314.6590709
2019,1926,19227.976619
2019,1927,20777.9396681
2019,1928,21307.5378991
