Production per timestep in MWh, Photovoltaics_Mid,converter_Pump_storage_Mid,Gas_plant_Mid,Photovoltaics_South,converter_Pump_storage_South,Gas_plant_South,Photovoltaics_North,converter_Pump_storage_North,Gas_plant_North,Pump_storage_Mid,Pump_storage_South,Pump_storage_North
2019-10-22 10:00:00,11059.90,0.00,57179.63,3080.50,0.00,2913.94,397.01,0.00,13556.28,0.00,0.00,0.00
2019-10-22 11:00:00,14307.92,0.00,52980.39,3656.86,0.00,2413.17,527.06,0.00,13290.45,0.00,0.00,0.00
2019-10-22 12:00:00,16341.05,0.00,50274.68,3884.17,0.00,2294.61,587.15,0.00,13108.07,0.00,0.00,0.00
2019-10-22 13:00:00,17125.50,0.00,48591.86,3996.40,0.00,1704.04,540.85,0.00,13049.35,0.00,0.00,0.00
2019-10-22 14:00:00,15956.79,0.00,48911.21,3928.51,0.00,1982.07,394.06,0.00,13215.64,0.00,0.00,0.00
2019-10-22 15:00:00,13314.96,0.00,50356.81,3654.26,0.00,2324.52,212.79,0.00,13255.11,0.00,0.00,0.00
2019-10-22 16:00:00,9350.97,0.00,54651.33,2950.15,0.00,2977.93,111.32,0.00,13797.71,0.00,0.00,0.00
2019-10-22 17:00:00,6636.18,0.00,61099.87,1464.47,0.00,4388.04,76.84,0.00,14305.58,0.00,0.00,0.00
2019-10-22 18:00:00,0.00,0.00,69299.31,267.55,0.00,5440.26,0.00,0.00,14219.63,0.00,0.00,0.00
2019-10-22 19:00:00,0.00,0.00,65242.72,7.45,0.00,5976.85,0.00,0.00,13828.76,0.00,0.00,0.00
2019-10-22 20:00:00,0.00,0.00,62312.21,0.00,0.00,6445.13,0.00,0.00,13113.05,0.00,0.00,0.00
2019-10-22 21:00:00,0.00,0.00,59271.21,0.00,0.00,6164.03,0.00,0.00,12269.06,0.00,0.00,0.00
2019-10-22 22:00:00,0.00,0.00,54286.46,0.00,0.00,5877.40,0.00,0.00,11395.06,0.00,0.00,0.00
2019-10-22 23:00:00,0.00,0.00,50866.89,0.00,0.00,5288.46,0.00,0.00,10896.91,0.00,0.00,0.00
2019-10-23 00:00:00,0.00,0.00,49058.63,0.00,0.00,4790.76,0.00,0.00,10680.10,0.00,0.00,0.00
2019-10-23 01:00:00,0.00,0.00,48217.91,0.00,0.00,4375.10,0.00,0.00,10572.82,0.00,0.00,0.00
2019-10-23 02:00:00,0.00,0.00,48444.66,0.00,0.00,4132.70,0.00,0.00,10644.09,0.00,0.00,0.00
2019-10-23 03:00:00,0.00,0.00,49692.77,0.00,0.00,3988.00,0.00,0.00,10814.39,0.00,0.00,0.00
2019-10-23 04:00:00,0.00,0.00,52448.41,0.00,0.00,3938.23,0.00,0.00,11437.07,0.00,0.00,0.00
2019-10-23 05:00:00,0.00,0.00,60085.03,0.00,0.00,3952.98,0.00,0.00,12976.51,0.00,0.00,0.00
2019-10-23 06:00:00,0.00,0.00,66665.70,0.00,0.00,4069.11,0.00,0.00,14353.91,0.00,0.00,0.00
2019-10-23 07:00:00,6.15,0.00,67684.75,27.31,0.00,4451.01,0.00,0.00,14431.19,0.00,0.00,0.00
2019-10-23 08:00:00,916.88,0.00,67181.40,521.53,0.00,4566.93,15.76,0.00,14173.85,0.00,0.00,0.00
